ParticipantNumber	likingRating	likingRT	CurrentTarget	SoundOfStimulus	Valence	Function	computerName	timeStamp	TrialNr
76	49	4.651000	Piditol	./sounds/cs/ratingcs/tol_13.wav	1	target	labor8	2015-06-18_11.27.55.768000	1
76	51	5.414000	Unoolup	./sounds/cs/ratingcs/lup_18.wav	1	cs1	labor8	2015-06-18_11.27.55.768000	2
76	77	2.209000	Nanatol	./sounds/cs/ratingcs/tol_3.wav	-1	cs1	labor8	2015-06-18_11.27.55.768000	3
76	18	2.427000	Dilitol	./sounds/cs/ratingcs/tol_8.wav	1	target	labor8	2015-06-18_11.27.55.768000	4
76	28	2.519000	Lalatol	./sounds/cs/ratingcs/tol_1.wav	-1	target	labor8	2015-06-18_11.27.55.768000	5
76	49	3.072000	Maasolup	./sounds/cs/ratingcs/lup_1.wav	1	cs2	labor8	2015-06-18_11.27.55.768000	6
76	57	2.236000	Deretol	./sounds/cs/ratingcs/tol_12.wav	1	cs3	labor8	2015-06-18_11.27.55.768000	7
76	88	2.317000	Nenetol	./sounds/cs/ratingcs/tol_19.wav	-1	target	labor8	2015-06-18_11.27.55.768000	8
76	83	2.205000	Spanatol	./sounds/cs/ratingcs/tol_16.wav	1	target	labor8	2015-06-18_11.27.55.768000	9
76	47	4.221000	Kaneelup	./sounds/cs/ratingcs/lup_7.wav	-1	cs3	labor8	2015-06-18_11.27.55.768000	10
76	41	2.436000	Siritol	./sounds/cs/ratingcs/tol_18.wav	1	cs1	labor8	2015-06-18_11.27.55.768000	11
76	29	2.770000	Zallunif	./sounds/cs/ratingcs/nif_4.wav	1	cs3	labor8	2015-06-18_11.27.55.768000	12
76	66	3.865000	Rustutol	./sounds/cs/ratingcs/tol_15.wav	-1	target	labor8	2015-06-18_11.27.55.768000	13
76	40	2.577000	Allanif	./sounds/cs/ratingcs/nif_7.wav	1	cs2	labor8	2015-06-18_11.27.55.768000	14
76	49	2.587000	Hulutol	./sounds/cs/ratingcs/tol_20.wav	-1	cs2	labor8	2015-06-18_11.27.55.768000	15
76	35	3.632000	Cocotol	./sounds/cs/ratingcs/tol_10.wav	1	target	labor8	2015-06-18_11.27.55.768000	16
76	52	2.718000	Eskannif	./sounds/cs/ratingcs/nif_2.wav	-1	cs3	labor8	2015-06-18_11.27.55.768000	17
76	27	1.883000	Omeelup	./sounds/cs/ratingcs/lup_3.wav	-1	cs2	labor8	2015-06-18_11.27.55.768000	18
76	76	2.335000	Renetol	./sounds/cs/ratingcs/tol_5.wav	-1	target	labor8	2015-06-18_11.27.55.768000	19
76	70	2.771000	Falatol	./sounds/cs/ratingcs/tol_4.wav	-1	target	labor8	2015-06-18_11.27.55.768000	20
76	31	2.478000	Kattanif	./sounds/cs/ratingcs/nif_13.wav	-1	cs1	labor8	2015-06-18_11.27.55.768000	21
76	40	2.078000	Zackatol	./sounds/cs/ratingcs/tol_17.wav	1	target	labor8	2015-06-18_11.27.55.768000	22
