ParticipantNumber	SpaceYesNo	LeftOrder	RightOrder	IsTarget	Valence	Interval	timeStamp
89	0	l_tol_5.wav	neu_r_79.wav	0	0	0	2015-06-22_11.49.00.089000
89	0	neu_l_28.wav	r_nif_18.wav	1	-1	1	2015-06-22_11.49.00.089000
89	0	neu_l_26.wav	neg_r_70.wav	0	0	0	2015-06-22_11.49.00.089000
89	0	neu_l_42.wav	neg_r_20.wav	0	-1	1	2015-06-22_11.49.00.089000
89	0	neu_l_48.wav	neu_r_65.wav	0	0	0	2015-06-22_11.49.00.089000
89	0	neu_l_41.wav	r_nif_4.wav	1	1	1	2015-06-22_11.49.00.089000
89	0	neu_l_5.wav	pos_r_47.wav	0	0	0	2015-06-22_11.49.00.089000
89	0	neu_l_2.wav	r_nif_2.wav	1	1	1	2015-06-22_11.49.00.089000
89	0	neu_l_48.wav	pos_r_10.wav	0	0	0	2015-06-22_11.49.00.089000
89	0	neu_l_33.wav	r_nif_5.wav	1	-1	1	2015-06-22_11.49.00.089000
89	0	neu_l_68.wav	neg_r_19.wav	0	0	0	2015-06-22_11.49.00.089000
89	0	neu_l_52.wav	r_nif_2.wav	1	1	1	2015-06-22_11.49.00.089000
89	0	neu_l_54.wav	pos_r_37.wav	0	0	0	2015-06-22_11.49.00.089000
89	0	neu_l_71.wav	r_nif_5.wav	1	-1	1	2015-06-22_11.49.00.089000
89	0	neu_l_45.wav	neg_r_21.wav	0	0	0	2015-06-22_11.49.00.089000
89	0	neu_l_21.wav	pos_r_32.wav	0	1	1	2015-06-22_11.49.00.089000
89	0	neu_l_19.wav	neu_r_50.wav	0	0	0	2015-06-22_11.49.00.089000
89	0	neu_l_22.wav	pos_r_28.wav	0	1	1	2015-06-22_11.49.00.089000
89	0	neu_l_31.wav	neu_r_80.wav	0	0	0	2015-06-22_11.49.00.089000
89	0	neu_l_28.wav	r_nif_18.wav	1	-1	1	2015-06-22_11.49.00.089000
89	0	neu_l_72.wav	neg_r_68.wav	0	0	0	2015-06-22_11.49.00.089000
89	0	l_tol_13.wav	neu_r_29.wav	0	0	0	2015-06-22_11.49.00.089000
89	0	l_tol_19.wav	neu_r_37.wav	0	0	0	2015-06-22_11.49.00.089000
89	0	l_tol_9.wav	neu_r_23.wav	0	0	0	2015-06-22_11.49.00.089000
89	0	l_tol_20.wav	neu_r_43.wav	0	0	0	2015-06-22_11.49.00.089000
89	0	neu_l_13.wav	neg_r_28.wav	0	-1	1	2015-06-22_11.49.00.089000
89	0	neu_l_26.wav	neu_r_30.wav	0	0	0	2015-06-22_11.49.00.089000
89	0	l_tol_15.wav	neu_r_43.wav	0	0	0	2015-06-22_11.49.00.089000
89	0	neu_l_5.wav	r_nif_4.wav	1	1	1	2015-06-22_11.49.00.089000
89	0	neu_l_15.wav	pos_r_50.wav	0	0	0	2015-06-22_11.49.00.089000
89	0	l_tol_5.wav	neu_r_79.wav	0	0	0	2015-06-22_11.49.00.089000
89	0	neu_l_28.wav	r_nif_18.wav	1	-1	1	2015-06-22_11.49.00.089000
89	0	neu_l_26.wav	neg_r_70.wav	0	0	0	2015-06-22_11.49.00.089000
89	0	neu_l_42.wav	neg_r_20.wav	0	-1	1	2015-06-22_11.49.00.089000
89	0	neu_l_48.wav	neu_r_65.wav	0	0	0	2015-06-22_11.49.00.089000
89	0	neu_l_41.wav	r_nif_4.wav	1	1	1	2015-06-22_11.49.00.089000
89	0	neu_l_5.wav	pos_r_47.wav	0	0	0	2015-06-22_11.49.00.089000
89	0	neu_l_2.wav	r_nif_2.wav	1	1	1	2015-06-22_11.49.00.089000
89	1	neu_l_48.wav	pos_r_10.wav	0	0	0	2015-06-22_11.49.00.089000
89	0	neu_l_33.wav	r_nif_5.wav	1	-1	1	2015-06-22_11.49.00.089000
89	1	neu_l_68.wav	neg_r_19.wav	0	0	0	2015-06-22_11.49.00.089000
89	0	neu_l_52.wav	r_nif_2.wav	1	1	1	2015-06-22_11.49.00.089000
89	1	neu_l_54.wav	pos_r_37.wav	0	0	0	2015-06-22_11.49.00.089000
89	0	neu_l_71.wav	r_nif_5.wav	1	-1	1	2015-06-22_11.49.00.089000
89	1	neu_l_45.wav	neg_r_21.wav	0	0	0	2015-06-22_11.49.00.089000
89	0	neu_l_21.wav	pos_r_32.wav	0	1	1	2015-06-22_11.49.00.089000
89	0	neu_l_19.wav	neu_r_50.wav	0	0	0	2015-06-22_11.49.00.089000
