ParticipantNumber	likingRating	likingRT	CurrentTarget	SoundOfStimulus	Valence	Function	computerName	timeStamp	TrialNr
79	67	5.864000	Kaneelup	./sounds/cs/ratingcs/lup_7.wav	-1	target	labor8	2015-06-18_12.35.52.364000	1
79	39	5.005000	Reretol	./sounds/cs/ratingcs/tol_2.wav	1	cs1	labor8	2015-06-18_12.35.52.364000	2
79	70	2.739000	Maasolup	./sounds/cs/ratingcs/lup_1.wav	1	target	labor8	2015-06-18_12.35.52.364000	3
79	54	3.785000	Dimmanif	./sounds/cs/ratingcs/nif_11.wav	1	cs3	labor8	2015-06-18_12.35.52.364000	4
79	43	3.459000	Deretol	./sounds/cs/ratingcs/tol_12.wav	-1	cs3	labor8	2015-06-18_12.35.52.364000	5
79	58	4.485000	Daanalup	./sounds/cs/ratingcs/lup_12.wav	1	target	labor8	2015-06-18_12.35.52.364000	6
79	41	4.306000	Tareelup	./sounds/cs/ratingcs/lup_8.wav	-1	cs2	labor8	2015-06-18_12.35.52.364000	7
79	32	2.887000	Saartelup	./sounds/cs/ratingcs/lup_10.wav	-1	target	labor8	2015-06-18_12.35.52.364000	8
79	20	3.007000	Cocotol	./sounds/cs/ratingcs/tol_10.wav	-1	cs2	labor8	2015-06-18_12.35.52.364000	9
79	39	3.101000	Toleelup	./sounds/cs/ratingcs/lup_5.wav	1	cs1	labor8	2015-06-18_12.35.52.364000	10
79	60	1.795000	Omeelup	./sounds/cs/ratingcs/lup_3.wav	1	target	labor8	2015-06-18_12.35.52.364000	11
79	64	3.003000	Wenaalup	./sounds/cs/ratingcs/lup_4.wav	1	cs3	labor8	2015-06-18_12.35.52.364000	12
79	12	2.941000	Dattonif	./sounds/cs/ratingcs/nif_12.wav	-1	cs3	labor8	2015-06-18_12.35.52.364000	13
79	29	2.574000	Baakelup	./sounds/cs/ratingcs/lup_20.wav	-1	target	labor8	2015-06-18_12.35.52.364000	14
79	52	4.194000	Tesoolup	./sounds/cs/ratingcs/lup_13.wav	-1	cs1	labor8	2015-06-18_12.35.52.364000	15
79	31	2.481000	Lebbunif	./sounds/cs/ratingcs/nif_3.wav	1	cs2	labor8	2015-06-18_12.35.52.364000	16
79	39	3.636000	Nenetol	./sounds/cs/ratingcs/tol_19.wav	1	cs2	labor8	2015-06-18_12.35.52.364000	17
79	46	4.921000	Mateelup	./sounds/cs/ratingcs/lup_9.wav	-1	target	labor8	2015-06-18_12.35.52.364000	18
79	62	4.466000	Waneelup	./sounds/cs/ratingcs/lup_6.wav	1	target	labor8	2015-06-18_12.35.52.364000	19
79	54	2.751000	Unoolup	./sounds/cs/ratingcs/lup_18.wav	1	target	labor8	2015-06-18_12.35.52.364000	20
79	41	2.130000	Koleelup	./sounds/cs/ratingcs/lup_16.wav	-1	target	labor8	2015-06-18_12.35.52.364000	21
79	20	2.560000	Kissunif	./sounds/cs/ratingcs/nif_16.wav	-1	cs1	labor8	2015-06-18_12.35.52.364000	22
