ParticipantNumber	likingRating	likingRT	CurrentTarget	SoundOfStimulus	Valence	Function	computerName	timeStamp	TrialNr
47	73	12.516000	Jessunif	./sounds/cs/ratingcs/nif_19.wav	1	cs1	labor8	2015-06-15_15.40.30.654000	1
47	76	5.274000	Lussanif	./sounds/cs/ratingcs/nif_18.wav	-1	cs2	labor8	2015-06-15_15.40.30.654000	2
47	5	3.781000	Eekalup	./sounds/cs/ratingcs/lup_11.wav	-1	cs2	labor8	2015-06-15_15.40.30.654000	3
47	46	4.072000	Kattanif	./sounds/cs/ratingcs/nif_13.wav	1	cs3	labor8	2015-06-15_15.40.30.654000	4
47	85	3.643000	Daanilup	./sounds/cs/ratingcs/lup_17.wav	-1	cs3	labor8	2015-06-15_15.40.30.654000	5
47	47	4.715000	Cocotol	./sounds/cs/ratingcs/tol_10.wav	-1	cs3	labor8	2015-06-15_15.40.30.654000	6
47	34	10.403000	Missonif	./sounds/cs/ratingcs/nif_10.wav	-1	target	labor8	2015-06-15_15.40.30.654000	7
47	34	4.564000	Lalatol	./sounds/cs/ratingcs/tol_1.wav	1	cs2	labor8	2015-06-15_15.40.30.654000	8
47	77	3.813000	Nanatol	./sounds/cs/ratingcs/tol_3.wav	1	cs3	labor8	2015-06-15_15.40.30.654000	9
47	72	6.359000	Dimmanif	./sounds/cs/ratingcs/nif_11.wav	-1	target	labor8	2015-06-15_15.40.30.654000	10
47	18	3.723000	Moteelup	./sounds/cs/ratingcs/lup_19.wav	1	cs1	labor8	2015-06-15_15.40.30.654000	11
47	17	3.152000	Cellanif	./sounds/cs/ratingcs/nif_1.wav	-1	target	labor8	2015-06-15_15.40.30.654000	12
47	19	6.101000	Kissunif	./sounds/cs/ratingcs/nif_16.wav	-1	target	labor8	2015-06-15_15.40.30.654000	13
47	79	3.268000	Bollanif	./sounds/cs/ratingcs/nif_8.wav	1	target	labor8	2015-06-15_15.40.30.654000	14
47	15	4.120000	Issanif	./sounds/cs/ratingcs/nif_9.wav	1	target	labor8	2015-06-15_15.40.30.654000	15
47	71	4.688000	Kullonif	./sounds/cs/ratingcs/nif_17.wav	-1	target	labor8	2015-06-15_15.40.30.654000	16
47	73	4.343000	Dullanif	./sounds/cs/ratingcs/nif_14.wav	1	target	labor8	2015-06-15_15.40.30.654000	17
47	18	2.617000	Maasolup	./sounds/cs/ratingcs/lup_1.wav	1	cs2	labor8	2015-06-15_15.40.30.654000	18
47	14	3.036000	Teppanif	./sounds/cs/ratingcs/nif_15.wav	1	target	labor8	2015-06-15_15.40.30.654000	19
47	19	3.618000	Allanif	./sounds/cs/ratingcs/nif_7.wav	-1	cs1	labor8	2015-06-15_15.40.30.654000	20
47	77	3.558000	Nomotol	./sounds/cs/ratingcs/tol_7.wav	-1	cs1	labor8	2015-06-15_15.40.30.654000	21
47	65	3.827000	Istennif	./sounds/cs/ratingcs/nif_20.wav	1	target	labor8	2015-06-15_15.40.30.654000	22
