ParticipantNumber	SpaceYesNo	LeftOrder	RightOrder	IsTarget	Valence	Interval	timeStamp
28	0	neu_l_38.wav	r_lup_3.wav	1	1	1	2015-06-10_10.04.30.019000
28	0	neu_l_47.wav	pos_r_55.wav	0	0	0	2015-06-10_10.04.30.019000
28	0	neu_l_30.wav	r_lup_13.wav	1	1	1	2015-06-10_10.04.30.019000
28	0	neu_l_59.wav	pos_r_33.wav	0	0	0	2015-06-10_10.04.30.019000
28	0	l_tol_7.wav	neu_r_9.wav	0	0	0	2015-06-10_10.04.30.019000
28	0	neu_l_30.wav	neg_r_23.wav	0	-1	1	2015-06-10_10.04.30.019000
28	0	neu_l_38.wav	neu_r_5.wav	0	0	0	2015-06-10_10.04.30.019000
28	0	neu_l_77.wav	r_lup_12.wav	1	-1	1	2015-06-10_10.04.30.019000
28	0	neu_l_32.wav	neg_r_47.wav	0	0	0	2015-06-10_10.04.30.019000
28	0	neu_l_44.wav	r_lup_13.wav	1	1	1	2015-06-10_10.04.30.019000
28	0	neu_l_58.wav	pos_r_24.wav	0	0	0	2015-06-10_10.04.30.019000
28	0	neu_l_18.wav	r_lup_12.wav	1	-1	1	2015-06-10_10.04.30.019000
28	0	neu_l_77.wav	neg_r_39.wav	0	0	0	2015-06-10_10.04.30.019000
28	0	neu_l_22.wav	neg_r_58.wav	0	-1	1	2015-06-10_10.04.30.019000
28	0	neu_l_16.wav	neu_r_41.wav	0	0	0	2015-06-10_10.04.30.019000
28	0	l_tol_6.wav	neu_r_70.wav	0	0	0	2015-06-10_10.04.30.019000
28	0	neu_l_18.wav	pos_r_67.wav	0	1	1	2015-06-10_10.04.30.019000
28	0	neu_l_24.wav	neu_r_72.wav	0	0	0	2015-06-10_10.04.30.019000
28	0	l_tol_1.wav	neu_r_31.wav	0	0	0	2015-06-10_10.04.30.019000
28	0	neu_l_74.wav	r_lup_6.wav	1	-1	1	2015-06-10_10.04.30.019000
28	0	neu_l_58.wav	neg_r_34.wav	0	0	0	2015-06-10_10.04.30.019000
28	0	neu_l_76.wav	r_lup_6.wav	1	-1	1	2015-06-10_10.04.30.019000
28	0	neu_l_28.wav	neg_r_54.wav	0	0	0	2015-06-10_10.04.30.019000
28	0	neu_l_52.wav	pos_r_80.wav	0	1	1	2015-06-10_10.04.30.019000
28	0	neu_l_45.wav	neu_r_80.wav	0	0	0	2015-06-10_10.04.30.019000
28	0	neu_l_69.wav	r_lup_3.wav	1	1	1	2015-06-10_10.04.30.019000
28	0	neu_l_76.wav	pos_r_9.wav	0	0	0	2015-06-10_10.04.30.019000
28	0	l_tol_18.wav	neu_r_43.wav	0	0	0	2015-06-10_10.04.30.019000
28	0	l_tol_4.wav	neu_r_5.wav	0	0	0	2015-06-10_10.04.30.019000
28	0	l_tol_15.wav	neu_r_61.wav	0	0	0	2015-06-10_10.04.30.019000
28	0	neu_l_38.wav	r_lup_3.wav	1	1	1	2015-06-10_10.04.30.019000
28	1	neu_l_47.wav	pos_r_55.wav	0	0	0	2015-06-10_10.04.30.019000
28	0	neu_l_30.wav	r_lup_13.wav	1	1	1	2015-06-10_10.04.30.019000
28	1	neu_l_59.wav	pos_r_33.wav	0	0	0	2015-06-10_10.04.30.019000
28	1	l_tol_7.wav	neu_r_9.wav	0	0	0	2015-06-10_10.04.30.019000
28	0	neu_l_30.wav	neg_r_23.wav	0	-1	1	2015-06-10_10.04.30.019000
28	0	neu_l_38.wav	neu_r_5.wav	0	0	0	2015-06-10_10.04.30.019000
28	0	neu_l_77.wav	r_lup_12.wav	1	-1	1	2015-06-10_10.04.30.019000
28	1	neu_l_32.wav	neg_r_47.wav	0	0	0	2015-06-10_10.04.30.019000
28	0	neu_l_44.wav	r_lup_13.wav	1	1	1	2015-06-10_10.04.30.019000
28	1	neu_l_58.wav	pos_r_24.wav	0	0	0	2015-06-10_10.04.30.019000
28	0	neu_l_18.wav	r_lup_12.wav	1	-1	1	2015-06-10_10.04.30.019000
28	1	neu_l_77.wav	neg_r_39.wav	0	0	0	2015-06-10_10.04.30.019000
28	0	neu_l_22.wav	neg_r_58.wav	0	-1	1	2015-06-10_10.04.30.019000
28	0	neu_l_16.wav	neu_r_41.wav	0	0	0	2015-06-10_10.04.30.019000
28	0	l_tol_6.wav	neu_r_70.wav	0	0	0	2015-06-10_10.04.30.019000
28	0	neu_l_18.wav	pos_r_67.wav	0	1	1	2015-06-10_10.04.30.019000
28	0	neu_l_24.wav	neu_r_72.wav	0	0	0	2015-06-10_10.04.30.019000
28	0	l_tol_1.wav	neu_r_31.wav	0	0	0	2015-06-10_10.04.30.019000
28	0	neu_l_74.wav	r_lup_6.wav	1	-1	1	2015-06-10_10.04.30.019000
28	1	neu_l_58.wav	neg_r_34.wav	0	0	0	2015-06-10_10.04.30.019000
28	0	neu_l_76.wav	r_lup_6.wav	1	-1	1	2015-06-10_10.04.30.019000
28	1	neu_l_28.wav	neg_r_54.wav	0	0	0	2015-06-10_10.04.30.019000
28	0	neu_l_52.wav	pos_r_80.wav	0	1	1	2015-06-10_10.04.30.019000
28	0	neu_l_45.wav	neu_r_80.wav	0	0	0	2015-06-10_10.04.30.019000
28	0	neu_l_69.wav	r_lup_3.wav	1	1	1	2015-06-10_10.04.30.019000
28	1	neu_l_76.wav	pos_r_9.wav	0	0	0	2015-06-10_10.04.30.019000
28	0	l_tol_18.wav	neu_r_43.wav	0	0	0	2015-06-10_10.04.30.019000
