ParticipantNumber	likingRating	likingRT	CurrentTarget	SoundOfStimulus	Valence	Function	computerName	timeStamp	TrialNr
78	50	7.213000	Hulutol	./sounds/cs/ratingcs/tol_20.wav	1	cs3	labor5	2015-06-18_12.00.11.160000	1
78	40	3.324000	Rellnif	./sounds/cs/ratingcs/nif_6.wav	1	cs1	labor5	2015-06-18_12.00.11.160000	2
78	69	4.446000	Neenolup	./sounds/cs/ratingcs/lup_2.wav	1	target	labor5	2015-06-18_12.00.11.160000	3
78	50	3.325000	Wenaalup	./sounds/cs/ratingcs/lup_4.wav	1	cs3	labor5	2015-06-18_12.00.11.160000	4
78	55	5.223000	Cellanif	./sounds/cs/ratingcs/nif_1.wav	-1	cs3	labor5	2015-06-18_12.00.11.160000	5
78	60	3.844000	Koleelup	./sounds/cs/ratingcs/lup_16.wav	-1	target	labor5	2015-06-18_12.00.11.160000	6
78	45	4.049000	Waneelup	./sounds/cs/ratingcs/lup_6.wav	1	cs1	labor5	2015-06-18_12.00.11.160000	7
78	33	7.149000	Spanatol	./sounds/cs/ratingcs/tol_16.wav	1	cs2	labor5	2015-06-18_12.00.11.160000	8
78	51	5.377000	Renetol	./sounds/cs/ratingcs/tol_5.wav	-1	cs1	labor5	2015-06-18_12.00.11.160000	9
78	50	5.668000	Baakelup	./sounds/cs/ratingcs/lup_20.wav	-1	target	labor5	2015-06-18_12.00.11.160000	10
78	26	4.729000	Saartelup	./sounds/cs/ratingcs/lup_10.wav	1	target	labor5	2015-06-18_12.00.11.160000	11
78	64	2.942000	Maasolup	./sounds/cs/ratingcs/lup_1.wav	1	target	labor5	2015-06-18_12.00.11.160000	12
78	50	5.422000	Piditol	./sounds/cs/ratingcs/tol_13.wav	-1	cs3	labor5	2015-06-18_12.00.11.160000	13
78	60	2.644000	Eekalup	./sounds/cs/ratingcs/lup_11.wav	1	target	labor5	2015-06-18_12.00.11.160000	14
78	40	4.105000	Eskannif	./sounds/cs/ratingcs/nif_2.wav	-1	cs2	labor5	2015-06-18_12.00.11.160000	15
78	60	3.708000	Deekalup	./sounds/cs/ratingcs/lup_14.wav	-1	target	labor5	2015-06-18_12.00.11.160000	16
78	67	2.354000	Omeelup	./sounds/cs/ratingcs/lup_3.wav	-1	target	labor5	2015-06-18_12.00.11.160000	17
78	33	5.792000	Daanalup	./sounds/cs/ratingcs/lup_12.wav	-1	target	labor5	2015-06-18_12.00.11.160000	18
78	34	3.012000	Kaneelup	./sounds/cs/ratingcs/lup_7.wav	-1	cs2	labor5	2015-06-18_12.00.11.160000	19
78	25	3.400000	Moteelup	./sounds/cs/ratingcs/lup_19.wav	-1	cs1	labor5	2015-06-18_12.00.11.160000	20
78	60	3.348000	Missonif	./sounds/cs/ratingcs/nif_10.wav	1	cs2	labor5	2015-06-18_12.00.11.160000	21
78	50	4.473000	Unoolup	./sounds/cs/ratingcs/lup_18.wav	1	target	labor5	2015-06-18_12.00.11.160000	22
