ParticipantNumber	SpaceYesNo	LeftOrder	RightOrder	IsTarget	Valence	Interval	timeStamp
35	0	neu_l_31.wav	pos_r_5.wav	0	1	1	2015-06-10_13.33.12.587000
35	0	neu_l_33.wav	neu_r_55.wav	0	0	0	2015-06-10_13.33.12.587000
35	0	neu_l_38.wav	neg_r_73.wav	0	-1	1	2015-06-10_13.33.12.587000
35	0	neu_l_80.wav	neu_r_52.wav	0	0	0	2015-06-10_13.33.12.587000
35	0	l_tol_13.wav	neu_r_13.wav	0	0	0	2015-06-10_13.33.12.587000
35	0	l_tol_17.wav	neu_r_28.wav	0	0	0	2015-06-10_13.33.12.587000
35	0	l_tol_3.wav	neu_r_60.wav	0	0	0	2015-06-10_13.33.12.587000
35	0	neu_l_80.wav	r_nif_4.wav	1	-1	1	2015-06-10_13.33.12.587000
35	0	neu_l_53.wav	neg_r_5.wav	0	0	0	2015-06-10_13.33.12.587000
35	0	neu_l_76.wav	r_nif_19.wav	1	1	1	2015-06-10_13.33.12.587000
35	0	neu_l_17.wav	pos_r_2.wav	0	0	0	2015-06-10_13.33.12.587000
35	0	l_tol_5.wav	neu_r_5.wav	0	0	0	2015-06-10_13.33.12.587000
35	0	neu_l_35.wav	r_nif_5.wav	1	-1	1	2015-06-10_13.33.12.587000
35	0	neu_l_42.wav	neg_r_55.wav	0	0	0	2015-06-10_13.33.12.587000
35	0	neu_l_62.wav	r_nif_4.wav	1	-1	1	2015-06-10_13.33.12.587000
35	0	neu_l_31.wav	neg_r_44.wav	0	0	0	2015-06-10_13.33.12.587000
35	0	l_tol_4.wav	neu_r_47.wav	0	0	0	2015-06-10_13.33.12.587000
35	0	neu_l_22.wav	r_nif_10.wav	1	1	1	2015-06-10_13.33.12.587000
35	0	neu_l_53.wav	pos_r_29.wav	0	0	0	2015-06-10_13.33.12.587000
35	0	neu_l_77.wav	pos_r_19.wav	0	1	1	2015-06-10_13.33.12.587000
35	0	neu_l_43.wav	neu_r_48.wav	0	0	0	2015-06-10_13.33.12.587000
35	0	neu_l_2.wav	r_nif_5.wav	1	-1	1	2015-06-10_13.33.12.587000
35	0	neu_l_75.wav	neg_r_72.wav	0	0	0	2015-06-10_13.33.12.587000
35	0	neu_l_29.wav	r_nif_19.wav	1	1	1	2015-06-10_13.33.12.587000
35	0	neu_l_67.wav	pos_r_38.wav	0	0	0	2015-06-10_13.33.12.587000
35	0	l_tol_16.wav	neu_r_6.wav	0	0	0	2015-06-10_13.33.12.587000
35	0	neu_l_30.wav	r_nif_10.wav	1	1	1	2015-06-10_13.33.12.587000
35	0	neu_l_33.wav	pos_r_16.wav	0	0	0	2015-06-10_13.33.12.587000
35	0	neu_l_23.wav	neg_r_33.wav	0	-1	1	2015-06-10_13.33.12.587000
35	0	neu_l_29.wav	neu_r_36.wav	0	0	0	2015-06-10_13.33.12.587000
35	0	neu_l_31.wav	pos_r_5.wav	0	1	1	2015-06-10_13.33.12.587000
35	0	neu_l_33.wav	neu_r_55.wav	0	0	0	2015-06-10_13.33.12.587000
35	0	neu_l_38.wav	neg_r_73.wav	0	-1	1	2015-06-10_13.33.12.587000
35	0	neu_l_80.wav	neu_r_52.wav	0	0	0	2015-06-10_13.33.12.587000
35	0	l_tol_13.wav	neu_r_13.wav	0	0	0	2015-06-10_13.33.12.587000
35	0	l_tol_17.wav	neu_r_28.wav	0	0	0	2015-06-10_13.33.12.587000
35	0	l_tol_3.wav	neu_r_60.wav	0	0	0	2015-06-10_13.33.12.587000
35	0	neu_l_80.wav	r_nif_4.wav	1	-1	1	2015-06-10_13.33.12.587000
35	1	neu_l_53.wav	neg_r_5.wav	0	0	0	2015-06-10_13.33.12.587000
35	0	neu_l_76.wav	r_nif_19.wav	1	1	1	2015-06-10_13.33.12.587000
35	1	neu_l_17.wav	pos_r_2.wav	0	0	0	2015-06-10_13.33.12.587000
35	0	l_tol_5.wav	neu_r_5.wav	0	0	0	2015-06-10_13.33.12.587000
35	0	neu_l_35.wav	r_nif_5.wav	1	-1	1	2015-06-10_13.33.12.587000
35	1	neu_l_42.wav	neg_r_55.wav	0	0	0	2015-06-10_13.33.12.587000
35	0	neu_l_62.wav	r_nif_4.wav	1	-1	1	2015-06-10_13.33.12.587000
35	0	neu_l_31.wav	neg_r_44.wav	0	0	0	2015-06-10_13.33.12.587000
35	1	l_tol_4.wav	neu_r_47.wav	0	0	0	2015-06-10_13.33.12.587000
35	0	neu_l_22.wav	r_nif_10.wav	1	1	1	2015-06-10_13.33.12.587000
35	1	neu_l_53.wav	pos_r_29.wav	0	0	0	2015-06-10_13.33.12.587000
35	0	neu_l_77.wav	pos_r_19.wav	0	1	1	2015-06-10_13.33.12.587000
35	0	neu_l_43.wav	neu_r_48.wav	0	0	0	2015-06-10_13.33.12.587000
35	0	neu_l_2.wav	r_nif_5.wav	1	-1	1	2015-06-10_13.33.12.587000
35	1	neu_l_75.wav	neg_r_72.wav	0	0	0	2015-06-10_13.33.12.587000
35	0	neu_l_29.wav	r_nif_19.wav	1	1	1	2015-06-10_13.33.12.587000
35	0	neu_l_67.wav	pos_r_38.wav	0	0	0	2015-06-10_13.33.12.587000
35	1	l_tol_16.wav	neu_r_6.wav	0	0	0	2015-06-10_13.33.12.587000
35	0	neu_l_30.wav	r_nif_10.wav	1	1	1	2015-06-10_13.33.12.587000
35	1	neu_l_33.wav	pos_r_16.wav	0	0	0	2015-06-10_13.33.12.587000
35	0	neu_l_23.wav	neg_r_33.wav	0	-1	1	2015-06-10_13.33.12.587000
35	0	neu_l_29.wav	neu_r_36.wav	0	0	0	2015-06-10_13.33.12.587000
