ParticipantNumber	SpaceYesNo	IsTarget	LeftOrder	RightOrder	timeStamp	TrialNr	Interval
90	0	0	neu_l_55.wav	pos_r_50.wav	2015-06-22_16.00.15.072000	1	1
90	0	0	neu_l_57.wav	neu_r_21.wav	2015-06-22_16.00.15.072000	2	0
90	0	0	neu_l_68.wav	pos_r_62.wav	2015-06-22_16.00.15.072000	3	1
90	0	0	neu_l_8.wav	neu_r_17.wav	2015-06-22_16.00.15.072000	4	0
90	0	0	neu_l_2.wav	pos_r_77.wav	2015-06-22_16.00.15.072000	5	1
90	0	0	neu_l_2.wav	neu_r_30.wav	2015-06-22_16.00.15.072000	6	0
90	0	1	l_nif_13.wav	neu_r_46.wav	2015-06-22_16.00.15.072000	7	1
90	0	0	l_tol_10.wav	neg_r_9.wav	2015-06-22_16.00.15.072000	8	0
90	0	0	l_lup_20.wav	neu_r_10.wav	2015-06-22_16.00.15.072000	9	0
90	0	1	neu_l_66.wav	r_nif_5.wav	2015-06-22_16.00.15.072000	10	1
90	1	0	neu_l_41.wav	neg_r_1.wav	2015-06-22_16.00.15.072000	11	0
90	0	0	neu_l_72.wav	neu_r_73.wav	2015-06-22_16.00.15.072000	12	0
90	0	1	neu_l_41.wav	r_nif_12.wav	2015-06-22_16.00.15.072000	13	1
90	1	0	neu_l_28.wav	neg_r_53.wav	2015-06-22_16.00.15.072000	14	0
90	0	0	neu_l_45.wav	neu_r_10.wav	2015-06-22_16.00.15.072000	15	0
90	0	1	l_nif_1.wav	neu_r_18.wav	2015-06-22_16.00.15.072000	16	1
90	1	0	l_tol_20.wav	neg_r_77.wav	2015-06-22_16.00.15.072000	17	0
90	0	0	l_lup_6.wav	neu_r_51.wav	2015-06-22_16.00.15.072000	18	0
90	0	1	neu_l_13.wav	r_nif_15.wav	2015-06-22_16.00.15.072000	19	1
90	1	0	neu_l_33.wav	pos_r_19.wav	2015-06-22_16.00.15.072000	20	0
90	0	0	neu_l_28.wav	neu_r_74.wav	2015-06-22_16.00.15.072000	21	0
90	0	0	neu_l_69.wav	pos_r_29.wav	2015-06-22_16.00.15.072000	22	1
90	0	0	neu_l_52.wav	neu_r_30.wav	2015-06-22_16.00.15.072000	23	0
90	0	1	neu_l_80.wav	r_nif_4.wav	2015-06-22_16.00.15.072000	24	1
90	1	0	neu_l_45.wav	neg_r_4.wav	2015-06-22_16.00.15.072000	25	0
90	0	0	neu_l_63.wav	neu_r_20.wav	2015-06-22_16.00.15.072000	26	0
90	0	1	neu_l_14.wav	r_nif_9.wav	2015-06-22_16.00.15.072000	27	1
90	1	0	neu_l_62.wav	neg_r_41.wav	2015-06-22_16.00.15.072000	28	0
90	0	0	neu_l_41.wav	neu_r_19.wav	2015-06-22_16.00.15.072000	29	0
90	0	1	neu_l_77.wav	r_nif_9.wav	2015-06-22_16.00.15.072000	30	1
90	1	0	neu_l_33.wav	neg_r_79.wav	2015-06-22_16.00.15.072000	31	0
90	1	0	neu_l_41.wav	neu_r_30.wav	2015-06-22_16.00.15.072000	32	0
90	0	0	neu_l_52.wav	pos_r_35.wav	2015-06-22_16.00.15.072000	33	1
90	0	0	neu_l_8.wav	neu_r_46.wav	2015-06-22_16.00.15.072000	34	0
90	0	1	neu_l_66.wav	r_nif_5.wav	2015-06-22_16.00.15.072000	35	1
90	1	0	neu_l_27.wav	neg_r_39.wav	2015-06-22_16.00.15.072000	36	0
90	0	0	neu_l_37.wav	neu_r_21.wav	2015-06-22_16.00.15.072000	37	0
90	0	1	neu_l_1.wav	r_nif_5.wav	2015-06-22_16.00.15.072000	38	1
