ParticipantNumber	SpaceYesNo	IsTarget	LeftOrder	RightOrder	timeStamp	TrialNr	Interval
4	0	1	l_tol_15.wav	neu_r_39.wav	2015-06-03_11.03.22.681000	1	1
4	0	0	l_lup_3.wav	pos_r_77.wav	2015-06-03_11.03.22.681000	2	0
4	0	0	l_nif_10.wav	neu_r_44.wav	2015-06-03_11.03.22.681000	3	0
4	0	1	neu_l_63.wav	r_tol_4.wav	2015-06-03_11.03.22.681000	4	1
4	1	0	neu_l_50.wav	neg_r_58.wav	2015-06-03_11.03.22.681000	5	0
4	0	0	neu_l_72.wav	neu_r_32.wav	2015-06-03_11.03.22.681000	6	0
4	0	1	l_tol_10.wav	neu_r_74.wav	2015-06-03_11.03.22.681000	7	1
4	0	0	l_lup_14.wav	neg_r_69.wav	2015-06-03_11.03.22.681000	8	0
4	0	0	l_nif_2.wav	neu_r_65.wav	2015-06-03_11.03.22.681000	9	0
4	0	0	neu_l_68.wav	neg_r_33.wav	2015-06-03_11.03.22.681000	10	1
4	0	0	neu_l_30.wav	neu_r_43.wav	2015-06-03_11.03.22.681000	11	0
4	0	0	neu_l_15.wav	pos_r_72.wav	2015-06-03_11.03.22.681000	12	1
4	0	0	neu_l_61.wav	neu_r_55.wav	2015-06-03_11.03.22.681000	13	0
4	0	1	neu_l_75.wav	r_tol_13.wav	2015-06-03_11.03.22.681000	14	1
4	1	0	neu_l_21.wav	pos_r_59.wav	2015-06-03_11.03.22.681000	15	0
4	0	0	neu_l_30.wav	neu_r_65.wav	2015-06-03_11.03.22.681000	16	0
4	0	1	neu_l_37.wav	r_tol_3.wav	2015-06-03_11.03.22.681000	17	1
4	1	0	neu_l_51.wav	pos_r_79.wav	2015-06-03_11.03.22.681000	18	0
4	0	0	neu_l_69.wav	neu_r_31.wav	2015-06-03_11.03.22.681000	19	0
4	0	1	neu_l_13.wav	r_tol_19.wav	2015-06-03_11.03.22.681000	20	1
4	1	0	neu_l_20.wav	pos_r_34.wav	2015-06-03_11.03.22.681000	21	0
4	0	0	neu_l_23.wav	neu_r_66.wav	2015-06-03_11.03.22.681000	22	0
