ParticipantNumber	SpaceYesNo	IsTarget	LeftOrder	RightOrder	timeStamp	TrialNr	Interval
26	0	1	neu_l_36.wav	r_lup_12.wav	2015-06-09_13.14.15.442000	1	1
26	1	0	neu_l_56.wav	pos_r_3.wav	2015-06-09_13.14.15.442000	2	0
26	0	0	neu_l_55.wav	neu_r_48.wav	2015-06-09_13.14.15.442000	3	0
26	0	1	l_lup_20.wav	neu_r_37.wav	2015-06-09_13.14.15.442000	4	1
26	0	0	l_nif_4.wav	neg_r_58.wav	2015-06-09_13.14.15.442000	5	0
26	1	0	l_tol_19.wav	neu_r_5.wav	2015-06-09_13.14.15.442000	6	0
26	0	1	neu_l_35.wav	r_lup_3.wav	2015-06-09_13.14.15.442000	7	1
26	1	0	neu_l_39.wav	pos_r_51.wav	2015-06-09_13.14.15.442000	8	0
26	0	0	neu_l_34.wav	neu_r_61.wav	2015-06-09_13.14.15.442000	9	0
26	0	0	neu_l_11.wav	neg_r_14.wav	2015-06-09_13.14.15.442000	10	1
26	0	0	neu_l_24.wav	neu_r_20.wav	2015-06-09_13.14.15.442000	11	0
26	0	0	neu_l_32.wav	neg_r_60.wav	2015-06-09_13.14.15.442000	12	1
26	0	0	neu_l_78.wav	neu_r_13.wav	2015-06-09_13.14.15.442000	13	0
26	0	1	neu_l_46.wav	r_lup_1.wav	2015-06-09_13.14.15.442000	14	1
26	1	0	neu_l_16.wav	pos_r_80.wav	2015-06-09_13.14.15.442000	15	0
26	0	0	neu_l_60.wav	neu_r_18.wav	2015-06-09_13.14.15.442000	16	0
26	0	1	neu_l_46.wav	r_lup_12.wav	2015-06-09_13.14.15.442000	17	1
26	1	0	neu_l_52.wav	pos_r_44.wav	2015-06-09_13.14.15.442000	18	0
26	0	0	neu_l_3.wav	neu_r_67.wav	2015-06-09_13.14.15.442000	19	0
26	0	1	neu_l_3.wav	r_lup_13.wav	2015-06-09_13.14.15.442000	20	1
26	1	0	neu_l_70.wav	neg_r_49.wav	2015-06-09_13.14.15.442000	21	0
26	0	0	neu_l_43.wav	neu_r_12.wav	2015-06-09_13.14.15.442000	22	0
26	0	0	neu_l_42.wav	pos_r_61.wav	2015-06-09_13.14.15.442000	23	1
26	0	0	neu_l_14.wav	neu_r_29.wav	2015-06-09_13.14.15.442000	24	0
26	0	1	l_lup_9.wav	neu_r_80.wav	2015-06-09_13.14.15.442000	25	1
26	0	0	l_nif_17.wav	neg_r_53.wav	2015-06-09_13.14.15.442000	26	0
