ParticipantNumber	SpaceYesNo	LeftOrder	RightOrder	IsTarget	Valence	Interval	timeStamp
69	0	neu_l_11.wav	r_tol_19.wav	1	-1	1	2015-06-18_09.05.57.872000
69	0	neu_l_26.wav	neg_r_35.wav	0	0	0	2015-06-18_09.05.57.872000
69	0	l_nif_3.wav	neu_r_57.wav	0	0	0	2015-06-18_09.05.57.872000
69	0	neu_l_37.wav	pos_r_76.wav	0	1	1	2015-06-18_09.05.57.872000
69	0	neu_l_47.wav	neu_r_71.wav	0	0	0	2015-06-18_09.05.57.872000
69	0	neu_l_74.wav	r_tol_15.wav	1	1	1	2015-06-18_09.05.57.872000
69	0	neu_l_63.wav	pos_r_63.wav	0	0	0	2015-06-18_09.05.57.872000
69	0	neu_l_13.wav	neg_r_17.wav	0	-1	1	2015-06-18_09.05.57.872000
69	0	neu_l_13.wav	neu_r_30.wav	0	0	0	2015-06-18_09.05.57.872000
69	0	l_nif_9.wav	neu_r_31.wav	0	0	0	2015-06-18_09.05.57.872000
69	0	neu_l_70.wav	r_tol_17.wav	1	-1	1	2015-06-18_09.05.57.872000
69	0	neu_l_5.wav	neg_r_61.wav	0	0	0	2015-06-18_09.05.57.872000
69	0	l_nif_14.wav	neu_r_53.wav	0	0	0	2015-06-18_09.05.57.872000
69	0	neu_l_22.wav	pos_r_79.wav	0	1	1	2015-06-18_09.05.57.872000
69	0	neu_l_24.wav	neu_r_78.wav	0	0	0	2015-06-18_09.05.57.872000
69	0	l_nif_8.wav	neu_r_48.wav	0	0	0	2015-06-18_09.05.57.872000
69	0	neu_l_59.wav	r_tol_7.wav	1	1	1	2015-06-18_09.05.57.872000
69	0	neu_l_68.wav	pos_r_2.wav	0	0	0	2015-06-18_09.05.57.872000
69	0	neu_l_69.wav	r_tol_19.wav	1	-1	1	2015-06-18_09.05.57.872000
69	0	neu_l_39.wav	neg_r_60.wav	0	0	0	2015-06-18_09.05.57.872000
69	0	l_nif_17.wav	neu_r_67.wav	0	0	0	2015-06-18_09.05.57.872000
69	0	neu_l_64.wav	neg_r_59.wav	0	-1	1	2015-06-18_09.05.57.872000
69	0	neu_l_8.wav	neu_r_12.wav	0	0	0	2015-06-18_09.05.57.872000
69	0	neu_l_13.wav	r_tol_7.wav	1	1	1	2015-06-18_09.05.57.872000
69	0	neu_l_7.wav	pos_r_10.wav	0	0	0	2015-06-18_09.05.57.872000
69	0	l_nif_19.wav	neu_r_3.wav	0	0	0	2015-06-18_09.05.57.872000
69	0	neu_l_28.wav	r_tol_17.wav	1	-1	1	2015-06-18_09.05.57.872000
69	0	neu_l_59.wav	neg_r_22.wav	0	0	0	2015-06-18_09.05.57.872000
69	0	neu_l_55.wav	r_tol_15.wav	1	1	1	2015-06-18_09.05.57.872000
69	0	neu_l_19.wav	pos_r_3.wav	0	0	0	2015-06-18_09.05.57.872000
69	0	neu_l_11.wav	r_tol_19.wav	1	-1	1	2015-06-18_09.05.57.872000
69	1	neu_l_26.wav	neg_r_35.wav	0	0	0	2015-06-18_09.05.57.872000
69	0	l_nif_3.wav	neu_r_57.wav	0	0	0	2015-06-18_09.05.57.872000
69	0	neu_l_37.wav	pos_r_76.wav	0	1	1	2015-06-18_09.05.57.872000
69	0	neu_l_47.wav	neu_r_71.wav	0	0	0	2015-06-18_09.05.57.872000
69	0	neu_l_74.wav	r_tol_15.wav	1	1	1	2015-06-18_09.05.57.872000
69	1	neu_l_63.wav	pos_r_63.wav	0	0	0	2015-06-18_09.05.57.872000
69	0	neu_l_13.wav	neg_r_17.wav	0	-1	1	2015-06-18_09.05.57.872000
69	0	neu_l_13.wav	neu_r_30.wav	0	0	0	2015-06-18_09.05.57.872000
69	0	l_nif_9.wav	neu_r_31.wav	0	0	0	2015-06-18_09.05.57.872000
69	0	neu_l_70.wav	r_tol_17.wav	1	-1	1	2015-06-18_09.05.57.872000
69	1	neu_l_5.wav	neg_r_61.wav	0	0	0	2015-06-18_09.05.57.872000
