ParticipantNumber	SpaceYesNo	IsTarget	LeftOrder	RightOrder	timeStamp	TrialNr	Interval
3	0	1	l_tol_18.wav	neu_r_47.wav	2015-06-03_10.57.22.341000	1	1
3	0	0	l_lup_11.wav	neg_r_63.wav	2015-06-03_10.57.22.341000	2	0
3	0	0	l_nif_2.wav	neu_r_9.wav	2015-06-03_10.57.22.341000	3	0
3	0	1	neu_l_55.wav	r_tol_6.wav	2015-06-03_10.57.22.341000	4	1
3	1	0	neu_l_15.wav	pos_r_59.wav	2015-06-03_10.57.22.341000	5	0
3	0	0	neu_l_46.wav	neu_r_11.wav	2015-06-03_10.57.22.341000	6	0
3	0	1	neu_l_36.wav	r_tol_20.wav	2015-06-03_10.57.22.341000	7	1
3	1	0	neu_l_70.wav	pos_r_47.wav	2015-06-03_10.57.22.341000	8	0
3	0	0	neu_l_71.wav	neu_r_45.wav	2015-06-03_10.57.22.341000	9	0
3	0	1	l_tol_7.wav	neu_r_48.wav	2015-06-03_10.57.22.341000	10	1
3	0	0	l_lup_17.wav	pos_r_67.wav	2015-06-03_10.57.22.341000	11	0
3	0	0	l_nif_3.wav	neu_r_60.wav	2015-06-03_10.57.22.341000	12	0
3	0	1	neu_l_25.wav	r_tol_15.wav	2015-06-03_10.57.22.341000	13	1
3	1	0	neu_l_17.wav	pos_r_1.wav	2015-06-03_10.57.22.341000	14	0
3	0	0	neu_l_5.wav	neu_r_61.wav	2015-06-03_10.57.22.341000	15	0
3	0	1	neu_l_67.wav	r_tol_3.wav	2015-06-03_10.57.22.341000	16	1
3	1	0	neu_l_77.wav	pos_r_9.wav	2015-06-03_10.57.22.341000	17	0
3	1	0	neu_l_21.wav	neu_r_11.wav	2015-06-03_10.57.22.341000	18	0
3	0	1	l_tol_17.wav	neu_r_59.wav	2015-06-03_10.57.22.341000	19	1
3	0	0	l_lup_12.wav	pos_r_39.wav	2015-06-03_10.57.22.341000	20	0
3	0	0	l_nif_20.wav	neu_r_69.wav	2015-06-03_10.57.22.341000	21	0
3	0	1	neu_l_14.wav	r_tol_3.wav	2015-06-03_10.57.22.341000	22	1
3	1	0	neu_l_21.wav	pos_r_6.wav	2015-06-03_10.57.22.341000	23	0
3	0	0	neu_l_51.wav	neu_r_11.wav	2015-06-03_10.57.22.341000	24	0
3	0	1	neu_l_12.wav	r_tol_6.wav	2015-06-03_10.57.22.341000	25	1
3	1	0	neu_l_30.wav	pos_r_71.wav	2015-06-03_10.57.22.341000	26	0
3	0	0	neu_l_13.wav	neu_r_48.wav	2015-06-03_10.57.22.341000	27	0
3	0	0	neu_l_44.wav	pos_r_4.wav	2015-06-03_10.57.22.341000	28	1
3	0	0	neu_l_28.wav	neu_r_42.wav	2015-06-03_10.57.22.341000	29	0
3	0	1	l_tol_18.wav	neu_r_79.wav	2015-06-03_10.57.22.341000	30	1
3	0	0	l_lup_11.wav	neg_r_75.wav	2015-06-03_10.57.22.341000	31	0
3	0	0	l_nif_2.wav	neu_r_61.wav	2015-06-03_10.57.22.341000	32	0
3	0	1	l_tol_4.wav	neu_r_24.wav	2015-06-03_10.57.22.341000	33	1
3	0	0	l_lup_19.wav	neg_r_48.wav	2015-06-03_10.57.22.341000	34	0
3	0	0	l_nif_12.wav	neu_r_42.wav	2015-06-03_10.57.22.341000	35	0
3	0	1	neu_l_54.wav	r_tol_2.wav	2015-06-03_10.57.22.341000	36	1
3	1	0	neu_l_40.wav	neg_r_28.wav	2015-06-03_10.57.22.341000	37	0
3	0	0	neu_l_6.wav	neu_r_41.wav	2015-06-03_10.57.22.341000	38	0
3	0	0	neu_l_35.wav	pos_r_32.wav	2015-06-03_10.57.22.341000	39	1
3	0	0	neu_l_54.wav	neu_r_63.wav	2015-06-03_10.57.22.341000	40	0
3	0	1	neu_l_17.wav	r_tol_19.wav	2015-06-03_10.57.22.341000	41	1
3	1	0	neu_l_18.wav	neg_r_73.wav	2015-06-03_10.57.22.341000	42	0
3	0	0	neu_l_37.wav	neu_r_48.wav	2015-06-03_10.57.22.341000	43	0
3	0	0	neu_l_71.wav	neg_r_7.wav	2015-06-03_10.57.22.341000	44	1
3	0	0	neu_l_27.wav	neu_r_11.wav	2015-06-03_10.57.22.341000	45	0
3	0	1	neu_l_25.wav	r_tol_9.wav	2015-06-03_10.57.22.341000	46	1
3	1	0	neu_l_12.wav	neg_r_55.wav	2015-06-03_10.57.22.341000	47	0
3	0	0	neu_l_72.wav	neu_r_69.wav	2015-06-03_10.57.22.341000	48	0
3	0	0	neu_l_29.wav	neg_r_54.wav	2015-06-03_10.57.22.341000	49	1
3	0	0	neu_l_65.wav	neu_r_61.wav	2015-06-03_10.57.22.341000	50	0
3	0	1	neu_l_15.wav	r_tol_10.wav	2015-06-03_10.57.22.341000	51	1
3	1	0	neu_l_6.wav	neg_r_8.wav	2015-06-03_10.57.22.341000	52	0
3	0	0	neu_l_73.wav	neu_r_63.wav	2015-06-03_10.57.22.341000	53	0
