ParticipantNumber	SpaceYesNo	LeftOrder	RightOrder	IsTarget	Valence	Interval	timeStamp
8	0	neu_l_51.wav	neg_r_61.wav	0	-1	1	2015-06-03_13.16.51.229000
8	0	neu_l_10.wav	neu_r_16.wav	0	0	0	2015-06-03_13.16.51.229000
8	0	l_nif_2.wav	neu_r_41.wav	0	0	0	2015-06-03_13.16.51.229000
8	0	neu_l_50.wav	r_tol_7.wav	1	1	1	2015-06-03_13.16.51.229000
8	0	neu_l_72.wav	pos_r_20.wav	0	0	0	2015-06-03_13.16.51.229000
8	0	l_nif_11.wav	neu_r_65.wav	0	0	0	2015-06-03_13.16.51.229000
8	0	neu_l_35.wav	neg_r_19.wav	0	-1	1	2015-06-03_13.16.51.229000
8	0	neu_l_1.wav	neu_r_18.wav	0	0	0	2015-06-03_13.16.51.229000
8	0	neu_l_30.wav	r_tol_6.wav	1	1	1	2015-06-03_13.16.51.229000
8	0	neu_l_67.wav	pos_r_58.wav	0	0	0	2015-06-03_13.16.51.229000
8	0	l_nif_19.wav	neu_r_4.wav	0	0	0	2015-06-03_13.16.51.229000
8	0	neu_l_57.wav	r_tol_17.wav	1	-1	1	2015-06-03_13.16.51.229000
8	0	neu_l_62.wav	neg_r_32.wav	0	0	0	2015-06-03_13.16.51.229000
8	0	neu_l_60.wav	r_tol_14.wav	1	-1	1	2015-06-03_13.16.51.229000
8	0	neu_l_53.wav	neg_r_77.wav	0	0	0	2015-06-03_13.16.51.229000
8	0	neu_l_9.wav	pos_r_26.wav	0	1	1	2015-06-03_13.16.51.229000
8	0	neu_l_72.wav	neu_r_68.wav	0	0	0	2015-06-03_13.16.51.229000
8	0	neu_l_35.wav	pos_r_5.wav	0	1	1	2015-06-03_13.16.51.229000
8	0	neu_l_32.wav	neu_r_15.wav	0	0	0	2015-06-03_13.16.51.229000
8	0	neu_l_17.wav	r_tol_17.wav	1	-1	1	2015-06-03_13.16.51.229000
8	0	neu_l_42.wav	neg_r_10.wav	0	0	0	2015-06-03_13.16.51.229000
8	0	neu_l_5.wav	r_tol_7.wav	1	1	1	2015-06-03_13.16.51.229000
8	0	neu_l_13.wav	pos_r_66.wav	0	0	0	2015-06-03_13.16.51.229000
8	0	neu_l_40.wav	r_tol_6.wav	1	1	1	2015-06-03_13.16.51.229000
8	0	neu_l_12.wav	pos_r_39.wav	0	0	0	2015-06-03_13.16.51.229000
8	0	l_nif_8.wav	neu_r_36.wav	0	0	0	2015-06-03_13.16.51.229000
8	0	l_nif_12.wav	neu_r_63.wav	0	0	0	2015-06-03_13.16.51.229000
8	0	l_nif_15.wav	neu_r_7.wav	0	0	0	2015-06-03_13.16.51.229000
8	0	neu_l_75.wav	r_tol_14.wav	1	-1	1	2015-06-03_13.16.51.229000
8	0	neu_l_54.wav	neg_r_6.wav	0	0	0	2015-06-03_13.16.51.229000
8	0	neu_l_51.wav	neg_r_61.wav	0	-1	1	2015-06-03_13.16.51.229000
8	0	neu_l_10.wav	neu_r_16.wav	0	0	0	2015-06-03_13.16.51.229000
8	0	l_nif_2.wav	neu_r_41.wav	0	0	0	2015-06-03_13.16.51.229000
8	0	neu_l_50.wav	r_tol_7.wav	1	1	1	2015-06-03_13.16.51.229000
8	1	neu_l_72.wav	pos_r_20.wav	0	0	0	2015-06-03_13.16.51.229000
8	0	l_nif_11.wav	neu_r_65.wav	0	0	0	2015-06-03_13.16.51.229000
8	0	neu_l_35.wav	neg_r_19.wav	0	-1	1	2015-06-03_13.16.51.229000
8	0	neu_l_1.wav	neu_r_18.wav	0	0	0	2015-06-03_13.16.51.229000
8	0	neu_l_30.wav	r_tol_6.wav	1	1	1	2015-06-03_13.16.51.229000
8	1	neu_l_67.wav	pos_r_58.wav	0	0	0	2015-06-03_13.16.51.229000
8	0	l_nif_19.wav	neu_r_4.wav	0	0	0	2015-06-03_13.16.51.229000
8	0	neu_l_57.wav	r_tol_17.wav	1	-1	1	2015-06-03_13.16.51.229000
8	1	neu_l_62.wav	neg_r_32.wav	0	0	0	2015-06-03_13.16.51.229000
8	0	neu_l_60.wav	r_tol_14.wav	1	-1	1	2015-06-03_13.16.51.229000
8	1	neu_l_53.wav	neg_r_77.wav	0	0	0	2015-06-03_13.16.51.229000
8	0	neu_l_9.wav	pos_r_26.wav	0	1	1	2015-06-03_13.16.51.229000
8	0	neu_l_72.wav	neu_r_68.wav	0	0	0	2015-06-03_13.16.51.229000
8	0	neu_l_35.wav	pos_r_5.wav	0	1	1	2015-06-03_13.16.51.229000
8	0	neu_l_32.wav	neu_r_15.wav	0	0	0	2015-06-03_13.16.51.229000
8	0	neu_l_17.wav	r_tol_17.wav	1	-1	1	2015-06-03_13.16.51.229000
8	1	neu_l_42.wav	neg_r_10.wav	0	0	0	2015-06-03_13.16.51.229000
8	0	neu_l_5.wav	r_tol_7.wav	1	1	1	2015-06-03_13.16.51.229000
8	1	neu_l_13.wav	pos_r_66.wav	0	0	0	2015-06-03_13.16.51.229000
8	0	neu_l_40.wav	r_tol_6.wav	1	1	1	2015-06-03_13.16.51.229000
8	1	neu_l_12.wav	pos_r_39.wav	0	0	0	2015-06-03_13.16.51.229000
8	1	l_nif_8.wav	neu_r_36.wav	0	0	0	2015-06-03_13.16.51.229000
8	0	l_nif_12.wav	neu_r_63.wav	0	0	0	2015-06-03_13.16.51.229000
8	0	l_nif_15.wav	neu_r_7.wav	0	0	0	2015-06-03_13.16.51.229000
8	0	neu_l_75.wav	r_tol_14.wav	1	-1	1	2015-06-03_13.16.51.229000
8	1	neu_l_54.wav	neg_r_6.wav	0	0	0	2015-06-03_13.16.51.229000
