ParticipantNumber	likingRating	likingRT	CurrentTarget	SoundOfStimulus	Valence	Function	computerName	timeStamp	TrialNr
45	34	11.492000	Tesoolup	./sounds/cs/ratingcs/lup_13.wav	1	cs3	labor1	2015-06-15_14.58.26.732000	1
45	36	3.901000	Omeelup	./sounds/cs/ratingcs/lup_3.wav	-1	cs1	labor1	2015-06-15_14.58.26.732000	2
45	37	4.167000	Wenaalup	./sounds/cs/ratingcs/lup_4.wav	-1	cs2	labor1	2015-06-15_14.58.26.732000	3
45	35	9.325000	Kaneelup	./sounds/cs/ratingcs/lup_7.wav	1	target	labor1	2015-06-15_14.58.26.732000	4
45	34	5.259000	Reetolup	./sounds/cs/ratingcs/lup_15.wav	-1	target	labor1	2015-06-15_14.58.26.732000	5
45	36	4.664000	Istennif	./sounds/cs/ratingcs/nif_20.wav	1	cs3	labor1	2015-06-15_14.58.26.732000	6
45	27	3.284000	Saartelup	./sounds/cs/ratingcs/lup_10.wav	-1	target	labor1	2015-06-15_14.58.26.732000	7
45	24	3.297000	Eekalup	./sounds/cs/ratingcs/lup_11.wav	-1	target	labor1	2015-06-15_14.58.26.732000	8
45	33	5.435000	Maasolup	./sounds/cs/ratingcs/lup_1.wav	1	target	labor1	2015-06-15_14.58.26.732000	9
45	28	3.133000	Tareelup	./sounds/cs/ratingcs/lup_8.wav	1	cs1	labor1	2015-06-15_14.58.26.732000	10
45	27	2.964000	Moteelup	./sounds/cs/ratingcs/lup_19.wav	1	target	labor1	2015-06-15_14.58.26.732000	11
45	47	4.923000	Daanalup	./sounds/cs/ratingcs/lup_12.wav	-1	target	labor1	2015-06-15_14.58.26.732000	12
45	24	3.859000	Cocotol	./sounds/cs/ratingcs/tol_10.wav	1	cs1	labor1	2015-06-15_14.58.26.732000	13
45	33	3.287000	Koleelup	./sounds/cs/ratingcs/lup_16.wav	1	target	labor1	2015-06-15_14.58.26.732000	14
45	27	2.270000	Deekalup	./sounds/cs/ratingcs/lup_14.wav	1	target	labor1	2015-06-15_14.58.26.732000	15
45	33	3.499000	Bollanif	./sounds/cs/ratingcs/nif_8.wav	-1	cs3	labor1	2015-06-15_14.58.26.732000	16
45	47	4.350000	Cellanif	./sounds/cs/ratingcs/nif_1.wav	1	cs2	labor1	2015-06-15_14.58.26.732000	17
45	34	1.921000	Missonif	./sounds/cs/ratingcs/nif_10.wav	-1	cs1	labor1	2015-06-15_14.58.26.732000	18
45	45	3.773000	Befetol	./sounds/cs/ratingcs/tol_14.wav	-1	cs3	labor1	2015-06-15_14.58.26.732000	19
45	29	3.757000	Mateelup	./sounds/cs/ratingcs/lup_9.wav	-1	target	labor1	2015-06-15_14.58.26.732000	20
45	34	2.962000	Nanatol	./sounds/cs/ratingcs/tol_3.wav	-1	cs2	labor1	2015-06-15_14.58.26.732000	21
45	32	4.452000	Renetol	./sounds/cs/ratingcs/tol_5.wav	1	cs2	labor1	2015-06-15_14.58.26.732000	22
