ParticipantNumber	SpaceYesNo	LeftOrder	RightOrder	IsTarget	Valence	Interval	timeStamp
34	0	neu_l_67.wav	r_nif_11.wav	1	-1	1	2015-06-10_12.48.09.852000
34	0	neu_l_35.wav	neg_r_2.wav	0	0	0	2015-06-10_12.48.09.852000
34	0	neu_l_72.wav	pos_r_6.wav	0	1	1	2015-06-10_12.48.09.852000
34	0	neu_l_10.wav	neu_r_60.wav	0	0	0	2015-06-10_12.48.09.852000
34	0	neu_l_50.wav	r_nif_19.wav	1	1	1	2015-06-10_12.48.09.852000
34	0	neu_l_18.wav	pos_r_78.wav	0	0	0	2015-06-10_12.48.09.852000
34	0	neu_l_36.wav	r_nif_8.wav	1	1	1	2015-06-10_12.48.09.852000
34	0	neu_l_72.wav	pos_r_23.wav	0	0	0	2015-06-10_12.48.09.852000
34	0	neu_l_10.wav	r_nif_19.wav	1	1	1	2015-06-10_12.48.09.852000
34	0	neu_l_55.wav	pos_r_80.wav	0	0	0	2015-06-10_12.48.09.852000
34	0	l_tol_18.wav	neu_r_49.wav	0	0	0	2015-06-10_12.48.09.852000
34	0	neu_l_32.wav	neg_r_15.wav	0	-1	1	2015-06-10_12.48.09.852000
34	0	neu_l_2.wav	neu_r_5.wav	0	0	0	2015-06-10_12.48.09.852000
34	0	neu_l_16.wav	r_nif_15.wav	1	-1	1	2015-06-10_12.48.09.852000
34	0	neu_l_7.wav	neg_r_30.wav	0	0	0	2015-06-10_12.48.09.852000
34	0	neu_l_23.wav	r_nif_8.wav	1	1	1	2015-06-10_12.48.09.852000
34	0	neu_l_15.wav	pos_r_4.wav	0	0	0	2015-06-10_12.48.09.852000
34	0	neu_l_73.wav	r_nif_15.wav	1	-1	1	2015-06-10_12.48.09.852000
34	0	neu_l_72.wav	neg_r_52.wav	0	0	0	2015-06-10_12.48.09.852000
34	0	neu_l_78.wav	r_nif_11.wav	1	-1	1	2015-06-10_12.48.09.852000
34	0	neu_l_44.wav	neg_r_57.wav	0	0	0	2015-06-10_12.48.09.852000
34	0	neu_l_76.wav	pos_r_27.wav	0	1	1	2015-06-10_12.48.09.852000
34	0	neu_l_66.wav	neu_r_8.wav	0	0	0	2015-06-10_12.48.09.852000
34	0	l_tol_6.wav	neu_r_24.wav	0	0	0	2015-06-10_12.48.09.852000
34	0	l_tol_15.wav	neu_r_52.wav	0	0	0	2015-06-10_12.48.09.852000
34	0	l_tol_3.wav	neu_r_64.wav	0	0	0	2015-06-10_12.48.09.852000
34	0	l_tol_10.wav	neu_r_45.wav	0	0	0	2015-06-10_12.48.09.852000
34	0	neu_l_68.wav	neg_r_6.wav	0	-1	1	2015-06-10_12.48.09.852000
34	0	neu_l_20.wav	neu_r_25.wav	0	0	0	2015-06-10_12.48.09.852000
34	0	l_tol_12.wav	neu_r_22.wav	0	0	0	2015-06-10_12.48.09.852000
34	0	neu_l_67.wav	r_nif_11.wav	1	-1	1	2015-06-10_12.48.09.852000
34	1	neu_l_35.wav	neg_r_2.wav	0	0	0	2015-06-10_12.48.09.852000
34	0	neu_l_72.wav	pos_r_6.wav	0	1	1	2015-06-10_12.48.09.852000
34	0	neu_l_10.wav	neu_r_60.wav	0	0	0	2015-06-10_12.48.09.852000
34	0	neu_l_50.wav	r_nif_19.wav	1	1	1	2015-06-10_12.48.09.852000
34	1	neu_l_18.wav	pos_r_78.wav	0	0	0	2015-06-10_12.48.09.852000
34	0	neu_l_36.wav	r_nif_8.wav	1	1	1	2015-06-10_12.48.09.852000
34	1	neu_l_72.wav	pos_r_23.wav	0	0	0	2015-06-10_12.48.09.852000
34	0	neu_l_10.wav	r_nif_19.wav	1	1	1	2015-06-10_12.48.09.852000
34	1	neu_l_55.wav	pos_r_80.wav	0	0	0	2015-06-10_12.48.09.852000
34	0	l_tol_18.wav	neu_r_49.wav	0	0	0	2015-06-10_12.48.09.852000
34	0	neu_l_32.wav	neg_r_15.wav	0	-1	1	2015-06-10_12.48.09.852000
34	0	neu_l_2.wav	neu_r_5.wav	0	0	0	2015-06-10_12.48.09.852000
34	1	neu_l_16.wav	r_nif_15.wav	1	-1	1	2015-06-10_12.48.09.852000
34	0	neu_l_7.wav	neg_r_30.wav	0	0	0	2015-06-10_12.48.09.852000
34	0	neu_l_23.wav	r_nif_8.wav	1	1	1	2015-06-10_12.48.09.852000
34	1	neu_l_15.wav	pos_r_4.wav	0	0	0	2015-06-10_12.48.09.852000
34	0	neu_l_73.wav	r_nif_15.wav	1	-1	1	2015-06-10_12.48.09.852000
34	1	neu_l_72.wav	neg_r_52.wav	0	0	0	2015-06-10_12.48.09.852000
34	0	neu_l_78.wav	r_nif_11.wav	1	-1	1	2015-06-10_12.48.09.852000
34	1	neu_l_44.wav	neg_r_57.wav	0	0	0	2015-06-10_12.48.09.852000
34	0	neu_l_76.wav	pos_r_27.wav	0	1	1	2015-06-10_12.48.09.852000
34	0	neu_l_66.wav	neu_r_8.wav	0	0	0	2015-06-10_12.48.09.852000
34	0	l_tol_6.wav	neu_r_24.wav	0	0	0	2015-06-10_12.48.09.852000
34	0	l_tol_15.wav	neu_r_52.wav	0	0	0	2015-06-10_12.48.09.852000
34	0	l_tol_3.wav	neu_r_64.wav	0	0	0	2015-06-10_12.48.09.852000
34	0	l_tol_10.wav	neu_r_45.wav	0	0	0	2015-06-10_12.48.09.852000
34	0	neu_l_68.wav	neg_r_6.wav	0	-1	1	2015-06-10_12.48.09.852000
34	0	neu_l_20.wav	neu_r_25.wav	0	0	0	2015-06-10_12.48.09.852000
34	0	l_tol_12.wav	neu_r_22.wav	0	0	0	2015-06-10_12.48.09.852000
