ParticipantNumber	likingRating	likingRT	CurrentTarget	SoundOfStimulus	Valence	Function	computerName	timeStamp	TrialNr
33	30	7.812000	Lebbunif	./sounds/cs/ratingcs/nif_3.wav	-1	target	labor1	2015-06-10_12.47.27.950000	1
33	20	3.123000	Eskannif	./sounds/cs/ratingcs/nif_2.wav	1	target	labor1	2015-06-10_12.47.27.950000	2
33	20	3.800000	Missonif	./sounds/cs/ratingcs/nif_10.wav	1	cs1	labor1	2015-06-10_12.47.27.950000	3
33	70	2.598000	Dullanif	./sounds/cs/ratingcs/nif_14.wav	1	target	labor1	2015-06-10_12.47.27.950000	4
33	42	4.402000	Kaneelup	./sounds/cs/ratingcs/lup_7.wav	-1	cs1	labor1	2015-06-10_12.47.27.950000	5
33	10	3.543000	Piditol	./sounds/cs/ratingcs/tol_13.wav	1	cs1	labor1	2015-06-10_12.47.27.950000	6
33	10	2.780000	Siritol	./sounds/cs/ratingcs/tol_18.wav	1	cs2	labor1	2015-06-10_12.47.27.950000	7
33	0	4.113000	Rellnif	./sounds/cs/ratingcs/nif_6.wav	1	cs3	labor1	2015-06-10_12.47.27.950000	8
33	20	3.610000	Moteelup	./sounds/cs/ratingcs/lup_19.wav	1	cs3	labor1	2015-06-10_12.47.27.950000	9
33	40	3.254000	Renetol	./sounds/cs/ratingcs/tol_5.wav	-1	cs2	labor1	2015-06-10_12.47.27.950000	10
33	70	3.245000	Issanif	./sounds/cs/ratingcs/nif_9.wav	-1	cs1	labor1	2015-06-10_12.47.27.950000	11
33	10	2.993000	Lalatol	./sounds/cs/ratingcs/tol_1.wav	-1	cs3	labor1	2015-06-10_12.47.27.950000	12
33	60	3.238000	Lussanif	./sounds/cs/ratingcs/nif_18.wav	-1	target	labor1	2015-06-10_12.47.27.950000	13
33	50	3.064000	Dattonif	./sounds/cs/ratingcs/nif_12.wav	-1	target	labor1	2015-06-10_12.47.27.950000	14
33	60	5.269000	Zallunif	./sounds/cs/ratingcs/nif_4.wav	-1	target	labor1	2015-06-10_12.47.27.950000	15
33	11	2.972000	Kullonif	./sounds/cs/ratingcs/nif_17.wav	1	target	labor1	2015-06-10_12.47.27.950000	16
33	20	3.300000	Kattanif	./sounds/cs/ratingcs/nif_13.wav	1	target	labor1	2015-06-10_12.47.27.950000	17
33	9	3.886000	Allanif	./sounds/cs/ratingcs/nif_7.wav	1	target	labor1	2015-06-10_12.47.27.950000	18
33	1	4.573000	Eekalup	./sounds/cs/ratingcs/lup_11.wav	-1	cs3	labor1	2015-06-10_12.47.27.950000	19
33	25	3.709000	Istennif	./sounds/cs/ratingcs/nif_20.wav	-1	target	labor1	2015-06-10_12.47.27.950000	20
33	60	4.882000	Bollanif	./sounds/cs/ratingcs/nif_8.wav	-1	cs2	labor1	2015-06-10_12.47.27.950000	21
33	20	2.897000	Wenaalup	./sounds/cs/ratingcs/lup_4.wav	1	cs2	labor1	2015-06-10_12.47.27.950000	22
