ParticipantNumber	likingRating	likingRT	CurrentTarget	SoundOfStimulus	Valence	Function	computerName	timeStamp	TrialNr
3	70	13.993000	Nenetol	./sounds/cs/ratingcs/tol_19.wav	-1	target	labor1	2015-06-03_10.57.22.341000	1
3	70	8.770000	Siritol	./sounds/cs/ratingcs/tol_18.wav	0	cs1	labor1	2015-06-03_10.57.22.341000	2
3	30	10.053000	Istennif	./sounds/cs/ratingcs/nif_20.wav	0	cs3	labor1	2015-06-03_10.57.22.341000	3
3	74	9.759000	Falatol	./sounds/cs/ratingcs/tol_4.wav	0	cs1	labor1	2015-06-03_10.57.22.341000	4
3	70	5.308000	Siritol	./sounds/cs/ratingcs/tol_18.wav	-1	cs1	labor1	2015-06-03_10.57.22.341000	5
3	40	4.842000	Sesetol	./sounds/cs/ratingcs/tol_9.wav	-1	target	labor1	2015-06-03_10.57.22.341000	6
3	90	4.565000	Nomotol	./sounds/cs/ratingcs/tol_7.wav	0	cs1	labor1	2015-06-03_10.57.22.341000	7
3	90	5.745000	Hulutol	./sounds/cs/ratingcs/tol_20.wav	1	target	labor1	2015-06-03_10.57.22.341000	8
3	76	5.861000	Nanatol	./sounds/cs/ratingcs/tol_3.wav	1	target	labor1	2015-06-03_10.57.22.341000	9
3	29	6.953000	Zackatol	./sounds/cs/ratingcs/tol_17.wav	0	cs1	labor1	2015-06-03_10.57.22.341000	10
3	15	6.775000	Eskannif	./sounds/cs/ratingcs/nif_2.wav	0	cs3	labor1	2015-06-03_10.57.22.341000	11
3	64	4.283000	Piditol	./sounds/cs/ratingcs/tol_13.wav	1	target	labor1	2015-06-03_10.57.22.341000	12
3	64	5.742000	Rustutol	./sounds/cs/ratingcs/tol_15.wav	1	target	labor1	2015-06-03_10.57.22.341000	13
3	90	3.969000	Cocotol	./sounds/cs/ratingcs/tol_10.wav	-1	target	labor1	2015-06-03_10.57.22.341000	14
3	60	7.210000	Zackatol	./sounds/cs/ratingcs/tol_17.wav	1	cs1	labor1	2015-06-03_10.57.22.341000	15
3	40	4.991000	Reretol	./sounds/cs/ratingcs/tol_2.wav	-1	target	labor1	2015-06-03_10.57.22.341000	16
3	63	4.118000	Dakatol	./sounds/cs/ratingcs/tol_6.wav	1	target	labor1	2015-06-03_10.57.22.341000	17
3	72	5.219000	Falatol	./sounds/cs/ratingcs/tol_4.wav	-1	cs1	labor1	2015-06-03_10.57.22.341000	18
3	84	4.848000	Nomotol	./sounds/cs/ratingcs/tol_7.wav	1	cs1	labor1	2015-06-03_10.57.22.341000	19
3	50	9.931000	Dattonif	./sounds/cs/ratingcs/nif_12.wav	0	cs3	labor1	2015-06-03_10.57.22.341000	20
3	42	3.692000	Lebbunif	./sounds/cs/ratingcs/nif_3.wav	0	cs3	labor1	2015-06-03_10.57.22.341000	21
3	63	5.039000	Spanatol	./sounds/cs/ratingcs/tol_16.wav	-1	target	labor1	2015-06-03_10.57.22.341000	22
