ParticipantNumber	SpaceYesNo	LeftOrder	RightOrder	IsTarget	Valence	Interval	timeStamp
2	0	l_nif_10.wav	neu_r_67.wav	0	0	0	2015-06-03_10.31.03.576000
2	0	neu_l_46.wav	r_tol_16.wav	1	-1	1	2015-06-03_10.31.03.576000
2	0	neu_l_24.wav	neg_r_71.wav	0	0	0	2015-06-03_10.31.03.576000
2	0	l_nif_3.wav	neu_r_47.wav	0	0	0	2015-06-03_10.31.03.576000
2	0	l_nif_13.wav	neu_r_33.wav	0	0	0	2015-06-03_10.31.03.576000
2	0	neu_l_62.wav	r_tol_14.wav	1	-1	1	2015-06-03_10.31.03.576000
2	0	neu_l_51.wav	neg_r_20.wav	0	0	0	2015-06-03_10.31.03.576000
2	0	neu_l_45.wav	r_tol_14.wav	1	-1	1	2015-06-03_10.31.03.576000
2	0	neu_l_53.wav	neg_r_41.wav	0	0	0	2015-06-03_10.31.03.576000
2	0	neu_l_21.wav	r_tol_16.wav	1	-1	1	2015-06-03_10.31.03.576000
2	0	neu_l_25.wav	neg_r_45.wav	0	0	0	2015-06-03_10.31.03.576000
2	0	neu_l_13.wav	r_tol_11.wav	1	1	1	2015-06-03_10.31.03.576000
2	0	neu_l_2.wav	pos_r_51.wav	0	0	0	2015-06-03_10.31.03.576000
2	0	neu_l_65.wav	neg_r_22.wav	0	-1	1	2015-06-03_10.31.03.576000
2	0	neu_l_42.wav	neu_r_77.wav	0	0	0	2015-06-03_10.31.03.576000
2	0	neu_l_62.wav	r_tol_13.wav	1	1	1	2015-06-03_10.31.03.576000
2	0	neu_l_58.wav	pos_r_77.wav	0	0	0	2015-06-03_10.31.03.576000
2	0	l_nif_14.wav	neu_r_38.wav	0	0	0	2015-06-03_10.31.03.576000
2	0	l_nif_16.wav	neu_r_67.wav	0	0	0	2015-06-03_10.31.03.576000
2	0	neu_l_26.wav	neg_r_61.wav	0	-1	1	2015-06-03_10.31.03.576000
2	0	neu_l_58.wav	neu_r_31.wav	0	0	0	2015-06-03_10.31.03.576000
2	0	neu_l_58.wav	r_tol_11.wav	1	1	1	2015-06-03_10.31.03.576000
2	0	neu_l_16.wav	pos_r_38.wav	0	0	0	2015-06-03_10.31.03.576000
2	0	l_nif_5.wav	neu_r_31.wav	0	0	0	2015-06-03_10.31.03.576000
2	0	neu_l_50.wav	r_tol_13.wav	1	1	1	2015-06-03_10.31.03.576000
2	0	neu_l_34.wav	pos_r_55.wav	0	0	0	2015-06-03_10.31.03.576000
2	0	neu_l_1.wav	pos_r_34.wav	0	1	1	2015-06-03_10.31.03.576000
2	0	neu_l_54.wav	neu_r_3.wav	0	0	0	2015-06-03_10.31.03.576000
2	0	neu_l_50.wav	pos_r_23.wav	0	1	1	2015-06-03_10.31.03.576000
2	0	neu_l_24.wav	neu_r_44.wav	0	0	0	2015-06-03_10.31.03.576000
2	0	l_nif_10.wav	neu_r_67.wav	0	0	0	2015-06-03_10.31.03.576000
2	0	neu_l_46.wav	r_tol_16.wav	1	-1	1	2015-06-03_10.31.03.576000
2	1	neu_l_24.wav	neg_r_71.wav	0	0	0	2015-06-03_10.31.03.576000
2	0	l_nif_3.wav	neu_r_47.wav	0	0	0	2015-06-03_10.31.03.576000
2	0	l_nif_13.wav	neu_r_33.wav	0	0	0	2015-06-03_10.31.03.576000
2	0	neu_l_62.wav	r_tol_14.wav	1	-1	1	2015-06-03_10.31.03.576000
2	1	neu_l_51.wav	neg_r_20.wav	0	0	0	2015-06-03_10.31.03.576000
2	0	neu_l_45.wav	r_tol_14.wav	1	-1	1	2015-06-03_10.31.03.576000
2	1	neu_l_53.wav	neg_r_41.wav	0	0	0	2015-06-03_10.31.03.576000
