ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
7	50.png	neu1.wav	158	1	0	270	Space	methexp32	2017-08-17_14.35.21.270000	
7	50.png	neu4.wav	158	2	270	0	Space	methexp32	2017-08-17_14.35.21.270000	
7	14b.png	neu7.wav	153	3	180	270	NoSpace	methexp32	2017-08-17_14.35.21.270000	
7	50.png	neu2.wav	158	4	0	180	Space	methexp32	2017-08-17_14.35.21.270000	
7	13b.png	neu6.wav	153	5	180	270	NoSpace	methexp32	2017-08-17_14.35.21.270000	
7	13b.png	neu9.wav	250	6	180	90	Space	methexp32	2017-08-17_14.35.21.270000	
7	14b.png	neu10.wav	250	7	0	90	Space	methexp32	2017-08-17_14.35.21.270000	
7	12b.png	neu5.wav	153	8	270	90	NoSpace	methexp32	2017-08-17_14.35.21.270000	
7	50.png	neu3.wav	158	9	90	180	Space	methexp32	2017-08-17_14.35.21.270000	
7	12b.png	neu8.wav	250	10	90	0	Space	methexp32	2017-08-17_14.35.21.270000	
