ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
75	50.png	neu4.wav	158	1	0	90	NoSpace	methexp32	2017-10-19_13.20.44.208000	
75	14b.png	neu10.wav	250	2	180	270	Space	methexp32	2017-10-19_13.20.44.208000	
75	50.png	neu2.wav	158	3	0	90	Space	methexp32	2017-10-19_13.20.44.208000	
75	13b.png	neu9.wav	250	4	270	180	Space	methexp32	2017-10-19_13.20.44.208000	
75	12b.png	neu8.wav	250	5	0	180	Space	methexp32	2017-10-19_13.20.44.208000	
75	12b.png	neu5.wav	153	6	90	180	Space	methexp32	2017-10-19_13.20.44.208000	
75	50.png	neu3.wav	158	7	0	90	Space	methexp32	2017-10-19_13.20.44.208000	
75	50.png	neu1.wav	158	8	0	270	Space	methexp32	2017-10-19_13.20.44.208000	
75	13b.png	neu6.wav	153	9	180	270	Space	methexp32	2017-10-19_13.20.44.208000	
75	14b.png	neu7.wav	153	10	90	270	NoSpace	methexp32	2017-10-19_13.20.44.208000	
