ParticipantNumber	CS	US	Length	TrialNr	maskTurnsPre	maskTurnsPost	Answer	correctAnswer	computerName	timeStamp
78	70b.png	n25.wav	153	1	0	90	39b.png	0	methexp32	2017-10-19_14.39.25.352000
78	98b.png	p91.wav	250	2	180	270	98b.png	1	methexp32	2017-10-19_14.39.25.352000
78	68b.png	p23.wav	153	3	270	0	43.png	0	methexp32	2017-10-19_14.39.25.352000
78	50.png	neu10.wav	170	4	90	270	50.png	1	methexp32	2017-10-19_14.39.25.352000
78	70b.png	n13.wav	153	5	0	90	29.png	0	methexp32	2017-10-19_14.39.25.352000
78	20b.png	n50.wav	250	6	90	270	20b.png	1	methexp32	2017-10-19_14.39.25.352000
78	39b.png	p89.wav	153	7	0	270	29.png	0	methexp32	2017-10-19_14.39.25.352000
78	81b.png	n25.wav	153	8	0	90	81b.png	1	methexp32	2017-10-19_14.39.25.352000
78	70b.png	n40.wav	153	9	270	0	98b.png	0	methexp32	2017-10-19_14.39.25.352000
78	20b.png	n30.wav	250	10	180	270	20b.png	1	methexp32	2017-10-19_14.39.25.352000
78	39b.png	p23.wav	153	11	270	0	39b.png	1	methexp32	2017-10-19_14.39.25.352000
78	16b.png	n14.wav	250	12	0	180	16b.png	1	methexp32	2017-10-19_14.39.25.352000
78	16b.png	n50.wav	250	13	0	180	16b.png	1	methexp32	2017-10-19_14.39.25.352000
78	29.png	neu9.wav	158	14	90	270	29.png	1	methexp32	2017-10-19_14.39.25.352000
78	50.png	neu7.wav	170	15	0	90	50.png	1	methexp32	2017-10-19_14.39.25.352000
78	81b.png	n46.wav	153	16	0	90	20b.png	0	methexp32	2017-10-19_14.39.25.352000
78	81b.png	n13.wav	153	17	180	0	20b.png	0	methexp32	2017-10-19_14.39.25.352000
78	81b.png	n40.wav	153	18	180	90	29.png	0	methexp32	2017-10-19_14.39.25.352000
78	43.png	p21.wav	250	19	270	0	43.png	1	methexp32	2017-10-19_14.39.25.352000
78	43.png	p89.wav	250	20	180	0	43.png	1	methexp32	2017-10-19_14.39.25.352000
78	29.png	neu10.wav	158	21	180	0	29.png	1	methexp32	2017-10-19_14.39.25.352000
78	81b.png	n50.wav	153	22	270	180	29.png	0	methexp32	2017-10-19_14.39.25.352000
78	16b.png	n30.wav	250	23	90	270	16b.png	1	methexp32	2017-10-19_14.39.25.352000
78	39b.png	p91.wav	153	24	90	270	39b.png	1	methexp32	2017-10-19_14.39.25.352000
78	39b.png	p45.wav	153	25	270	90	43.png	0	methexp32	2017-10-19_14.39.25.352000
78	39b.png	p36.wav	153	26	270	180	98b.png	0	methexp32	2017-10-19_14.39.25.352000
78	81b.png	n30.wav	153	27	0	90	20b.png	0	methexp32	2017-10-19_14.39.25.352000
78	81b.png	n14.wav	153	28	180	0	43.png	0	methexp32	2017-10-19_14.39.25.352000
78	50.png	neu2.wav	170	29	90	0	50.png	1	methexp32	2017-10-19_14.39.25.352000
78	20b.png	n46.wav	250	30	0	90	20b.png	1	methexp32	2017-10-19_14.39.25.352000
78	29.png	neu4.wav	158	31	180	270	70b.png	0	methexp32	2017-10-19_14.39.25.352000
78	20b.png	n31.wav	250	32	180	90	20b.png	1	methexp32	2017-10-19_14.39.25.352000
78	29.png	neu3.wav	158	33	270	0	50.png	0	methexp32	2017-10-19_14.39.25.352000
78	16b.png	n13.wav	250	34	0	180	16b.png	1	methexp32	2017-10-19_14.39.25.352000
78	16b.png	n31.wav	250	35	270	90	16b.png	1	methexp32	2017-10-19_14.39.25.352000
78	43.png	p73.wav	250	36	0	180	43.png	1	methexp32	2017-10-19_14.39.25.352000
78	98b.png	p89.wav	250	37	90	180	98b.png	1	methexp32	2017-10-19_14.39.25.352000
78	50.png	neu8.wav	170	38	0	90	50.png	1	methexp32	2017-10-19_14.39.25.352000
78	98b.png	p36.wav	250	39	180	90	98b.png	1	methexp32	2017-10-19_14.39.25.352000
78	50.png	neu3.wav	170	40	0	270	50.png	1	methexp32	2017-10-19_14.39.25.352000
78	70b.png	n45.wav	153	41	180	0	20b.png	0	methexp32	2017-10-19_14.39.25.352000
78	29.png	neu6.wav	158	42	0	180	29.png	1	methexp32	2017-10-19_14.39.25.352000
78	98b.png	p23.wav	250	43	0	270	98b.png	1	methexp32	2017-10-19_14.39.25.352000
78	39b.png	p73.wav	153	44	0	270	43.png	0	methexp32	2017-10-19_14.39.25.352000
78	70b.png	n31.wav	153	45	180	90	20b.png	0	methexp32	2017-10-19_14.39.25.352000
78	68b.png	p22.wav	153	46	90	0	98b.png	0	methexp32	2017-10-19_14.39.25.352000
78	81b.png	n11.wav	153	47	90	180	16b.png	0	methexp32	2017-10-19_14.39.25.352000
78	39b.png	p52.wav	153	48	90	0	39b.png	1	methexp32	2017-10-19_14.39.25.352000
78	50.png	neu4.wav	170	49	180	0	50.png	1	methexp32	2017-10-19_14.39.25.352000
78	98b.png	p53.wav	250	50	270	0	98b.png	1	methexp32	2017-10-19_14.39.25.352000
78	98b.png	p52.wav	250	51	180	270	98b.png	1	methexp32	2017-10-19_14.39.25.352000
78	16b.png	n45.wav	250	52	270	90	16b.png	1	methexp32	2017-10-19_14.39.25.352000
78	16b.png	n46.wav	250	53	90	0	16b.png	1	methexp32	2017-10-19_14.39.25.352000
78	68b.png	p36.wav	153	54	270	0	43.png	0	methexp32	2017-10-19_14.39.25.352000
78	20b.png	n14.wav	250	55	0	270	20b.png	1	methexp32	2017-10-19_14.39.25.352000
78	29.png	neu7.wav	158	56	90	0	29.png	1	methexp32	2017-10-19_14.39.25.352000
78	70b.png	n14.wav	153	57	180	270	20b.png	0	methexp32	2017-10-19_14.39.25.352000
78	43.png	p53.wav	250	58	0	270	43.png	1	methexp32	2017-10-19_14.39.25.352000
78	68b.png	p73.wav	153	59	180	0	98b.png	0	methexp32	2017-10-19_14.39.25.352000
78	43.png	p23.wav	250	60	180	90	43.png	1	methexp32	2017-10-19_14.39.25.352000
78	43.png	p22.wav	250	61	270	90	43.png	1	methexp32	2017-10-19_14.39.25.352000
78	68b.png	p21.wav	153	62	90	180	43.png	0	methexp32	2017-10-19_14.39.25.352000
78	70b.png	n30.wav	153	63	270	90	20b.png	0	methexp32	2017-10-19_14.39.25.352000
78	50.png	neu1.wav	170	64	90	270	50.png	1	methexp32	2017-10-19_14.39.25.352000
78	50.png	neu6.wav	170	65	0	180	50.png	1	methexp32	2017-10-19_14.39.25.352000
78	50.png	neu5.wav	170	66	90	270	50.png	1	methexp32	2017-10-19_14.39.25.352000
78	29.png	neu1.wav	158	67	270	90	29.png	1	methexp32	2017-10-19_14.39.25.352000
78	81b.png	n31.wav	153	68	270	180	20b.png	0	methexp32	2017-10-19_14.39.25.352000
78	98b.png	p22.wav	250	69	270	0	98b.png	1	methexp32	2017-10-19_14.39.25.352000
78	29.png	neu2.wav	158	70	270	90	29.png	1	methexp32	2017-10-19_14.39.25.352000
78	43.png	p45.wav	250	71	0	180	43.png	1	methexp32	2017-10-19_14.39.25.352000
78	81b.png	n45.wav	153	72	180	90	20b.png	0	methexp32	2017-10-19_14.39.25.352000
78	68b.png	p45.wav	153	73	270	0	39b.png	0	methexp32	2017-10-19_14.39.25.352000
78	70b.png	n50.wav	153	74	90	180	20b.png	0	methexp32	2017-10-19_14.39.25.352000
78	43.png	p36.wav	250	75	90	180	43.png	1	methexp32	2017-10-19_14.39.25.352000
78	68b.png	p53.wav	153	76	180	90	98b.png	0	methexp32	2017-10-19_14.39.25.352000
78	20b.png	n45.wav	250	77	0	90	20b.png	1	methexp32	2017-10-19_14.39.25.352000
78	39b.png	p21.wav	153	78	180	90	98b.png	0	methexp32	2017-10-19_14.39.25.352000
78	70b.png	n11.wav	153	79	270	180	16b.png	0	methexp32	2017-10-19_14.39.25.352000
78	20b.png	n40.wav	250	80	270	180	20b.png	1	methexp32	2017-10-19_14.39.25.352000
78	39b.png	p53.wav	153	81	90	0	39b.png	1	methexp32	2017-10-19_14.39.25.352000
78	20b.png	n25.wav	250	82	0	180	20b.png	1	methexp32	2017-10-19_14.39.25.352000
78	20b.png	n11.wav	250	83	90	0	20b.png	1	methexp32	2017-10-19_14.39.25.352000
78	68b.png	p89.wav	153	84	180	0	98b.png	0	methexp32	2017-10-19_14.39.25.352000
78	16b.png	n40.wav	250	85	270	90	16b.png	1	methexp32	2017-10-19_14.39.25.352000
78	29.png	neu8.wav	158	86	90	0	29.png	1	methexp32	2017-10-19_14.39.25.352000
78	70b.png	n46.wav	153	87	270	90	20b.png	0	methexp32	2017-10-19_14.39.25.352000
78	98b.png	p73.wav	250	88	90	270	98b.png	1	methexp32	2017-10-19_14.39.25.352000
78	68b.png	p91.wav	153	89	180	90	98b.png	0	methexp32	2017-10-19_14.39.25.352000
78	43.png	p52.wav	250	90	180	0	43.png	1	methexp32	2017-10-19_14.39.25.352000
78	98b.png	p21.wav	250	91	180	0	98b.png	1	methexp32	2017-10-19_14.39.25.352000
78	20b.png	n13.wav	250	92	0	270	20b.png	1	methexp32	2017-10-19_14.39.25.352000
78	29.png	neu5.wav	158	93	90	270	70b.png	0	methexp32	2017-10-19_14.39.25.352000
78	98b.png	p45.wav	250	94	180	90	98b.png	1	methexp32	2017-10-19_14.39.25.352000
78	16b.png	n25.wav	250	95	90	180	16b.png	1	methexp32	2017-10-19_14.39.25.352000
78	68b.png	p52.wav	153	96	90	0	98b.png	0	methexp32	2017-10-19_14.39.25.352000
78	16b.png	n11.wav	250	97	270	0	16b.png	1	methexp32	2017-10-19_14.39.25.352000
78	50.png	neu9.wav	170	98	180	90	50.png	1	methexp32	2017-10-19_14.39.25.352000
78	43.png	p91.wav	250	99	90	0	43.png	1	methexp32	2017-10-19_14.39.25.352000
78	39b.png	p22.wav	153	100	180	270	98b.png	0	methexp32	2017-10-19_14.39.25.352000
