ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
28	50.png	neu3.wav	158	1	90	0	NoSpace	methexp32	2017-09-29_09.09.22.207000	
28	50.png	neu1.wav	158	2	180	90	Space	methexp32	2017-09-29_09.09.22.207000	
28	50.png	neu2.wav	158	3	0	270	Space	methexp32	2017-09-29_09.09.22.207000	
28	12b.png	neu8.wav	250	4	270	180	NoSpace	methexp32	2017-09-29_09.09.22.207000	
28	14b.png	neu10.wav	250	5	0	90	NoSpace	methexp32	2017-09-29_09.09.22.207000	
28	13b.png	neu6.wav	153	6	0	90	NoSpace	methexp32	2017-09-29_09.09.22.207000	
28	14b.png	neu7.wav	153	7	180	0	NoSpace	methexp32	2017-09-29_09.09.22.207000	
28	13b.png	neu9.wav	250	8	90	0	NoSpace	methexp32	2017-09-29_09.09.22.207000	
28	12b.png	neu5.wav	153	9	270	0	NoSpace	methexp32	2017-09-29_09.09.22.207000	
28	50.png	neu4.wav	158	10	90	270	NoSpace	methexp32	2017-09-29_09.09.22.207000	
