ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
101	13b.png	neu9.wav	250	1	90	0	NoSpace	methexp32	2017-10-25_12.01.32.793000	
101	14b.png	neu10.wav	250	2	0	180	NoSpace	methexp32	2017-10-25_12.01.32.793000	
101	50.png	neu2.wav	158	3	180	90	Space	methexp32	2017-10-25_12.01.32.793000	
101	14b.png	neu7.wav	153	4	0	270	NoSpace	methexp32	2017-10-25_12.01.32.793000	
101	12b.png	neu5.wav	153	5	90	270	NoSpace	methexp32	2017-10-25_12.01.32.793000	
101	13b.png	neu6.wav	153	6	180	90	NoSpace	methexp32	2017-10-25_12.01.32.793000	
101	50.png	neu3.wav	158	7	270	0	Space	methexp32	2017-10-25_12.01.32.793000	
101	12b.png	neu8.wav	250	8	270	180	NoSpace	methexp32	2017-10-25_12.01.32.793000	
101	50.png	neu1.wav	158	9	90	0	Space	methexp32	2017-10-25_12.01.32.793000	
101	50.png	neu4.wav	158	10	0	180	Space	methexp32	2017-10-25_12.01.32.793000	
