US	CS	Time	PCName	timeStamp
n50.wav	98b.png	153	methexp32	2017-10-20_12.03.24.407000
p36.wav	70b.png	250	methexp32	2017-10-20_12.03.24.407000
p23.wav	39b.png	250	methexp32	2017-10-20_12.03.24.407000
p73.wav	68b.png	153	methexp32	2017-10-20_12.03.24.407000
n46.wav	98b.png	153	methexp32	2017-10-20_12.03.24.407000
n45.wav	98b.png	153	methexp32	2017-10-20_12.03.24.407000
n46.wav	20b.png	250	methexp32	2017-10-20_12.03.24.407000
neu7.wav	50.png	158	methexp32	2017-10-20_12.03.24.407000
p52.wav	68b.png	153	methexp32	2017-10-20_12.03.24.407000
n31.wav	16b.png	153	methexp32	2017-10-20_12.03.24.407000
n14.wav	20b.png	250	methexp32	2017-10-20_12.03.24.407000
p52.wav	81b.png	153	methexp32	2017-10-20_12.03.24.407000
n13.wav	98b.png	153	methexp32	2017-10-20_12.03.24.407000
n11.wav	16b.png	153	methexp32	2017-10-20_12.03.24.407000
n13.wav	20b.png	250	methexp32	2017-10-20_12.03.24.407000
n50.wav	20b.png	250	methexp32	2017-10-20_12.03.24.407000
neu6.wav	50.png	158	methexp32	2017-10-20_12.03.24.407000
neu6.wav	29.png	170	methexp32	2017-10-20_12.03.24.407000
p53.wav	70b.png	250	methexp32	2017-10-20_12.03.24.407000
neu9.wav	50.png	158	methexp32	2017-10-20_12.03.24.407000
p45.wav	39b.png	250	methexp32	2017-10-20_12.03.24.407000
n45.wav	16b.png	153	methexp32	2017-10-20_12.03.24.407000
n25.wav	43.png	250	methexp32	2017-10-20_12.03.24.407000
p53.wav	39b.png	250	methexp32	2017-10-20_12.03.24.407000
n46.wav	43.png	250	methexp32	2017-10-20_12.03.24.407000
n14.wav	43.png	250	methexp32	2017-10-20_12.03.24.407000
p89.wav	39b.png	250	methexp32	2017-10-20_12.03.24.407000
p73.wav	81b.png	153	methexp32	2017-10-20_12.03.24.407000
p53.wav	81b.png	153	methexp32	2017-10-20_12.03.24.407000
p22.wav	81b.png	153	methexp32	2017-10-20_12.03.24.407000
n30.wav	20b.png	250	methexp32	2017-10-20_12.03.24.407000
p91.wav	39b.png	250	methexp32	2017-10-20_12.03.24.407000
p21.wav	70b.png	250	methexp32	2017-10-20_12.03.24.407000
neu2.wav	29.png	170	methexp32	2017-10-20_12.03.24.407000
neu2.wav	50.png	158	methexp32	2017-10-20_12.03.24.407000
n45.wav	43.png	250	methexp32	2017-10-20_12.03.24.407000
