ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
69	50.png	neu3.wav	158	1	180	270	NoSpace	methexp32	2017-10-19_11.57.30.931000	
69	13b.png	neu6.wav	153	2	180	270	Space	methexp32	2017-10-19_11.57.30.931000	
69	12b.png	neu5.wav	153	3	180	90	NoSpace	methexp32	2017-10-19_11.57.30.931000	
69	14b.png	neu10.wav	250	4	270	180	Space	methexp32	2017-10-19_11.57.30.931000	
69	14b.png	neu7.wav	153	5	0	180	NoSpace	methexp32	2017-10-19_11.57.30.931000	
69	50.png	neu4.wav	158	6	90	0	Space	methexp32	2017-10-19_11.57.30.931000	
69	13b.png	neu9.wav	250	7	180	90	Space	methexp32	2017-10-19_11.57.30.931000	
69	50.png	neu1.wav	158	8	180	0	Space	methexp32	2017-10-19_11.57.30.931000	
69	50.png	neu2.wav	158	9	0	270	Space	methexp32	2017-10-19_11.57.30.931000	
69	12b.png	neu8.wav	250	10	180	90	NoSpace	methexp32	2017-10-19_11.57.30.931000	
