ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
85	98b.png	n50.wav	153	1	180	0	NoSpace	methexp32	2017-10-20_12.03.24.407000	
85	70b.png	p36.wav	250	2	90	270	Space	methexp32	2017-10-20_12.03.24.407000	
85	39b.png	p23.wav	250	3	90	180	NoSpace	methexp32	2017-10-20_12.03.24.407000	
85	68b.png	p73.wav	153	4	180	90	NoSpace	methexp32	2017-10-20_12.03.24.407000	
85	98b.png	n46.wav	153	5	0	180	NoSpace	methexp32	2017-10-20_12.03.24.407000	
85	98b.png	n45.wav	153	6	90	0	NoSpace	methexp32	2017-10-20_12.03.24.407000	
85	20b.png	n46.wav	250	7	90	0	NoSpace	methexp32	2017-10-20_12.03.24.407000	
85	50.png	neu7.wav	158	8	90	180	NoSpace	methexp32	2017-10-20_12.03.24.407000	
85	68b.png	p52.wav	153	9	270	90	NoSpace	methexp32	2017-10-20_12.03.24.407000	
85	16b.png	n31.wav	153	10	180	90	NoSpace	methexp32	2017-10-20_12.03.24.407000	
85	20b.png	n14.wav	250	11	180	270	NoSpace	methexp32	2017-10-20_12.03.24.407000	
85	81b.png	p52.wav	153	12	0	270	NoSpace	methexp32	2017-10-20_12.03.24.407000	
85	98b.png	n13.wav	153	13	270	0	NoSpace	methexp32	2017-10-20_12.03.24.407000	
85	16b.png	n11.wav	153	14	90	180	NoSpace	methexp32	2017-10-20_12.03.24.407000	
85	20b.png	n13.wav	250	15	180	90	NoSpace	methexp32	2017-10-20_12.03.24.407000	
85	20b.png	n50.wav	250	16	0	90	NoSpace	methexp32	2017-10-20_12.03.24.407000	
85	50.png	neu6.wav	158	17	0	90	NoSpace	methexp32	2017-10-20_12.03.24.407000	
85	29.png	neu6.wav	170	18	0	180	Space	methexp32	2017-10-20_12.03.24.407000	
85	70b.png	p53.wav	250	19	270	0	NoSpace	methexp32	2017-10-20_12.03.24.407000	
85	50.png	neu9.wav	158	20	0	270	NoSpace	methexp32	2017-10-20_12.03.24.407000	
85	39b.png	p45.wav	250	21	0	90	NoSpace	methexp32	2017-10-20_12.03.24.407000	
85	16b.png	n45.wav	153	22	180	0	NoSpace	methexp32	2017-10-20_12.03.24.407000	
85	43.png	n25.wav	250	23	180	0	NoSpace	methexp32	2017-10-20_12.03.24.407000	
85	39b.png	p53.wav	250	24	270	180	NoSpace	methexp32	2017-10-20_12.03.24.407000	
85	43.png	n46.wav	250	25	270	0	NoSpace	methexp32	2017-10-20_12.03.24.407000	
85	43.png	n14.wav	250	26	0	90	NoSpace	methexp32	2017-10-20_12.03.24.407000	
85	39b.png	p89.wav	250	27	270	180	NoSpace	methexp32	2017-10-20_12.03.24.407000	
85	81b.png	p73.wav	153	28	90	0	NoSpace	methexp32	2017-10-20_12.03.24.407000	
85	81b.png	p53.wav	153	29	180	0	NoSpace	methexp32	2017-10-20_12.03.24.407000	
85	81b.png	p22.wav	153	30	90	0	NoSpace	methexp32	2017-10-20_12.03.24.407000	
85	20b.png	n30.wav	250	31	90	180	NoSpace	methexp32	2017-10-20_12.03.24.407000	
85	39b.png	p91.wav	250	32	0	90	NoSpace	methexp32	2017-10-20_12.03.24.407000	
