ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
39	12b.png	neu8.wav	250	1	90	180	Space	methexp32	2017-10-11_16.43.41.770000	
39	14b.png	neu10.wav	250	2	180	90	NoSpace	methexp32	2017-10-11_16.43.41.770000	
39	50.png	neu4.wav	158	3	0	180	NoSpace	methexp32	2017-10-11_16.43.41.770000	
39	50.png	neu2.wav	158	4	90	0	Space	methexp32	2017-10-11_16.43.41.770000	
39	13b.png	neu9.wav	250	5	0	90	NoSpace	methexp32	2017-10-11_16.43.41.770000	
39	50.png	neu1.wav	158	6	270	0	Space	methexp32	2017-10-11_16.43.41.770000	
39	13b.png	neu6.wav	153	7	0	180	NoSpace	methexp32	2017-10-11_16.43.41.770000	
39	50.png	neu3.wav	158	8	90	180	Space	methexp32	2017-10-11_16.43.41.770000	
39	14b.png	neu7.wav	153	9	0	180	NoSpace	methexp32	2017-10-11_16.43.41.770000	
39	12b.png	neu5.wav	153	10	90	270	NoSpace	methexp32	2017-10-11_16.43.41.770000	
