ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
112	29.png	neu3.wav	158	1	90	180	NoSpace	methexp32	2017-10-27_14.01.00.050000	
112	12b.png	neu8.wav	250	2	180	270	Space	methexp32	2017-10-27_14.01.00.050000	
112	14b.png	neu10.wav	250	3	0	90	Space	methexp32	2017-10-27_14.01.00.050000	
112	13b.png	neu9.wav	250	4	180	270	Space	methexp32	2017-10-27_14.01.00.050000	
112	29.png	neu4.wav	158	5	270	180	Space	methexp32	2017-10-27_14.01.00.050000	
112	14b.png	neu7.wav	153	6	180	0	Space	methexp32	2017-10-27_14.01.00.050000	
112	29.png	neu1.wav	158	7	270	0	Space	methexp32	2017-10-27_14.01.00.050000	
112	13b.png	neu6.wav	153	8	0	180	NoSpace	methexp32	2017-10-27_14.01.00.050000	
112	12b.png	neu5.wav	153	9	180	270	NoSpace	methexp32	2017-10-27_14.01.00.050000	
112	29.png	neu2.wav	158	10	180	270	Space	methexp32	2017-10-27_14.01.00.050000	
