ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
96	50.png	neu2.wav	158	1	180	0	NoSpace	methexp32	2017-10-23_15.58.03.439000	
96	13b.png	neu6.wav	153	2	0	180	NoSpace	methexp32	2017-10-23_15.58.03.439000	
96	12b.png	neu8.wav	250	3	90	180	NoSpace	methexp32	2017-10-23_15.58.03.439000	
96	12b.png	neu5.wav	153	4	90	270	NoSpace	methexp32	2017-10-23_15.58.03.439000	
96	14b.png	neu10.wav	250	5	180	270	NoSpace	methexp32	2017-10-23_15.58.03.439000	
96	50.png	neu1.wav	158	6	180	90	NoSpace	methexp32	2017-10-23_15.58.03.439000	
96	13b.png	neu9.wav	250	7	270	180	NoSpace	methexp32	2017-10-23_15.58.03.439000	
96	50.png	neu4.wav	158	8	90	270	NoSpace	methexp32	2017-10-23_15.58.03.439000	
96	50.png	neu3.wav	158	9	180	90	Space	methexp32	2017-10-23_15.58.03.439000	
96	14b.png	neu7.wav	153	10	90	0	NoSpace	methexp32	2017-10-23_15.58.03.439000	
