ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
40	14b.png	neu7.wav	153	1	180	90	NoSpace	methexp32	2017-10-12_09.17.39.402000	
40	12b.png	neu8.wav	250	2	90	0	NoSpace	methexp32	2017-10-12_09.17.39.402000	
40	13b.png	neu6.wav	153	3	270	180	NoSpace	methexp32	2017-10-12_09.17.39.402000	
40	50.png	neu1.wav	158	4	270	90	NoSpace	methexp32	2017-10-12_09.17.39.402000	
40	14b.png	neu10.wav	250	5	90	180	Space	methexp32	2017-10-12_09.17.39.402000	
40	50.png	neu4.wav	158	6	0	270	NoSpace	methexp32	2017-10-12_09.17.39.402000	
40	50.png	neu3.wav	158	7	90	180	Space	methexp32	2017-10-12_09.17.39.402000	
40	13b.png	neu9.wav	250	8	180	270	Space	methexp32	2017-10-12_09.17.39.402000	
40	12b.png	neu5.wav	153	9	270	90	NoSpace	methexp32	2017-10-12_09.17.39.402000	
40	50.png	neu2.wav	158	10	270	180	Space	methexp32	2017-10-12_09.17.39.402000	
