ParticipantNumber	CS	US	Length	TrialNr	maskTurnsPre	maskTurnsPost	Answer	correctAnswer	computerName	timeStamp
109	20b.png	n50.wav	153	1	90	180	39b.png	0	methexp32	2017-10-26_15.53.24.753000
109	20b.png	n14.wav	153	2	270	0	39b.png	0	methexp32	2017-10-26_15.53.24.753000
109	39b.png	p89.wav	153	3	270	0	39b.png	1	methexp32	2017-10-26_15.53.24.753000
109	16b.png	n31.wav	153	4	90	0	39b.png	0	methexp32	2017-10-26_15.53.24.753000
109	29.png	neu8.wav	170	5	90	180	29.png	1	methexp32	2017-10-26_15.53.24.753000
109	20b.png	n46.wav	153	6	90	0	39b.png	0	methexp32	2017-10-26_15.53.24.753000
109	70b.png	n50.wav	250	7	180	90	70b.png	1	methexp32	2017-10-26_15.53.24.753000
109	29.png	neu1.wav	170	8	180	270	29.png	1	methexp32	2017-10-26_15.53.24.753000
109	29.png	neu7.wav	170	9	90	270	29.png	1	methexp32	2017-10-26_15.53.24.753000
109	29.png	neu2.wav	170	10	180	90	29.png	1	methexp32	2017-10-26_15.53.24.753000
109	70b.png	n45.wav	250	11	180	0	70b.png	1	methexp32	2017-10-26_15.53.24.753000
109	43.png	p21.wav	250	12	180	270	43.png	1	methexp32	2017-10-26_15.53.24.753000
109	20b.png	n31.wav	153	13	270	0	39b.png	0	methexp32	2017-10-26_15.53.24.753000
109	39b.png	p22.wav	153	14	270	90	39b.png	1	methexp32	2017-10-26_15.53.24.753000
109	39b.png	p91.wav	153	15	0	180	39b.png	1	methexp32	2017-10-26_15.53.24.753000
109	16b.png	n30.wav	153	16	270	0	39b.png	0	methexp32	2017-10-26_15.53.24.753000
109	43.png	p45.wav	250	17	180	0	43.png	1	methexp32	2017-10-26_15.53.24.753000
109	81b.png	p45.wav	250	18	270	180	81b.png	1	methexp32	2017-10-26_15.53.24.753000
109	50.png	neu8.wav	158	19	180	0	50.png	1	methexp32	2017-10-26_15.53.24.753000
109	81b.png	p23.wav	250	20	90	0	81b.png	1	methexp32	2017-10-26_15.53.24.753000
109	81b.png	p21.wav	250	21	180	0	81b.png	1	methexp32	2017-10-26_15.53.24.753000
109	81b.png	p22.wav	250	22	0	180	81b.png	1	methexp32	2017-10-26_15.53.24.753000
109	16b.png	n14.wav	153	23	0	180	39b.png	0	methexp32	2017-10-26_15.53.24.753000
109	98b.png	n40.wav	250	24	270	0	98b.png	1	methexp32	2017-10-26_15.53.24.753000
109	68b.png	p45.wav	153	25	270	90	39b.png	0	methexp32	2017-10-26_15.53.24.753000
109	20b.png	n45.wav	153	26	180	270	39b.png	0	methexp32	2017-10-26_15.53.24.753000
109	81b.png	p52.wav	250	27	90	180	81b.png	1	methexp32	2017-10-26_15.53.24.753000
109	81b.png	p91.wav	250	28	90	0	81b.png	1	methexp32	2017-10-26_15.53.24.753000
109	20b.png	n30.wav	153	29	180	0	39b.png	0	methexp32	2017-10-26_15.53.24.753000
109	98b.png	n13.wav	250	30	270	0	98b.png	1	methexp32	2017-10-26_15.53.24.753000
109	68b.png	p21.wav	153	31	270	0	39b.png	0	methexp32	2017-10-26_15.53.24.753000
109	16b.png	n45.wav	153	32	180	270	39b.png	0	methexp32	2017-10-26_15.53.24.753000
109	68b.png	p23.wav	153	33	90	0	39b.png	0	methexp32	2017-10-26_15.53.24.753000
109	16b.png	n25.wav	153	34	180	0	39b.png	0	methexp32	2017-10-26_15.53.24.753000
109	98b.png	n50.wav	250	35	0	180	98b.png	1	methexp32	2017-10-26_15.53.24.753000
109	98b.png	n25.wav	250	36	180	90	98b.png	1	methexp32	2017-10-26_15.53.24.753000
109	81b.png	p36.wav	250	37	180	90	81b.png	1	methexp32	2017-10-26_15.53.24.753000
109	29.png	neu4.wav	170	38	270	0	29.png	1	methexp32	2017-10-26_15.53.24.753000
109	68b.png	p73.wav	153	39	0	90	39b.png	0	methexp32	2017-10-26_15.53.24.753000
109	68b.png	p36.wav	153	40	0	90	39b.png	0	methexp32	2017-10-26_15.53.24.753000
109	68b.png	p22.wav	153	41	270	90	39b.png	0	methexp32	2017-10-26_15.53.24.753000
109	68b.png	p89.wav	153	42	270	90	39b.png	0	methexp32	2017-10-26_15.53.24.753000
109	39b.png	p73.wav	153	43	90	0	39b.png	1	methexp32	2017-10-26_15.53.24.753000
109	70b.png	n13.wav	250	44	90	270	70b.png	1	methexp32	2017-10-26_15.53.24.753000
109	81b.png	p73.wav	250	45	180	90	81b.png	1	methexp32	2017-10-26_15.53.24.753000
109	98b.png	n45.wav	250	46	0	90	98b.png	1	methexp32	2017-10-26_15.53.24.753000
109	98b.png	n31.wav	250	47	90	180	98b.png	1	methexp32	2017-10-26_15.53.24.753000
109	70b.png	n31.wav	250	48	270	180	70b.png	1	methexp32	2017-10-26_15.53.24.753000
109	39b.png	p52.wav	153	49	180	0	39b.png	1	methexp32	2017-10-26_15.53.24.753000
109	43.png	p36.wav	250	50	90	0	43.png	1	methexp32	2017-10-26_15.53.24.753000
109	98b.png	n46.wav	250	51	270	0	98b.png	1	methexp32	2017-10-26_15.53.24.753000
109	16b.png	n46.wav	153	52	270	0	39b.png	0	methexp32	2017-10-26_15.53.24.753000
109	98b.png	n14.wav	250	53	270	0	98b.png	1	methexp32	2017-10-26_15.53.24.753000
109	39b.png	p23.wav	153	54	270	90	39b.png	1	methexp32	2017-10-26_15.53.24.753000
109	43.png	p91.wav	250	55	270	90	43.png	1	methexp32	2017-10-26_15.53.24.753000
109	70b.png	n40.wav	250	56	270	180	70b.png	1	methexp32	2017-10-26_15.53.24.753000
109	50.png	neu3.wav	158	57	180	0	50.png	1	methexp32	2017-10-26_15.53.24.753000
109	70b.png	n30.wav	250	58	0	90	70b.png	1	methexp32	2017-10-26_15.53.24.753000
109	29.png	neu6.wav	170	59	270	90	29.png	1	methexp32	2017-10-26_15.53.24.753000
109	68b.png	p91.wav	153	60	270	180	39b.png	0	methexp32	2017-10-26_15.53.24.753000
109	43.png	p23.wav	250	61	270	90	43.png	1	methexp32	2017-10-26_15.53.24.753000
109	20b.png	n11.wav	153	62	90	0	39b.png	0	methexp32	2017-10-26_15.53.24.753000
109	20b.png	n25.wav	153	63	270	180	39b.png	0	methexp32	2017-10-26_15.53.24.753000
109	29.png	neu3.wav	170	64	90	270	29.png	1	methexp32	2017-10-26_15.53.24.753000
109	50.png	neu9.wav	158	65	270	0	50.png	1	methexp32	2017-10-26_15.53.24.753000
109	16b.png	n50.wav	153	66	180	90	39b.png	0	methexp32	2017-10-26_15.53.24.753000
109	70b.png	n14.wav	250	67	180	0	70b.png	1	methexp32	2017-10-26_15.53.24.753000
109	29.png	neu10.wav	170	68	270	180	29.png	1	methexp32	2017-10-26_15.53.24.753000
109	70b.png	n11.wav	250	69	270	90	70b.png	1	methexp32	2017-10-26_15.53.24.753000
109	39b.png	p36.wav	153	70	0	90	39b.png	1	methexp32	2017-10-26_15.53.24.753000
109	39b.png	p53.wav	153	71	0	180	39b.png	1	methexp32	2017-10-26_15.53.24.753000
109	39b.png	p21.wav	153	72	270	90	39b.png	1	methexp32	2017-10-26_15.53.24.753000
109	16b.png	n13.wav	153	73	180	0	39b.png	0	methexp32	2017-10-26_15.53.24.753000
109	68b.png	p52.wav	153	74	0	90	39b.png	0	methexp32	2017-10-26_15.53.24.753000
109	68b.png	p53.wav	153	75	180	270	39b.png	0	methexp32	2017-10-26_15.53.24.753000
109	43.png	p89.wav	250	76	270	0	43.png	1	methexp32	2017-10-26_15.53.24.753000
109	50.png	neu5.wav	158	77	270	90	50.png	1	methexp32	2017-10-26_15.53.24.753000
109	16b.png	n40.wav	153	78	180	0	39b.png	0	methexp32	2017-10-26_15.53.24.753000
109	29.png	neu9.wav	170	79	270	180	29.png	1	methexp32	2017-10-26_15.53.24.753000
109	50.png	neu4.wav	158	80	180	90	50.png	1	methexp32	2017-10-26_15.53.24.753000
109	70b.png	n25.wav	250	81	90	180	70b.png	1	methexp32	2017-10-26_15.53.24.753000
109	70b.png	n46.wav	250	82	0	180	70b.png	1	methexp32	2017-10-26_15.53.24.753000
109	43.png	p53.wav	250	83	0	180	43.png	1	methexp32	2017-10-26_15.53.24.753000
109	50.png	neu2.wav	158	84	90	180	50.png	1	methexp32	2017-10-26_15.53.24.753000
109	50.png	neu10.wav	158	85	270	0	50.png	1	methexp32	2017-10-26_15.53.24.753000
109	98b.png	n11.wav	250	86	180	270	98b.png	1	methexp32	2017-10-26_15.53.24.753000
109	39b.png	p45.wav	153	87	180	270	39b.png	1	methexp32	2017-10-26_15.53.24.753000
109	16b.png	n11.wav	153	88	0	270	39b.png	0	methexp32	2017-10-26_15.53.24.753000
109	81b.png	p89.wav	250	89	270	0	81b.png	1	methexp32	2017-10-26_15.53.24.753000
109	20b.png	n13.wav	153	90	90	270	39b.png	0	methexp32	2017-10-26_15.53.24.753000
109	50.png	neu1.wav	158	91	180	90	50.png	1	methexp32	2017-10-26_15.53.24.753000
109	98b.png	n30.wav	250	92	180	270	98b.png	1	methexp32	2017-10-26_15.53.24.753000
109	43.png	p22.wav	250	93	270	90	43.png	1	methexp32	2017-10-26_15.53.24.753000
109	50.png	neu6.wav	158	94	180	270	50.png	1	methexp32	2017-10-26_15.53.24.753000
109	43.png	p52.wav	250	95	90	180	43.png	1	methexp32	2017-10-26_15.53.24.753000
109	29.png	neu5.wav	170	96	0	180	29.png	1	methexp32	2017-10-26_15.53.24.753000
109	43.png	p73.wav	250	97	270	180	43.png	1	methexp32	2017-10-26_15.53.24.753000
109	50.png	neu7.wav	158	98	0	90	50.png	1	methexp32	2017-10-26_15.53.24.753000
109	81b.png	p53.wav	250	99	0	180	81b.png	1	methexp32	2017-10-26_15.53.24.753000
109	20b.png	n40.wav	153	100	0	180	39b.png	0	methexp32	2017-10-26_15.53.24.753000
