ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
113	12b.png	neu5.wav	153	1	90	180	NoSpace	methexp32	2017-10-27_16.01.39.050000	
113	29.png	neu1.wav	158	2	0	180	NoSpace	methexp32	2017-10-27_16.01.39.050000	
113	29.png	neu2.wav	158	3	90	180	Space	methexp32	2017-10-27_16.01.39.050000	
113	14b.png	neu10.wav	250	4	0	180	Space	methexp32	2017-10-27_16.01.39.050000	
113	13b.png	neu6.wav	153	5	180	270	NoSpace	methexp32	2017-10-27_16.01.39.050000	
113	29.png	neu4.wav	158	6	0	90	Space	methexp32	2017-10-27_16.01.39.050000	
113	13b.png	neu9.wav	250	7	0	270	NoSpace	methexp32	2017-10-27_16.01.39.050000	
113	14b.png	neu7.wav	153	8	270	90	NoSpace	methexp32	2017-10-27_16.01.39.050000	
113	12b.png	neu8.wav	250	9	180	90	NoSpace	methexp32	2017-10-27_16.01.39.050000	
113	29.png	neu3.wav	158	10	270	180	Space	methexp32	2017-10-27_16.01.39.050000	
