ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
125	12b.png	neu8.wav	250	1	270	90	NoSpace	methexp32	2017-11-08_09.40.09.472000	
125	13b.png	neu9.wav	250	2	90	0	NoSpace	methexp32	2017-11-08_09.40.09.472000	
125	29.png	neu4.wav	158	3	0	270	Space	methexp32	2017-11-08_09.40.09.472000	
125	14b.png	neu7.wav	153	4	180	0	NoSpace	methexp32	2017-11-08_09.40.09.472000	
125	13b.png	neu6.wav	153	5	0	90	NoSpace	methexp32	2017-11-08_09.40.09.472000	
125	29.png	neu3.wav	158	6	270	180	Space	methexp32	2017-11-08_09.40.09.472000	
125	14b.png	neu10.wav	250	7	90	180	NoSpace	methexp32	2017-11-08_09.40.09.472000	
125	12b.png	neu5.wav	153	8	270	0	NoSpace	methexp32	2017-11-08_09.40.09.472000	
125	29.png	neu2.wav	158	9	0	90	Space	methexp32	2017-11-08_09.40.09.472000	
125	29.png	neu1.wav	158	10	270	90	Space	methexp32	2017-11-08_09.40.09.472000	
