ParticipantNumber	CS	US	Length	TrialNr	maskTurnsPre	maskTurnsPost	Answer	correctAnswer	computerName	timeStamp
65	98b.png	n50.wav	250	1	0	180	98b.png	1	methexp32	2017-10-18_12.11.16.047000
65	39b.png	n14.wav	153	2	270	0	81b.png	0	methexp32	2017-10-18_12.11.16.047000
65	43.png	n30.wav	250	3	270	90	43.png	1	methexp32	2017-10-18_12.11.16.047000
65	29.png	neu4.wav	170	4	180	270	29.png	1	methexp32	2017-10-18_12.11.16.047000
65	98b.png	n31.wav	250	5	270	0	98b.png	1	methexp32	2017-10-18_12.11.16.047000
65	81b.png	p23.wav	250	6	180	90	81b.png	1	methexp32	2017-10-18_12.11.16.047000
65	29.png	neu6.wav	170	7	270	180	29.png	1	methexp32	2017-10-18_12.11.16.047000
65	68b.png	p73.wav	153	8	270	0	39b.png	0	methexp32	2017-10-18_12.11.16.047000
65	70b.png	n40.wav	153	9	90	0	50.png	0	methexp32	2017-10-18_12.11.16.047000
65	29.png	neu7.wav	170	10	270	90	29.png	1	methexp32	2017-10-18_12.11.16.047000
65	39b.png	n50.wav	153	11	90	270	68b.png	0	methexp32	2017-10-18_12.11.16.047000
65	98b.png	n45.wav	250	12	180	270	98b.png	1	methexp32	2017-10-18_12.11.16.047000
65	20b.png	p89.wav	250	13	0	90	20b.png	1	methexp32	2017-10-18_12.11.16.047000
65	16b.png	p53.wav	153	14	270	180	43.png	0	methexp32	2017-10-18_12.11.16.047000
65	70b.png	n31.wav	153	15	180	0	70b.png	1	methexp32	2017-10-18_12.11.16.047000
65	50.png	neu5.wav	158	16	270	0	50.png	1	methexp32	2017-10-18_12.11.16.047000
65	50.png	neu9.wav	158	17	0	270	50.png	1	methexp32	2017-10-18_12.11.16.047000
65	43.png	n50.wav	250	18	270	90	43.png	1	methexp32	2017-10-18_12.11.16.047000
65	20b.png	p22.wav	250	19	90	270	20b.png	1	methexp32	2017-10-18_12.11.16.047000
65	81b.png	p91.wav	250	20	90	270	81b.png	1	methexp32	2017-10-18_12.11.16.047000
65	70b.png	n50.wav	153	21	90	180	43.png	0	methexp32	2017-10-18_12.11.16.047000
65	29.png	neu2.wav	170	22	270	0	29.png	1	methexp32	2017-10-18_12.11.16.047000
65	39b.png	n25.wav	153	23	0	270	68b.png	0	methexp32	2017-10-18_12.11.16.047000
65	43.png	n45.wav	250	24	270	180	43.png	1	methexp32	2017-10-18_12.11.16.047000
65	20b.png	p36.wav	250	25	180	90	20b.png	1	methexp32	2017-10-18_12.11.16.047000
65	68b.png	p45.wav	153	26	180	270	16b.png	0	methexp32	2017-10-18_12.11.16.047000
