ParticipantNumber	CS	US	Length	TrialNr	maskTurnsPre	maskTurnsPost	Answer	correctAnswer	computerName	timeStamp
142	50.png	neu10.wav	170	1	90	0	50.png	1	methexp32	2017-11-16_13.23.40.745000
142	98b.png	n25.wav	153	2	90	270	20b.png	0	methexp32	2017-11-16_13.23.40.745000
142	50.png	neu8.wav	170	3	270	90	50.png	1	methexp32	2017-11-16_13.23.40.745000
142	16b.png	p53.wav	250	4	0	90	16b.png	1	methexp32	2017-11-16_13.23.40.745000
142	20b.png	p36.wav	153	5	0	90	43.png	0	methexp32	2017-11-16_13.23.40.745000
142	50.png	neu5.wav	170	6	270	90	50.png	1	methexp32	2017-11-16_13.23.40.745000
142	50.png	neu2.wav	170	7	90	0	50.png	1	methexp32	2017-11-16_13.23.40.745000
142	39b.png	n46.wav	250	8	0	180	39b.png	1	methexp32	2017-11-16_13.23.40.745000
142	20b.png	p45.wav	153	9	180	270	29.png	0	methexp32	2017-11-16_13.23.40.745000
142	20b.png	p73.wav	153	10	90	270	98b.png	0	methexp32	2017-11-16_13.23.40.745000
142	98b.png	n40.wav	153	11	90	270	81b.png	0	methexp32	2017-11-16_13.23.40.745000
142	98b.png	n31.wav	153	12	180	0	98b.png	1	methexp32	2017-11-16_13.23.40.745000
142	20b.png	p53.wav	153	13	0	270	50.png	0	methexp32	2017-11-16_13.23.40.745000
142	20b.png	p23.wav	153	14	90	0	39b.png	0	methexp32	2017-11-16_13.23.40.745000
142	70b.png	n25.wav	250	15	270	180	70b.png	1	methexp32	2017-11-16_13.23.40.745000
142	29.png	neu10.wav	158	16	270	180	29.png	1	methexp32	2017-11-16_13.23.40.745000
142	50.png	neu9.wav	170	17	0	270	50.png	1	methexp32	2017-11-16_13.23.40.745000
142	98b.png	n14.wav	153	18	270	90	20b.png	0	methexp32	2017-11-16_13.23.40.745000
142	20b.png	p91.wav	153	19	180	270	39b.png	0	methexp32	2017-11-16_13.23.40.745000
142	70b.png	n50.wav	250	20	270	180	70b.png	1	methexp32	2017-11-16_13.23.40.745000
142	68b.png	p22.wav	250	21	270	90	68b.png	1	methexp32	2017-11-16_13.23.40.745000
142	98b.png	n46.wav	153	22	90	180	50.png	0	methexp32	2017-11-16_13.23.40.745000
142	29.png	neu7.wav	158	23	90	180	29.png	1	methexp32	2017-11-16_13.23.40.745000
142	70b.png	n45.wav	250	24	270	0	70b.png	1	methexp32	2017-11-16_13.23.40.745000
142	39b.png	n14.wav	250	25	0	270	39b.png	1	methexp32	2017-11-16_13.23.40.745000
142	70b.png	n11.wav	250	26	90	270	70b.png	1	methexp32	2017-11-16_13.23.40.745000
142	68b.png	p91.wav	250	27	0	90	68b.png	1	methexp32	2017-11-16_13.23.40.745000
142	39b.png	n50.wav	250	28	90	270	39b.png	1	methexp32	2017-11-16_13.23.40.745000
142	98b.png	n50.wav	153	29	180	270	81b.png	0	methexp32	2017-11-16_13.23.40.745000
142	68b.png	p45.wav	250	30	90	0	68b.png	1	methexp32	2017-11-16_13.23.40.745000
142	81b.png	p21.wav	153	31	90	0	16b.png	0	methexp32	2017-11-16_13.23.40.745000
142	50.png	neu6.wav	170	32	270	0	50.png	1	methexp32	2017-11-16_13.23.40.745000
142	98b.png	n45.wav	153	33	90	180	43.png	0	methexp32	2017-11-16_13.23.40.745000
142	81b.png	p89.wav	153	34	0	180	81b.png	1	methexp32	2017-11-16_13.23.40.745000
142	43.png	n13.wav	153	35	270	0	50.png	0	methexp32	2017-11-16_13.23.40.745000
142	16b.png	p21.wav	250	36	180	90	16b.png	1	methexp32	2017-11-16_13.23.40.745000
142	50.png	neu7.wav	170	37	0	270	50.png	1	methexp32	2017-11-16_13.23.40.745000
142	68b.png	p23.wav	250	38	270	0	68b.png	1	methexp32	2017-11-16_13.23.40.745000
142	68b.png	p36.wav	250	39	0	180	68b.png	1	methexp32	2017-11-16_13.23.40.745000
142	70b.png	n13.wav	250	40	90	0	70b.png	1	methexp32	2017-11-16_13.23.40.745000
142	39b.png	n25.wav	250	41	180	90	29.png	0	methexp32	2017-11-16_13.23.40.745000
142	29.png	neu5.wav	158	42	90	180	29.png	1	methexp32	2017-11-16_13.23.40.745000
142	50.png	neu1.wav	170	43	90	270	50.png	1	methexp32	2017-11-16_13.23.40.745000
142	98b.png	n13.wav	153	44	180	270	39b.png	0	methexp32	2017-11-16_13.23.40.745000
142	81b.png	p45.wav	153	45	0	270	16b.png	0	methexp32	2017-11-16_13.23.40.745000
142	16b.png	p89.wav	250	46	180	0	16b.png	1	methexp32	2017-11-16_13.23.40.745000
142	39b.png	n11.wav	250	47	180	90	39b.png	1	methexp32	2017-11-16_13.23.40.745000
142	68b.png	p89.wav	250	48	180	90	68b.png	1	methexp32	2017-11-16_13.23.40.745000
142	50.png	neu3.wav	170	49	90	180	50.png	1	methexp32	2017-11-16_13.23.40.745000
142	29.png	neu6.wav	158	50	90	180	29.png	1	methexp32	2017-11-16_13.23.40.745000
142	81b.png	p36.wav	153	51	270	180	29.png	0	methexp32	2017-11-16_13.23.40.745000
142	81b.png	p52.wav	153	52	90	270	50.png	0	methexp32	2017-11-16_13.23.40.745000
142	81b.png	p23.wav	153	53	90	180	68b.png	0	methexp32	2017-11-16_13.23.40.745000
142	43.png	n11.wav	153	54	90	180	43.png	1	methexp32	2017-11-16_13.23.40.745000
142	81b.png	p22.wav	153	55	270	90	81b.png	1	methexp32	2017-11-16_13.23.40.745000
142	39b.png	n13.wav	250	56	0	180	39b.png	1	methexp32	2017-11-16_13.23.40.745000
142	29.png	neu9.wav	158	57	0	270	29.png	1	methexp32	2017-11-16_13.23.40.745000
142	81b.png	p53.wav	153	58	180	270	70b.png	0	methexp32	2017-11-16_13.23.40.745000
142	43.png	n31.wav	153	59	90	0	81b.png	0	methexp32	2017-11-16_13.23.40.745000
142	39b.png	n40.wav	250	60	90	180	39b.png	1	methexp32	2017-11-16_13.23.40.745000
142	16b.png	p22.wav	250	61	180	270	16b.png	1	methexp32	2017-11-16_13.23.40.745000
142	43.png	n25.wav	153	62	0	90	98b.png	0	methexp32	2017-11-16_13.23.40.745000
142	43.png	n14.wav	153	63	270	90	81b.png	0	methexp32	2017-11-16_13.23.40.745000
142	70b.png	n30.wav	250	64	180	0	70b.png	1	methexp32	2017-11-16_13.23.40.745000
142	16b.png	p23.wav	250	65	270	90	16b.png	1	methexp32	2017-11-16_13.23.40.745000
142	29.png	neu1.wav	158	66	90	270	29.png	1	methexp32	2017-11-16_13.23.40.745000
142	20b.png	p52.wav	153	67	0	180	20b.png	1	methexp32	2017-11-16_13.23.40.745000
