ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
57	29.png	neu3.wav	158	1	180	0	Space	methexp32	2017-10-16_14.03.42.335000	
57	12b.png	neu5.wav	153	2	90	270	NoSpace	methexp32	2017-10-16_14.03.42.335000	
57	12b.png	neu8.wav	250	3	0	270	NoSpace	methexp32	2017-10-16_14.03.42.335000	
57	29.png	neu4.wav	158	4	180	270	Space	methexp32	2017-10-16_14.03.42.335000	
57	13b.png	neu6.wav	153	5	270	90	NoSpace	methexp32	2017-10-16_14.03.42.335000	
57	13b.png	neu9.wav	250	6	90	180	NoSpace	methexp32	2017-10-16_14.03.42.335000	
57	14b.png	neu7.wav	153	7	90	0	NoSpace	methexp32	2017-10-16_14.03.42.335000	
57	29.png	neu2.wav	158	8	0	180	Space	methexp32	2017-10-16_14.03.42.335000	
57	14b.png	neu10.wav	250	9	0	270	NoSpace	methexp32	2017-10-16_14.03.42.335000	
57	29.png	neu1.wav	158	10	180	90	Space	methexp32	2017-10-16_14.03.42.335000	
