ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
119	13b.png	neu6.wav	153	1	0	180	NoSpace	methexp32	2017-11-03_09.01.31.957000	
119	29.png	neu2.wav	158	2	90	180	Space	methexp32	2017-11-03_09.01.31.957000	
119	29.png	neu1.wav	158	3	180	0	Space	methexp32	2017-11-03_09.01.31.957000	
119	29.png	neu4.wav	158	4	180	0	Space	methexp32	2017-11-03_09.01.31.957000	
119	12b.png	neu8.wav	250	5	90	0	NoSpace	methexp32	2017-11-03_09.01.31.957000	
119	14b.png	neu10.wav	250	6	90	270	NoSpace	methexp32	2017-11-03_09.01.31.957000	
119	14b.png	neu7.wav	153	7	90	270	NoSpace	methexp32	2017-11-03_09.01.31.957000	
119	29.png	neu3.wav	158	8	180	90	Space	methexp32	2017-11-03_09.01.31.957000	
119	12b.png	neu5.wav	153	9	180	0	NoSpace	methexp32	2017-11-03_09.01.31.957000	
119	13b.png	neu9.wav	250	10	270	180	NoSpace	methexp32	2017-11-03_09.01.31.957000	
