ParticipantNumber	CS	US	Length	TrialNr	maskTurnsPre	maskTurnsPost	Answer	correctAnswer	computerName	timeStamp
9	29.png	neu10.wav	170	1	180	0	29.png	1	methexp32	2017-08-31_12.23.53.912000
9	16b.png	n31.wav	250	2	0	270	16b.png	1	methexp32	2017-08-31_12.23.53.912000
9	68b.png	n30.wav	153	3	270	180	81b.png	0	methexp32	2017-08-31_12.23.53.912000
9	16b.png	n46.wav	250	4	90	180	16b.png	1	methexp32	2017-08-31_12.23.53.912000
9	81b.png	p89.wav	250	5	90	270	81b.png	1	methexp32	2017-08-31_12.23.53.912000
9	43.png	p23.wav	250	6	180	90	43.png	1	methexp32	2017-08-31_12.23.53.912000
9	16b.png	n30.wav	250	7	270	180	16b.png	1	methexp32	2017-08-31_12.23.53.912000
9	50.png	neu9.wav	158	8	90	0	50.png	1	methexp32	2017-08-31_12.23.53.912000
9	39b.png	p73.wav	153	9	90	0	39b.png	1	methexp32	2017-08-31_12.23.53.912000
9	68b.png	n40.wav	153	10	270	0	43.png	0	methexp32	2017-08-31_12.23.53.912000
9	29.png	neu5.wav	170	11	0	270	29.png	1	methexp32	2017-08-31_12.23.53.912000
9	98b.png	p53.wav	153	12	180	270	50.png	0	methexp32	2017-08-31_12.23.53.912000
9	20b.png	n11.wav	153	13	180	0	43.png	0	methexp32	2017-08-31_12.23.53.912000
9	39b.png	p23.wav	153	14	0	90	98b.png	0	methexp32	2017-08-31_12.23.53.912000
9	70b.png	n30.wav	250	15	180	270	70b.png	1	methexp32	2017-08-31_12.23.53.912000
9	50.png	neu2.wav	158	16	270	180	50.png	1	methexp32	2017-08-31_12.23.53.912000
9	50.png	neu7.wav	158	17	180	0	68b.png	0	methexp32	2017-08-31_12.23.53.912000
9	20b.png	n13.wav	153	18	90	0	43.png	0	methexp32	2017-08-31_12.23.53.912000
9	81b.png	p91.wav	250	19	90	180	81b.png	1	methexp32	2017-08-31_12.23.53.912000
9	70b.png	n40.wav	250	20	90	0	70b.png	1	methexp32	2017-08-31_12.23.53.912000
9	29.png	neu2.wav	170	21	270	0	29.png	1	methexp32	2017-08-31_12.23.53.912000
9	68b.png	n46.wav	153	22	90	180	70b.png	0	methexp32	2017-08-31_12.23.53.912000
9	20b.png	n31.wav	153	23	180	270	43.png	0	methexp32	2017-08-31_12.23.53.912000
