ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
151	13b.png	neu6.wav	153	1	90	0	NoSpace	methexp32	2017-11-23_11.43.47.571000	
151	29.png	neu2.wav	158	2	90	180	Space	methexp32	2017-11-23_11.43.47.571000	
151	14b.png	neu7.wav	153	3	180	90	NoSpace	methexp32	2017-11-23_11.43.47.571000	
151	29.png	neu4.wav	158	4	90	0	NoSpace	methexp32	2017-11-23_11.43.47.571000	
151	29.png	neu1.wav	158	5	0	270	Space	methexp32	2017-11-23_11.43.47.571000	
151	12b.png	neu5.wav	153	6	270	0	NoSpace	methexp32	2017-11-23_11.43.47.571000	
151	29.png	neu3.wav	158	7	270	90	Space	methexp32	2017-11-23_11.43.47.571000	
151	14b.png	neu10.wav	250	8	270	180	NoSpace	methexp32	2017-11-23_11.43.47.571000	
151	13b.png	neu9.wav	250	9	90	180	NoSpace	methexp32	2017-11-23_11.43.47.571000	
151	12b.png	neu8.wav	250	10	180	90	NoSpace	methexp32	2017-11-23_11.43.47.571000	
