ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
5	12b.png	neu8.wav	250	1	180	0	NoSpace	methexp32	2017-08-17_13.05.16.681000	
5	12b.png	neu5.wav	153	2	180	90	NoSpace	methexp32	2017-08-17_13.05.16.681000	
5	13b.png	neu9.wav	250	3	90	0	NoSpace	methexp32	2017-08-17_13.05.16.681000	
5	14b.png	neu7.wav	153	4	90	180	NoSpace	methexp32	2017-08-17_13.05.16.681000	
5	14b.png	neu10.wav	250	5	180	0	NoSpace	methexp32	2017-08-17_13.05.16.681000	
5	29.png	neu1.wav	158	6	90	270	Space	methexp32	2017-08-17_13.05.16.681000	
5	13b.png	neu6.wav	153	7	90	270	NoSpace	methexp32	2017-08-17_13.05.16.681000	
5	29.png	neu2.wav	158	8	180	270	Space	methexp32	2017-08-17_13.05.16.681000	
5	29.png	neu3.wav	158	9	270	180	Space	methexp32	2017-08-17_13.05.16.681000	
5	29.png	neu4.wav	158	10	0	90	Space	methexp32	2017-08-17_13.05.16.681000	
