ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
60	29.png	neu8.wav	158	1	270	180	NoSpace	methexp32	2017-10-18_11.43.03.149000	
60	29.png	neu3.wav	158	2	90	180	NoSpace	methexp32	2017-10-18_11.43.03.149000	
60	43.png	n11.wav	250	3	180	90	NoSpace	methexp32	2017-10-18_11.43.03.149000	
60	98b.png	p89.wav	250	4	270	0	NoSpace	methexp32	2017-10-18_11.43.03.149000	
60	20b.png	n50.wav	250	5	0	90	NoSpace	methexp32	2017-10-18_11.43.03.149000	
60	50.png	neu3.wav	170	6	270	90	Space	methexp32	2017-10-18_11.43.03.149000	
60	98b.png	p23.wav	250	7	180	270	NoSpace	methexp32	2017-10-18_11.43.03.149000	
60	98b.png	p52.wav	250	8	180	90	NoSpace	methexp32	2017-10-18_11.43.03.149000	
60	16b.png	p89.wav	250	9	270	90	NoSpace	methexp32	2017-10-18_11.43.03.149000	
60	20b.png	n46.wav	250	10	180	90	NoSpace	methexp32	2017-10-18_11.43.03.149000	
60	20b.png	n31.wav	250	11	0	90	NoSpace	methexp32	2017-10-18_11.43.03.149000	
60	50.png	neu2.wav	170	12	90	0	Space	methexp32	2017-10-18_11.43.03.149000	
60	70b.png	p91.wav	153	13	270	0	NoSpace	methexp32	2017-10-18_11.43.03.149000	
60	39b.png	n30.wav	153	14	0	90	NoSpace	methexp32	2017-10-18_11.43.03.149000	
60	50.png	neu8.wav	170	15	0	180	Space	methexp32	2017-10-18_11.43.03.149000	
60	16b.png	p45.wav	250	16	270	0	NoSpace	methexp32	2017-10-18_11.43.03.149000	
60	50.png	neu1.wav	170	17	180	270	Space	methexp32	2017-10-18_11.43.03.149000	
60	70b.png	p53.wav	153	18	180	0	NoSpace	methexp32	2017-10-18_11.43.03.149000	
60	29.png	neu2.wav	158	19	90	0	Space	methexp32	2017-10-18_11.43.03.149000	
60	98b.png	p36.wav	250	20	0	270	NoSpace	methexp32	2017-10-18_11.43.03.149000	
60	81b.png	p52.wav	153	21	270	0	NoSpace	methexp32	2017-10-18_11.43.03.149000	
60	43.png	n50.wav	250	22	270	90	NoSpace	methexp32	2017-10-18_11.43.03.149000	
60	98b.png	p91.wav	250	23	180	270	NoSpace	methexp32	2017-10-18_11.43.03.149000	
60	68b.png	n50.wav	153	24	0	90	NoSpace	methexp32	2017-10-18_11.43.03.149000	
60	16b.png	p36.wav	250	25	0	90	NoSpace	methexp32	2017-10-18_11.43.03.149000	
60	81b.png	p21.wav	153	26	90	0	NoSpace	methexp32	2017-10-18_11.43.03.149000	
60	39b.png	n50.wav	153	27	180	90	NoSpace	methexp32	2017-10-18_11.43.03.149000	
60	50.png	neu5.wav	170	28	90	0	Space	methexp32	2017-10-18_11.43.03.149000	
