ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
160	14b.png	neu10.wav	250	1	90	0	NoSpace	methexp32	2017-11-23_16.20.44.804000	
160	14b.png	neu7.wav	153	2	90	180	NoSpace	methexp32	2017-11-23_16.20.44.804000	
160	12b.png	neu5.wav	153	3	90	0	NoSpace	methexp32	2017-11-23_16.20.44.804000	
160	29.png	neu2.wav	158	4	90	180	Space	methexp32	2017-11-23_16.20.44.804000	
160	29.png	neu4.wav	158	5	90	0	NoSpace	methexp32	2017-11-23_16.20.44.804000	
160	29.png	neu3.wav	158	6	0	90	Space	methexp32	2017-11-23_16.20.44.804000	
160	12b.png	neu8.wav	250	7	0	90	NoSpace	methexp32	2017-11-23_16.20.44.804000	
160	29.png	neu1.wav	158	8	0	90	Space	methexp32	2017-11-23_16.20.44.804000	
160	13b.png	neu6.wav	153	9	180	90	NoSpace	methexp32	2017-11-23_16.20.44.804000	
160	13b.png	neu9.wav	250	10	270	0	NoSpace	methexp32	2017-11-23_16.20.44.804000	
