US	CS	Time	PCName	timeStamp
n13.wav	98b.png	250	methexp32	2017-11-20_13.42.00.856000
n45.wav	81b.png	153	methexp32	2017-11-20_13.42.00.856000
n50.wav	39b.png	153	methexp32	2017-11-20_13.42.00.856000
n46.wav	98b.png	250	methexp32	2017-11-20_13.42.00.856000
n14.wav	81b.png	153	methexp32	2017-11-20_13.42.00.856000
n50.wav	98b.png	250	methexp32	2017-11-20_13.42.00.856000
p73.wav	16b.png	250	methexp32	2017-11-20_13.42.00.856000
p52.wav	16b.png	250	methexp32	2017-11-20_13.42.00.856000
n14.wav	39b.png	153	methexp32	2017-11-20_13.42.00.856000
n25.wav	20b.png	250	methexp32	2017-11-20_13.42.00.856000
p89.wav	70b.png	250	methexp32	2017-11-20_13.42.00.856000
neu3.wav	29.png	170	methexp32	2017-11-20_13.42.00.856000
n50.wav	20b.png	250	methexp32	2017-11-20_13.42.00.856000
p89.wav	68b.png	153	methexp32	2017-11-20_13.42.00.856000
p36.wav	68b.png	153	methexp32	2017-11-20_13.42.00.856000
p89.wav	16b.png	250	methexp32	2017-11-20_13.42.00.856000
n11.wav	39b.png	153	methexp32	2017-11-20_13.42.00.856000
p36.wav	70b.png	250	methexp32	2017-11-20_13.42.00.856000
n30.wav	20b.png	250	methexp32	2017-11-20_13.42.00.856000
n25.wav	81b.png	153	methexp32	2017-11-20_13.42.00.856000
p53.wav	16b.png	250	methexp32	2017-11-20_13.42.00.856000
p45.wav	68b.png	153	methexp32	2017-11-20_13.42.00.856000
p91.wav	43.png	153	methexp32	2017-11-20_13.42.00.856000
neu2.wav	50.png	158	methexp32	2017-11-20_13.42.00.856000
p21.wav	16b.png	250	methexp32	2017-11-20_13.42.00.856000
neu4.wav	50.png	158	methexp32	2017-11-20_13.42.00.856000
n14.wav	20b.png	250	methexp32	2017-11-20_13.42.00.856000
n30.wav	39b.png	153	methexp32	2017-11-20_13.42.00.856000
p91.wav	68b.png	153	methexp32	2017-11-20_13.42.00.856000
p21.wav	43.png	153	methexp32	2017-11-20_13.42.00.856000
neu2.wav	29.png	170	methexp32	2017-11-20_13.42.00.856000
n30.wav	81b.png	153	methexp32	2017-11-20_13.42.00.856000
neu3.wav	50.png	158	methexp32	2017-11-20_13.42.00.856000
neu7.wav	29.png	170	methexp32	2017-11-20_13.42.00.856000
n46.wav	39b.png	153	methexp32	2017-11-20_13.42.00.856000
p52.wav	43.png	153	methexp32	2017-11-20_13.42.00.856000
n46.wav	81b.png	153	methexp32	2017-11-20_13.42.00.856000
n14.wav	98b.png	250	methexp32	2017-11-20_13.42.00.856000
neu7.wav	50.png	158	methexp32	2017-11-20_13.42.00.856000
p23.wav	16b.png	250	methexp32	2017-11-20_13.42.00.856000
p45.wav	43.png	153	methexp32	2017-11-20_13.42.00.856000
neu10.wav	50.png	158	methexp32	2017-11-20_13.42.00.856000
p22.wav	68b.png	153	methexp32	2017-11-20_13.42.00.856000
n40.wav	39b.png	153	methexp32	2017-11-20_13.42.00.856000
p53.wav	43.png	153	methexp32	2017-11-20_13.42.00.856000
n25.wav	98b.png	250	methexp32	2017-11-20_13.42.00.856000
neu6.wav	29.png	170	methexp32	2017-11-20_13.42.00.856000
p22.wav	16b.png	250	methexp32	2017-11-20_13.42.00.856000
neu9.wav	29.png	170	methexp32	2017-11-20_13.42.00.856000
neu5.wav	50.png	158	methexp32	2017-11-20_13.42.00.856000
neu4.wav	29.png	170	methexp32	2017-11-20_13.42.00.856000
n13.wav	81b.png	153	methexp32	2017-11-20_13.42.00.856000
n31.wav	20b.png	250	methexp32	2017-11-20_13.42.00.856000
n46.wav	20b.png	250	methexp32	2017-11-20_13.42.00.856000
n11.wav	20b.png	250	methexp32	2017-11-20_13.42.00.856000
p36.wav	43.png	153	methexp32	2017-11-20_13.42.00.856000
n31.wav	98b.png	250	methexp32	2017-11-20_13.42.00.856000
p52.wav	68b.png	153	methexp32	2017-11-20_13.42.00.856000
n11.wav	81b.png	153	methexp32	2017-11-20_13.42.00.856000
n25.wav	39b.png	153	methexp32	2017-11-20_13.42.00.856000
p52.wav	70b.png	250	methexp32	2017-11-20_13.42.00.856000
n31.wav	81b.png	153	methexp32	2017-11-20_13.42.00.856000
p23.wav	68b.png	153	methexp32	2017-11-20_13.42.00.856000
n11.wav	98b.png	250	methexp32	2017-11-20_13.42.00.856000
n45.wav	98b.png	250	methexp32	2017-11-20_13.42.00.856000
n50.wav	81b.png	153	methexp32	2017-11-20_13.42.00.856000
n13.wav	20b.png	250	methexp32	2017-11-20_13.42.00.856000
p73.wav	70b.png	250	methexp32	2017-11-20_13.42.00.856000
p45.wav	16b.png	250	methexp32	2017-11-20_13.42.00.856000
p22.wav	70b.png	250	methexp32	2017-11-20_13.42.00.856000
n30.wav	98b.png	250	methexp32	2017-11-20_13.42.00.856000
p73.wav	68b.png	153	methexp32	2017-11-20_13.42.00.856000
n45.wav	39b.png	153	methexp32	2017-11-20_13.42.00.856000
p91.wav	70b.png	250	methexp32	2017-11-20_13.42.00.856000
p23.wav	70b.png	250	methexp32	2017-11-20_13.42.00.856000
n31.wav	39b.png	153	methexp32	2017-11-20_13.42.00.856000
neu6.wav	50.png	158	methexp32	2017-11-20_13.42.00.856000
neu5.wav	29.png	170	methexp32	2017-11-20_13.42.00.856000
p73.wav	43.png	153	methexp32	2017-11-20_13.42.00.856000
neu8.wav	50.png	158	methexp32	2017-11-20_13.42.00.856000
neu9.wav	50.png	158	methexp32	2017-11-20_13.42.00.856000
neu8.wav	29.png	170	methexp32	2017-11-20_13.42.00.856000
p53.wav	68b.png	153	methexp32	2017-11-20_13.42.00.856000
n13.wav	39b.png	153	methexp32	2017-11-20_13.42.00.856000
n45.wav	20b.png	250	methexp32	2017-11-20_13.42.00.856000
p45.wav	70b.png	250	methexp32	2017-11-20_13.42.00.856000
p89.wav	43.png	153	methexp32	2017-11-20_13.42.00.856000
p91.wav	16b.png	250	methexp32	2017-11-20_13.42.00.856000
p53.wav	70b.png	250	methexp32	2017-11-20_13.42.00.856000
p36.wav	16b.png	250	methexp32	2017-11-20_13.42.00.856000
neu1.wav	50.png	158	methexp32	2017-11-20_13.42.00.856000
neu1.wav	29.png	170	methexp32	2017-11-20_13.42.00.856000
p21.wav	68b.png	153	methexp32	2017-11-20_13.42.00.856000
neu10.wav	29.png	170	methexp32	2017-11-20_13.42.00.856000
p23.wav	43.png	153	methexp32	2017-11-20_13.42.00.856000
n40.wav	98b.png	250	methexp32	2017-11-20_13.42.00.856000
p22.wav	43.png	153	methexp32	2017-11-20_13.42.00.856000
p21.wav	70b.png	250	methexp32	2017-11-20_13.42.00.856000
n40.wav	81b.png	153	methexp32	2017-11-20_13.42.00.856000
n40.wav	20b.png	250	methexp32	2017-11-20_13.42.00.856000
