ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
145	13b.png	neu9.wav	250	1	270	90	NoSpace	methexp32	2017-11-16_14.08.25.509000	
145	29.png	neu1.wav	158	2	0	90	NoSpace	methexp32	2017-11-16_14.08.25.509000	
145	14b.png	neu10.wav	250	3	270	180	Space	methexp32	2017-11-16_14.08.25.509000	
145	12b.png	neu5.wav	153	4	270	90	NoSpace	methexp32	2017-11-16_14.08.25.509000	
145	13b.png	neu6.wav	153	5	180	90	NoSpace	methexp32	2017-11-16_14.08.25.509000	
145	29.png	neu4.wav	158	6	180	270	NoSpace	methexp32	2017-11-16_14.08.25.509000	
145	29.png	neu3.wav	158	7	0	180	Space	methexp32	2017-11-16_14.08.25.509000	
145	29.png	neu2.wav	158	8	180	90	Space	methexp32	2017-11-16_14.08.25.509000	
145	12b.png	neu8.wav	250	9	90	270	NoSpace	methexp32	2017-11-16_14.08.25.509000	
145	14b.png	neu7.wav	153	10	0	180	NoSpace	methexp32	2017-11-16_14.08.25.509000	
