US	CS	Time	PCName	timeStamp
neu6.wav	50.png	170	methexp32	2017-11-03_13.46.46.338000
neu8.wav	29.png	158	methexp32	2017-11-03_13.46.46.338000
neu5.wav	29.png	158	methexp32	2017-11-03_13.46.46.338000
n50.wav	68b.png	153	methexp32	2017-11-03_13.46.46.338000
n50.wav	20b.png	250	methexp32	2017-11-03_13.46.46.338000
p45.wav	81b.png	250	methexp32	2017-11-03_13.46.46.338000
n30.wav	20b.png	250	methexp32	2017-11-03_13.46.46.338000
n31.wav	20b.png	250	methexp32	2017-11-03_13.46.46.338000
p36.wav	81b.png	250	methexp32	2017-11-03_13.46.46.338000
n46.wav	20b.png	250	methexp32	2017-11-03_13.46.46.338000
neu3.wav	29.png	158	methexp32	2017-11-03_13.46.46.338000
p73.wav	16b.png	153	methexp32	2017-11-03_13.46.46.338000
n31.wav	68b.png	153	methexp32	2017-11-03_13.46.46.338000
p73.wav	81b.png	250	methexp32	2017-11-03_13.46.46.338000
p89.wav	81b.png	250	methexp32	2017-11-03_13.46.46.338000
neu4.wav	50.png	170	methexp32	2017-11-03_13.46.46.338000
p23.wav	16b.png	153	methexp32	2017-11-03_13.46.46.338000
p89.wav	98b.png	153	methexp32	2017-11-03_13.46.46.338000
n13.wav	70b.png	153	methexp32	2017-11-03_13.46.46.338000
n40.wav	70b.png	153	methexp32	2017-11-03_13.46.46.338000
n45.wav	43.png	250	methexp32	2017-11-03_13.46.46.338000
p52.wav	39b.png	250	methexp32	2017-11-03_13.46.46.338000
p21.wav	39b.png	250	methexp32	2017-11-03_13.46.46.338000
neu10.wav	50.png	170	methexp32	2017-11-03_13.46.46.338000
n13.wav	68b.png	153	methexp32	2017-11-03_13.46.46.338000
p89.wav	39b.png	250	methexp32	2017-11-03_13.46.46.338000
p22.wav	39b.png	250	methexp32	2017-11-03_13.46.46.338000
p52.wav	98b.png	153	methexp32	2017-11-03_13.46.46.338000
neu1.wav	29.png	158	methexp32	2017-11-03_13.46.46.338000
p52.wav	81b.png	250	methexp32	2017-11-03_13.46.46.338000
p73.wav	98b.png	153	methexp32	2017-11-03_13.46.46.338000
p23.wav	39b.png	250	methexp32	2017-11-03_13.46.46.338000
n31.wav	70b.png	153	methexp32	2017-11-03_13.46.46.338000
p53.wav	98b.png	153	methexp32	2017-11-03_13.46.46.338000
n25.wav	70b.png	153	methexp32	2017-11-03_13.46.46.338000
n11.wav	20b.png	250	methexp32	2017-11-03_13.46.46.338000
p36.wav	39b.png	250	methexp32	2017-11-03_13.46.46.338000
n13.wav	20b.png	250	methexp32	2017-11-03_13.46.46.338000
n50.wav	43.png	250	methexp32	2017-11-03_13.46.46.338000
p91.wav	81b.png	250	methexp32	2017-11-03_13.46.46.338000
n45.wav	70b.png	153	methexp32	2017-11-03_13.46.46.338000
p73.wav	39b.png	250	methexp32	2017-11-03_13.46.46.338000
p21.wav	98b.png	153	methexp32	2017-11-03_13.46.46.338000
p23.wav	98b.png	153	methexp32	2017-11-03_13.46.46.338000
p45.wav	98b.png	153	methexp32	2017-11-03_13.46.46.338000
p91.wav	16b.png	153	methexp32	2017-11-03_13.46.46.338000
neu1.wav	50.png	170	methexp32	2017-11-03_13.46.46.338000
n46.wav	43.png	250	methexp32	2017-11-03_13.46.46.338000
neu7.wav	50.png	170	methexp32	2017-11-03_13.46.46.338000
n11.wav	68b.png	153	methexp32	2017-11-03_13.46.46.338000
p23.wav	81b.png	250	methexp32	2017-11-03_13.46.46.338000
n40.wav	20b.png	250	methexp32	2017-11-03_13.46.46.338000
p45.wav	39b.png	250	methexp32	2017-11-03_13.46.46.338000
neu9.wav	50.png	170	methexp32	2017-11-03_13.46.46.338000
n25.wav	43.png	250	methexp32	2017-11-03_13.46.46.338000
p22.wav	81b.png	250	methexp32	2017-11-03_13.46.46.338000
p21.wav	16b.png	153	methexp32	2017-11-03_13.46.46.338000
n25.wav	68b.png	153	methexp32	2017-11-03_13.46.46.338000
neu4.wav	29.png	158	methexp32	2017-11-03_13.46.46.338000
p21.wav	81b.png	250	methexp32	2017-11-03_13.46.46.338000
p91.wav	98b.png	153	methexp32	2017-11-03_13.46.46.338000
n40.wav	68b.png	153	methexp32	2017-11-03_13.46.46.338000
p53.wav	81b.png	250	methexp32	2017-11-03_13.46.46.338000
n25.wav	20b.png	250	methexp32	2017-11-03_13.46.46.338000
neu10.wav	29.png	158	methexp32	2017-11-03_13.46.46.338000
neu6.wav	29.png	158	methexp32	2017-11-03_13.46.46.338000
p52.wav	16b.png	153	methexp32	2017-11-03_13.46.46.338000
n46.wav	68b.png	153	methexp32	2017-11-03_13.46.46.338000
neu8.wav	50.png	170	methexp32	2017-11-03_13.46.46.338000
n14.wav	68b.png	153	methexp32	2017-11-03_13.46.46.338000
n40.wav	43.png	250	methexp32	2017-11-03_13.46.46.338000
n45.wav	68b.png	153	methexp32	2017-11-03_13.46.46.338000
n45.wav	20b.png	250	methexp32	2017-11-03_13.46.46.338000
n46.wav	70b.png	153	methexp32	2017-11-03_13.46.46.338000
neu3.wav	50.png	170	methexp32	2017-11-03_13.46.46.338000
neu9.wav	29.png	158	methexp32	2017-11-03_13.46.46.338000
