ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
63	12b.png	neu8.wav	250	1	270	90	NoSpace	methexp32	2017-10-18_11.45.01.774000	
63	50.png	neu4.wav	158	2	180	0	Space	methexp32	2017-10-18_11.45.01.774000	
63	14b.png	neu7.wav	153	3	180	0	NoSpace	methexp32	2017-10-18_11.45.01.774000	
63	13b.png	neu9.wav	250	4	270	90	NoSpace	methexp32	2017-10-18_11.45.01.774000	
63	50.png	neu3.wav	158	5	270	0	Space	methexp32	2017-10-18_11.45.01.774000	
63	12b.png	neu5.wav	153	6	270	90	NoSpace	methexp32	2017-10-18_11.45.01.774000	
63	14b.png	neu10.wav	250	7	270	90	NoSpace	methexp32	2017-10-18_11.45.01.774000	
63	13b.png	neu6.wav	153	8	90	0	NoSpace	methexp32	2017-10-18_11.45.01.774000	
63	50.png	neu2.wav	158	9	0	90	Space	methexp32	2017-10-18_11.45.01.774000	
63	50.png	neu1.wav	158	10	180	0	NoSpace	methexp32	2017-10-18_11.45.01.774000	
