ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
131	50.png	neu3.wav	158	1	0	270	Space	methexp32	2017-11-10_12.40.22.985000	
131	12b.png	neu5.wav	153	2	180	0	NoSpace	methexp32	2017-11-10_12.40.22.985000	
131	13b.png	neu9.wav	250	3	180	0	Space	methexp32	2017-11-10_12.40.22.985000	
131	12b.png	neu8.wav	250	4	0	180	NoSpace	methexp32	2017-11-10_12.40.22.985000	
131	14b.png	neu7.wav	153	5	90	270	NoSpace	methexp32	2017-11-10_12.40.22.985000	
131	50.png	neu4.wav	158	6	270	0	Space	methexp32	2017-11-10_12.40.22.985000	
131	14b.png	neu10.wav	250	7	270	0	NoSpace	methexp32	2017-11-10_12.40.22.985000	
131	50.png	neu1.wav	158	8	90	270	Space	methexp32	2017-11-10_12.40.22.985000	
131	13b.png	neu6.wav	153	9	180	0	NoSpace	methexp32	2017-11-10_12.40.22.985000	
131	50.png	neu2.wav	158	10	0	270	Space	methexp32	2017-11-10_12.40.22.985000	
