ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
117	16b.png	n45.wav	250	1	0	270	NoSpace	methexp32	2017-11-02_15.28.03.001000	
117	39b.png	n50.wav	250	2	270	90	NoSpace	methexp32	2017-11-02_15.28.03.001000	
117	70b.png	p36.wav	250	3	90	180	Space	methexp32	2017-11-02_15.28.03.001000	
117	50.png	neu9.wav	170	4	180	0	Space	methexp32	2017-11-02_15.28.03.001000	
117	29.png	neu3.wav	158	5	0	270	NoSpace	methexp32	2017-11-02_15.28.03.001000	
117	68b.png	p22.wav	250	6	0	90	NoSpace	methexp32	2017-11-02_15.28.03.001000	
117	39b.png	n40.wav	250	7	90	180	NoSpace	methexp32	2017-11-02_15.28.03.001000	
117	98b.png	n45.wav	153	8	180	90	NoSpace	methexp32	2017-11-02_15.28.03.001000	
117	70b.png	p22.wav	250	9	270	180	NoSpace	methexp32	2017-11-02_15.28.03.001000	
117	39b.png	n31.wav	250	10	270	90	NoSpace	methexp32	2017-11-02_15.28.03.001000	
117	70b.png	p23.wav	250	11	270	90	NoSpace	methexp32	2017-11-02_15.28.03.001000	
117	81b.png	p73.wav	153	12	270	180	NoSpace	methexp32	2017-11-02_15.28.03.001000	
117	70b.png	p89.wav	250	13	270	0	NoSpace	methexp32	2017-11-02_15.28.03.001000	
117	70b.png	p73.wav	250	14	180	270	NoSpace	methexp32	2017-11-02_15.28.03.001000	
117	43.png	p89.wav	153	15	180	0	NoSpace	methexp32	2017-11-02_15.28.03.001000	
117	16b.png	n11.wav	250	16	90	270	NoSpace	methexp32	2017-11-02_15.28.03.001000	
117	39b.png	n11.wav	250	17	0	270	NoSpace	methexp32	2017-11-02_15.28.03.001000	
117	50.png	neu8.wav	170	18	270	0	Space	methexp32	2017-11-02_15.28.03.001000	
117	43.png	p22.wav	153	19	180	270	NoSpace	methexp32	2017-11-02_15.28.03.001000	
117	98b.png	n46.wav	153	20	180	90	NoSpace	methexp32	2017-11-02_15.28.03.001000	
117	29.png	neu8.wav	158	21	180	0	NoSpace	methexp32	2017-11-02_15.28.03.001000	
117	50.png	neu6.wav	170	22	90	180	Space	methexp32	2017-11-02_15.28.03.001000	
117	98b.png	n30.wav	153	23	180	0	NoSpace	methexp32	2017-11-02_15.28.03.001000	
117	70b.png	p53.wav	250	24	90	180	NoSpace	methexp32	2017-11-02_15.28.03.001000	
117	20b.png	n14.wav	153	25	180	90	NoSpace	methexp32	2017-11-02_15.28.03.001000	
117	70b.png	p91.wav	250	26	180	270	NoSpace	methexp32	2017-11-02_15.28.03.001000	
117	68b.png	p23.wav	250	27	0	90	NoSpace	methexp32	2017-11-02_15.28.03.001000	
117	50.png	neu5.wav	170	28	90	0	Space	methexp32	2017-11-02_15.28.03.001000	
117	68b.png	p45.wav	250	29	0	90	NoSpace	methexp32	2017-11-02_15.28.03.001000	
117	20b.png	n13.wav	153	30	90	180	NoSpace	methexp32	2017-11-02_15.28.03.001000	
117	39b.png	n25.wav	250	31	0	90	NoSpace	methexp32	2017-11-02_15.28.03.001000	
117	81b.png	p91.wav	153	32	180	270	NoSpace	methexp32	2017-11-02_15.28.03.001000	
117	68b.png	p91.wav	250	33	90	0	NoSpace	methexp32	2017-11-02_15.28.03.001000	
117	43.png	p52.wav	153	34	90	270	NoSpace	methexp32	2017-11-02_15.28.03.001000	
117	39b.png	n30.wav	250	35	0	90	NoSpace	methexp32	2017-11-02_15.28.03.001000	
117	20b.png	n46.wav	153	36	270	180	NoSpace	methexp32	2017-11-02_15.28.03.001000	
117	43.png	p36.wav	153	37	270	180	NoSpace	methexp32	2017-11-02_15.28.03.001000	
117	50.png	neu4.wav	170	38	0	180	Space	methexp32	2017-11-02_15.28.03.001000	
117	20b.png	n50.wav	153	39	0	180	NoSpace	methexp32	2017-11-02_15.28.03.001000	
117	81b.png	p21.wav	153	40	270	90	NoSpace	methexp32	2017-11-02_15.28.03.001000	
117	68b.png	p53.wav	250	41	0	180	NoSpace	methexp32	2017-11-02_15.28.03.001000	
117	68b.png	p21.wav	250	42	270	180	NoSpace	methexp32	2017-11-02_15.28.03.001000	
117	68b.png	p73.wav	250	43	0	180	NoSpace	methexp32	2017-11-02_15.28.03.001000	
117	68b.png	p36.wav	250	44	180	270	NoSpace	methexp32	2017-11-02_15.28.03.001000	
117	81b.png	p53.wav	153	45	90	180	NoSpace	methexp32	2017-11-02_15.28.03.001000	
117	16b.png	n50.wav	250	46	0	90	NoSpace	methexp32	2017-11-02_15.28.03.001000	
117	29.png	neu7.wav	158	47	90	180	NoSpace	methexp32	2017-11-02_15.28.03.001000	
117	43.png	p91.wav	153	48	270	0	NoSpace	methexp32	2017-11-02_15.28.03.001000	
117	98b.png	n13.wav	153	49	270	0	NoSpace	methexp32	2017-11-02_15.28.03.001000	
117	81b.png	p36.wav	153	50	270	90	NoSpace	methexp32	2017-11-02_15.28.03.001000	
117	39b.png	n46.wav	250	51	90	180	NoSpace	methexp32	2017-11-02_15.28.03.001000	
117	20b.png	n11.wav	153	52	0	90	NoSpace	methexp32	2017-11-02_15.28.03.001000	
117	68b.png	p89.wav	250	53	90	270	NoSpace	methexp32	2017-11-02_15.28.03.001000	
117	16b.png	n40.wav	250	54	0	270	NoSpace	methexp32	2017-11-02_15.28.03.001000	
