ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
138	14b.png	neu7.wav	153	1	0	180	NoSpace	methexp32	2017-11-15_11.42.33.606000	
138	14b.png	neu10.wav	250	2	0	270	NoSpace	methexp32	2017-11-15_11.42.33.606000	
138	13b.png	neu6.wav	153	3	0	270	NoSpace	methexp32	2017-11-15_11.42.33.606000	
138	12b.png	neu8.wav	250	4	90	0	NoSpace	methexp32	2017-11-15_11.42.33.606000	
138	12b.png	neu5.wav	153	5	0	180	NoSpace	methexp32	2017-11-15_11.42.33.606000	
138	29.png	neu4.wav	158	6	90	270	NoSpace	methexp32	2017-11-15_11.42.33.606000	
138	13b.png	neu9.wav	250	7	180	90	Space	methexp32	2017-11-15_11.42.33.606000	
138	29.png	neu3.wav	158	8	0	180	Space	methexp32	2017-11-15_11.42.33.606000	
138	29.png	neu1.wav	158	9	90	270	Space	methexp32	2017-11-15_11.42.33.606000	
138	29.png	neu2.wav	158	10	0	90	Space	methexp32	2017-11-15_11.42.33.606000	
