ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
105	12b.png	neu8.wav	250	1	0	270	NoSpace	methexp32	2017-10-26_13.57.52.796000	
105	14b.png	neu10.wav	250	2	180	90	NoSpace	methexp32	2017-10-26_13.57.52.796000	
105	12b.png	neu5.wav	153	3	180	90	NoSpace	methexp32	2017-10-26_13.57.52.796000	
105	29.png	neu3.wav	158	4	180	270	Space	methexp32	2017-10-26_13.57.52.796000	
105	29.png	neu4.wav	158	5	180	90	Space	methexp32	2017-10-26_13.57.52.796000	
105	29.png	neu2.wav	158	6	0	270	Space	methexp32	2017-10-26_13.57.52.796000	
105	14b.png	neu7.wav	153	7	270	90	NoSpace	methexp32	2017-10-26_13.57.52.796000	
105	13b.png	neu6.wav	153	8	0	180	NoSpace	methexp32	2017-10-26_13.57.52.796000	
105	13b.png	neu9.wav	250	9	0	270	NoSpace	methexp32	2017-10-26_13.57.52.796000	
105	29.png	neu1.wav	158	10	270	90	Space	methexp32	2017-10-26_13.57.52.796000	
