ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
118	29.png	neu4.wav	158	1	180	90	NoSpace	methexp32	2017-11-02_15.29.48.158000	
118	13b.png	neu6.wav	153	2	90	270	Space	methexp32	2017-11-02_15.29.48.158000	
118	29.png	neu1.wav	158	3	180	90	Space	methexp32	2017-11-02_15.29.48.158000	
118	29.png	neu2.wav	158	4	0	270	Space	methexp32	2017-11-02_15.29.48.158000	
118	12b.png	neu5.wav	153	5	0	270	Space	methexp32	2017-11-02_15.29.48.158000	
118	13b.png	neu9.wav	250	6	90	180	Space	methexp32	2017-11-02_15.29.48.158000	
118	14b.png	neu7.wav	153	7	180	90	NoSpace	methexp32	2017-11-02_15.29.48.158000	
118	12b.png	neu8.wav	250	8	180	0	NoSpace	methexp32	2017-11-02_15.29.48.158000	
118	29.png	neu3.wav	158	9	90	0	Space	methexp32	2017-11-02_15.29.48.158000	
118	14b.png	neu10.wav	250	10	90	0	NoSpace	methexp32	2017-11-02_15.29.48.158000	
