US	CS	Time	PCName	timeStamp
n45.wav	43.png	153	methexp32	2017-09-06_13.42.45.834000
neu6.wav	50.png	158	methexp32	2017-09-06_13.42.45.834000
n40.wav	70b.png	153	methexp32	2017-09-06_13.42.45.834000
n25.wav	20b.png	250	methexp32	2017-09-06_13.42.45.834000
n14.wav	20b.png	250	methexp32	2017-09-06_13.42.45.834000
p52.wav	68b.png	250	methexp32	2017-09-06_13.42.45.834000
n11.wav	20b.png	250	methexp32	2017-09-06_13.42.45.834000
n50.wav	43.png	153	methexp32	2017-09-06_13.42.45.834000
p53.wav	16b.png	153	methexp32	2017-09-06_13.42.45.834000
p52.wav	16b.png	153	methexp32	2017-09-06_13.42.45.834000
neu7.wav	50.png	158	methexp32	2017-09-06_13.42.45.834000
n31.wav	98b.png	250	methexp32	2017-09-06_13.42.45.834000
n46.wav	98b.png	250	methexp32	2017-09-06_13.42.45.834000
n25.wav	98b.png	250	methexp32	2017-09-06_13.42.45.834000
p23.wav	81b.png	153	methexp32	2017-09-06_13.42.45.834000
neu2.wav	50.png	158	methexp32	2017-09-06_13.42.45.834000
neu5.wav	29.png	170	methexp32	2017-09-06_13.42.45.834000
p53.wav	39b.png	250	methexp32	2017-09-06_13.42.45.834000
neu1.wav	50.png	158	methexp32	2017-09-06_13.42.45.834000
n11.wav	43.png	153	methexp32	2017-09-06_13.42.45.834000
n13.wav	20b.png	250	methexp32	2017-09-06_13.42.45.834000
neu3.wav	50.png	158	methexp32	2017-09-06_13.42.45.834000
neu3.wav	29.png	170	methexp32	2017-09-06_13.42.45.834000
n30.wav	43.png	153	methexp32	2017-09-06_13.42.45.834000
p22.wav	81b.png	153	methexp32	2017-09-06_13.42.45.834000
n11.wav	70b.png	153	methexp32	2017-09-06_13.42.45.834000
p89.wav	39b.png	250	methexp32	2017-09-06_13.42.45.834000
p52.wav	39b.png	250	methexp32	2017-09-06_13.42.45.834000
p36.wav	16b.png	153	methexp32	2017-09-06_13.42.45.834000
p73.wav	39b.png	250	methexp32	2017-09-06_13.42.45.834000
neu4.wav	29.png	170	methexp32	2017-09-06_13.42.45.834000
n13.wav	43.png	153	methexp32	2017-09-06_13.42.45.834000
p91.wav	81b.png	153	methexp32	2017-09-06_13.42.45.834000
neu6.wav	29.png	170	methexp32	2017-09-06_13.42.45.834000
n31.wav	70b.png	153	methexp32	2017-09-06_13.42.45.834000
p21.wav	16b.png	153	methexp32	2017-09-06_13.42.45.834000
p73.wav	68b.png	250	methexp32	2017-09-06_13.42.45.834000
p45.wav	81b.png	153	methexp32	2017-09-06_13.42.45.834000
p91.wav	16b.png	153	methexp32	2017-09-06_13.42.45.834000
neu9.wav	50.png	158	methexp32	2017-09-06_13.42.45.834000
p91.wav	39b.png	250	methexp32	2017-09-06_13.42.45.834000
neu1.wav	29.png	170	methexp32	2017-09-06_13.42.45.834000
neu8.wav	50.png	158	methexp32	2017-09-06_13.42.45.834000
