US	CS	Time	PCName	timeStamp
p45.wav	81b.png	250	methexp32	2017-11-29_10.33.04.073000
n40.wav	68b.png	153	methexp32	2017-11-29_10.33.04.073000
p73.wav	43.png	153	methexp32	2017-11-29_10.33.04.073000
neu4.wav	29.png	170	methexp32	2017-11-29_10.33.04.073000
p23.wav	20b.png	153	methexp32	2017-11-29_10.33.04.073000
neu4.wav	50.png	158	methexp32	2017-11-29_10.33.04.073000
p89.wav	98b.png	250	methexp32	2017-11-29_10.33.04.073000
p23.wav	81b.png	250	methexp32	2017-11-29_10.33.04.073000
n45.wav	70b.png	153	methexp32	2017-11-29_10.33.04.073000
p21.wav	43.png	153	methexp32	2017-11-29_10.33.04.073000
p91.wav	98b.png	250	methexp32	2017-11-29_10.33.04.073000
n31.wav	39b.png	250	methexp32	2017-11-29_10.33.04.073000
p23.wav	43.png	153	methexp32	2017-11-29_10.33.04.073000
n45.wav	39b.png	250	methexp32	2017-11-29_10.33.04.073000
n45.wav	16b.png	250	methexp32	2017-11-29_10.33.04.073000
neu5.wav	50.png	158	methexp32	2017-11-29_10.33.04.073000
p36.wav	98b.png	250	methexp32	2017-11-29_10.33.04.073000
n13.wav	68b.png	153	methexp32	2017-11-29_10.33.04.073000
neu2.wav	29.png	170	methexp32	2017-11-29_10.33.04.073000
neu5.wav	29.png	170	methexp32	2017-11-29_10.33.04.073000
n14.wav	70b.png	153	methexp32	2017-11-29_10.33.04.073000
neu10.wav	29.png	170	methexp32	2017-11-29_10.33.04.073000
p53.wav	20b.png	153	methexp32	2017-11-29_10.33.04.073000
n50.wav	70b.png	153	methexp32	2017-11-29_10.33.04.073000
p73.wav	98b.png	250	methexp32	2017-11-29_10.33.04.073000
neu1.wav	50.png	158	methexp32	2017-11-29_10.33.04.073000
n46.wav	39b.png	250	methexp32	2017-11-29_10.33.04.073000
n25.wav	68b.png	153	methexp32	2017-11-29_10.33.04.073000
neu1.wav	29.png	170	methexp32	2017-11-29_10.33.04.073000
p36.wav	20b.png	153	methexp32	2017-11-29_10.33.04.073000
p36.wav	81b.png	250	methexp32	2017-11-29_10.33.04.073000
n30.wav	70b.png	153	methexp32	2017-11-29_10.33.04.073000
n30.wav	68b.png	153	methexp32	2017-11-29_10.33.04.073000
n31.wav	70b.png	153	methexp32	2017-11-29_10.33.04.073000
n11.wav	16b.png	250	methexp32	2017-11-29_10.33.04.073000
p21.wav	98b.png	250	methexp32	2017-11-29_10.33.04.073000
n40.wav	39b.png	250	methexp32	2017-11-29_10.33.04.073000
neu7.wav	29.png	170	methexp32	2017-11-29_10.33.04.073000
p89.wav	43.png	153	methexp32	2017-11-29_10.33.04.073000
n11.wav	39b.png	250	methexp32	2017-11-29_10.33.04.073000
n46.wav	70b.png	153	methexp32	2017-11-29_10.33.04.073000
neu6.wav	50.png	158	methexp32	2017-11-29_10.33.04.073000
p91.wav	20b.png	153	methexp32	2017-11-29_10.33.04.073000
n30.wav	39b.png	250	methexp32	2017-11-29_10.33.04.073000
n40.wav	16b.png	250	methexp32	2017-11-29_10.33.04.073000
p45.wav	98b.png	250	methexp32	2017-11-29_10.33.04.073000
n13.wav	70b.png	153	methexp32	2017-11-29_10.33.04.073000
