US	CS	Time	PCName	timeStamp
neu6.wav	29.png	170	methexp32	2017-11-15_11.42.41.774000
n25.wav	20b.png	250	methexp32	2017-11-15_11.42.41.774000
n45.wav	39b.png	153	methexp32	2017-11-15_11.42.41.774000
p89.wav	98b.png	153	methexp32	2017-11-15_11.42.41.774000
n40.wav	16b.png	153	methexp32	2017-11-15_11.42.41.774000
neu8.wav	29.png	170	methexp32	2017-11-15_11.42.41.774000
n25.wav	16b.png	153	methexp32	2017-11-15_11.42.41.774000
p21.wav	81b.png	153	methexp32	2017-11-15_11.42.41.774000
neu9.wav	50.png	158	methexp32	2017-11-15_11.42.41.774000
p52.wav	81b.png	153	methexp32	2017-11-15_11.42.41.774000
n11.wav	16b.png	153	methexp32	2017-11-15_11.42.41.774000
p89.wav	81b.png	153	methexp32	2017-11-15_11.42.41.774000
p22.wav	81b.png	153	methexp32	2017-11-15_11.42.41.774000
n13.wav	68b.png	250	methexp32	2017-11-15_11.42.41.774000
n31.wav	68b.png	250	methexp32	2017-11-15_11.42.41.774000
p21.wav	70b.png	250	methexp32	2017-11-15_11.42.41.774000
p52.wav	70b.png	250	methexp32	2017-11-15_11.42.41.774000
neu1.wav	29.png	170	methexp32	2017-11-15_11.42.41.774000
p45.wav	81b.png	153	methexp32	2017-11-15_11.42.41.774000
neu4.wav	50.png	158	methexp32	2017-11-15_11.42.41.774000
n45.wav	68b.png	250	methexp32	2017-11-15_11.42.41.774000
n31.wav	20b.png	250	methexp32	2017-11-15_11.42.41.774000
p73.wav	98b.png	153	methexp32	2017-11-15_11.42.41.774000
p36.wav	98b.png	153	methexp32	2017-11-15_11.42.41.774000
n11.wav	20b.png	250	methexp32	2017-11-15_11.42.41.774000
p22.wav	43.png	250	methexp32	2017-11-15_11.42.41.774000
p91.wav	43.png	250	methexp32	2017-11-15_11.42.41.774000
n14.wav	68b.png	250	methexp32	2017-11-15_11.42.41.774000
p21.wav	43.png	250	methexp32	2017-11-15_11.42.41.774000
p36.wav	43.png	250	methexp32	2017-11-15_11.42.41.774000
neu5.wav	29.png	170	methexp32	2017-11-15_11.42.41.774000
p89.wav	70b.png	250	methexp32	2017-11-15_11.42.41.774000
p52.wav	98b.png	153	methexp32	2017-11-15_11.42.41.774000
n30.wav	16b.png	153	methexp32	2017-11-15_11.42.41.774000
n46.wav	39b.png	153	methexp32	2017-11-15_11.42.41.774000
p73.wav	70b.png	250	methexp32	2017-11-15_11.42.41.774000
n13.wav	16b.png	153	methexp32	2017-11-15_11.42.41.774000
p22.wav	70b.png	250	methexp32	2017-11-15_11.42.41.774000
n14.wav	39b.png	153	methexp32	2017-11-15_11.42.41.774000
p23.wav	81b.png	153	methexp32	2017-11-15_11.42.41.774000
n50.wav	68b.png	250	methexp32	2017-11-15_11.42.41.774000
p36.wav	70b.png	250	methexp32	2017-11-15_11.42.41.774000
n25.wav	39b.png	153	methexp32	2017-11-15_11.42.41.774000
neu2.wav	29.png	170	methexp32	2017-11-15_11.42.41.774000
n30.wav	39b.png	153	methexp32	2017-11-15_11.42.41.774000
n31.wav	39b.png	153	methexp32	2017-11-15_11.42.41.774000
n46.wav	16b.png	153	methexp32	2017-11-15_11.42.41.774000
n45.wav	20b.png	250	methexp32	2017-11-15_11.42.41.774000
p22.wav	98b.png	153	methexp32	2017-11-15_11.42.41.774000
p23.wav	70b.png	250	methexp32	2017-11-15_11.42.41.774000
p91.wav	70b.png	250	methexp32	2017-11-15_11.42.41.774000
n40.wav	20b.png	250	methexp32	2017-11-15_11.42.41.774000
n13.wav	39b.png	153	methexp32	2017-11-15_11.42.41.774000
n14.wav	20b.png	250	methexp32	2017-11-15_11.42.41.774000
n13.wav	20b.png	250	methexp32	2017-11-15_11.42.41.774000
neu7.wav	50.png	158	methexp32	2017-11-15_11.42.41.774000
n11.wav	39b.png	153	methexp32	2017-11-15_11.42.41.774000
