ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
11	12b.png	neu8.wav	250	1	270	180	Space	methexp32	2017-09-05_09.38.19.377000	
11	12b.png	neu5.wav	153	2	90	270	Space	methexp32	2017-09-05_09.38.19.377000	
11	29.png	neu1.wav	158	3	270	180	NoSpace	methexp32	2017-09-05_09.38.19.377000	
11	29.png	neu4.wav	158	4	180	0	Space	methexp32	2017-09-05_09.38.19.377000	
11	13b.png	neu9.wav	250	5	270	180	Space	methexp32	2017-09-05_09.38.19.377000	
11	14b.png	neu7.wav	153	6	0	180	NoSpace	methexp32	2017-09-05_09.38.19.377000	
11	29.png	neu3.wav	158	7	0	270	Space	methexp32	2017-09-05_09.38.19.377000	
11	29.png	neu2.wav	158	8	180	0	Space	methexp32	2017-09-05_09.38.19.377000	
11	13b.png	neu6.wav	153	9	270	180	NoSpace	methexp32	2017-09-05_09.38.19.377000	
11	14b.png	neu10.wav	250	10	0	180	Space	methexp32	2017-09-05_09.38.19.377000	
