ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
163	50.png	neu1.wav	158	1	270	90	NoSpace	methexp32	2017-11-27_15.40.37.743000	
163	14b.png	neu10.wav	250	2	270	180	Space	methexp32	2017-11-27_15.40.37.743000	
163	50.png	neu3.wav	158	3	180	0	Space	methexp32	2017-11-27_15.40.37.743000	
163	13b.png	neu9.wav	250	4	90	180	Space	methexp32	2017-11-27_15.40.37.743000	
163	12b.png	neu8.wav	250	5	0	90	Space	methexp32	2017-11-27_15.40.37.743000	
163	50.png	neu2.wav	158	6	0	90	Space	methexp32	2017-11-27_15.40.37.743000	
163	13b.png	neu6.wav	153	7	0	270	NoSpace	methexp32	2017-11-27_15.40.37.743000	
163	12b.png	neu5.wav	153	8	270	90	NoSpace	methexp32	2017-11-27_15.40.37.743000	
163	14b.png	neu7.wav	153	9	270	0	NoSpace	methexp32	2017-11-27_15.40.37.743000	
163	50.png	neu4.wav	158	10	180	270	Space	methexp32	2017-11-27_15.40.37.743000	
