ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
84	50.png	neu2.wav	158	1	90	180	NoSpace	methexp32	2017-10-20_10.49.15.202000	
84	13b.png	neu9.wav	250	2	0	180	Space	methexp32	2017-10-20_10.49.15.202000	
84	13b.png	neu6.wav	153	3	90	0	NoSpace	methexp32	2017-10-20_10.49.15.202000	
84	14b.png	neu7.wav	153	4	270	0	NoSpace	methexp32	2017-10-20_10.49.15.202000	
84	50.png	neu1.wav	158	5	0	90	NoSpace	methexp32	2017-10-20_10.49.15.202000	
84	12b.png	neu5.wav	153	6	180	0	NoSpace	methexp32	2017-10-20_10.49.15.202000	
84	50.png	neu4.wav	158	7	90	270	Space	methexp32	2017-10-20_10.49.15.202000	
84	50.png	neu3.wav	158	8	270	180	Space	methexp32	2017-10-20_10.49.15.202000	
84	14b.png	neu10.wav	250	9	180	0	Space	methexp32	2017-10-20_10.49.15.202000	
84	12b.png	neu8.wav	250	10	270	0	Space	methexp32	2017-10-20_10.49.15.202000	
