ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
82	50.png	neu1.wav	158	1	180	0	Space	methexp32	2017-10-19_15.40.18.426000	
82	14b.png	neu10.wav	250	2	0	270	NoSpace	methexp32	2017-10-19_15.40.18.426000	
82	13b.png	neu6.wav	153	3	180	270	NoSpace	methexp32	2017-10-19_15.40.18.426000	
82	50.png	neu3.wav	158	4	270	90	Space	methexp32	2017-10-19_15.40.18.426000	
82	50.png	neu4.wav	158	5	0	90	Space	methexp32	2017-10-19_15.40.18.426000	
82	13b.png	neu9.wav	250	6	270	0	NoSpace	methexp32	2017-10-19_15.40.18.426000	
82	12b.png	neu5.wav	153	7	0	270	NoSpace	methexp32	2017-10-19_15.40.18.426000	
82	14b.png	neu7.wav	153	8	90	180	NoSpace	methexp32	2017-10-19_15.40.18.426000	
82	50.png	neu2.wav	158	9	0	90	Space	methexp32	2017-10-19_15.40.18.426000	
82	12b.png	neu8.wav	250	10	90	270	Space	methexp32	2017-10-19_15.40.18.426000	
