ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
129	13b.png	neu6.wav	153	1	180	90	NoSpace	methexp32	2017-11-09_15.08.07.254000	
129	13b.png	neu9.wav	250	2	90	0	NoSpace	methexp32	2017-11-09_15.08.07.254000	
129	12b.png	neu8.wav	250	3	270	0	NoSpace	methexp32	2017-11-09_15.08.07.254000	
129	50.png	neu2.wav	158	4	180	270	NoSpace	methexp32	2017-11-09_15.08.07.254000	
129	50.png	neu3.wav	158	5	270	180	Space	methexp32	2017-11-09_15.08.07.254000	
129	14b.png	neu7.wav	153	6	180	90	NoSpace	methexp32	2017-11-09_15.08.07.254000	
129	12b.png	neu5.wav	153	7	90	180	NoSpace	methexp32	2017-11-09_15.08.07.254000	
129	14b.png	neu10.wav	250	8	0	180	Space	methexp32	2017-11-09_15.08.07.254000	
129	50.png	neu1.wav	158	9	180	270	NoSpace	methexp32	2017-11-09_15.08.07.254000	
129	50.png	neu4.wav	158	10	0	270	Space	methexp32	2017-11-09_15.08.07.254000	
