ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
30	16b.png	p73.wav	250	1	180	90	NoSpace	methexp32	2017-10-06_14.00.40.724000	
30	29.png	neu5.wav	170	2	180	270	Space	methexp32	2017-10-06_14.00.40.724000	
30	39b.png	n30.wav	250	3	270	0	NoSpace	methexp32	2017-10-06_14.00.40.724000	
30	39b.png	n45.wav	250	4	270	0	NoSpace	methexp32	2017-10-06_14.00.40.724000	
30	16b.png	p23.wav	250	5	0	270	NoSpace	methexp32	2017-10-06_14.00.40.724000	
30	43.png	n13.wav	250	6	90	180	NoSpace	methexp32	2017-10-06_14.00.40.724000	
30	39b.png	n25.wav	250	7	270	0	NoSpace	methexp32	2017-10-06_14.00.40.724000	
30	98b.png	n46.wav	153	8	270	180	NoSpace	methexp32	2017-10-06_14.00.40.724000	
30	98b.png	n13.wav	153	9	90	0	NoSpace	methexp32	2017-10-06_14.00.40.724000	
30	16b.png	p22.wav	250	10	0	90	NoSpace	methexp32	2017-10-06_14.00.40.724000	
30	81b.png	p21.wav	153	11	90	180	NoSpace	methexp32	2017-10-06_14.00.40.724000	
30	43.png	n25.wav	250	12	270	90	NoSpace	methexp32	2017-10-06_14.00.40.724000	
30	20b.png	p45.wav	153	13	0	180	NoSpace	methexp32	2017-10-06_14.00.40.724000	
30	70b.png	p45.wav	250	14	270	180	NoSpace	methexp32	2017-10-06_14.00.40.724000	
30	81b.png	p36.wav	153	15	180	270	NoSpace	methexp32	2017-10-06_14.00.40.724000	
30	29.png	neu9.wav	170	16	0	90	Space	methexp32	2017-10-06_14.00.40.724000	
30	43.png	n50.wav	250	17	90	180	NoSpace	methexp32	2017-10-06_14.00.40.724000	
30	39b.png	n46.wav	250	18	0	270	NoSpace	methexp32	2017-10-06_14.00.40.724000	
30	39b.png	n13.wav	250	19	180	0	NoSpace	methexp32	2017-10-06_14.00.40.724000	
30	50.png	neu2.wav	158	20	270	180	NoSpace	methexp32	2017-10-06_14.00.40.724000	
30	98b.png	n11.wav	153	21	90	180	NoSpace	methexp32	2017-10-06_14.00.40.724000	
30	68b.png	n31.wav	153	22	0	180	NoSpace	methexp32	2017-10-06_14.00.40.724000	
30	43.png	n11.wav	250	23	180	0	NoSpace	methexp32	2017-10-06_14.00.40.724000	
30	50.png	neu5.wav	158	24	180	270	NoSpace	methexp32	2017-10-06_14.00.40.724000	
30	39b.png	n50.wav	250	25	0	90	NoSpace	methexp32	2017-10-06_14.00.40.724000	
30	81b.png	p45.wav	153	26	0	90	NoSpace	methexp32	2017-10-06_14.00.40.724000	
30	39b.png	n40.wav	250	27	270	0	NoSpace	methexp32	2017-10-06_14.00.40.724000	
30	68b.png	n50.wav	153	28	180	0	NoSpace	methexp32	2017-10-06_14.00.40.724000	
30	16b.png	p52.wav	250	29	270	90	NoSpace	methexp32	2017-10-06_14.00.40.724000	
30	68b.png	n14.wav	153	30	180	0	NoSpace	methexp32	2017-10-06_14.00.40.724000	
30	70b.png	p21.wav	250	31	90	270	NoSpace	methexp32	2017-10-06_14.00.40.724000	
30	29.png	neu2.wav	170	32	90	0	Space	methexp32	2017-10-06_14.00.40.724000	
30	50.png	neu10.wav	158	33	270	180	NoSpace	methexp32	2017-10-06_14.00.40.724000	
30	50.png	neu6.wav	158	34	270	90	NoSpace	methexp32	2017-10-06_14.00.40.724000	
30	50.png	neu8.wav	158	35	0	270	NoSpace	methexp32	2017-10-06_14.00.40.724000	
30	70b.png	p52.wav	250	36	90	270	NoSpace	methexp32	2017-10-06_14.00.40.724000	
30	70b.png	p23.wav	250	37	0	270	NoSpace	methexp32	2017-10-06_14.00.40.724000	
30	20b.png	p21.wav	153	38	270	0	NoSpace	methexp32	2017-10-06_14.00.40.724000	
