ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
95	29.png	neu3.wav	158	1	180	270	NoSpace	methexp32	2017-10-23_15.56.42.878000	
95	29.png	neu2.wav	158	2	270	0	Space	methexp32	2017-10-23_15.56.42.878000	
95	14b.png	neu7.wav	153	3	270	0	NoSpace	methexp32	2017-10-23_15.56.42.878000	
95	13b.png	neu9.wav	250	4	0	180	Space	methexp32	2017-10-23_15.56.42.878000	
95	12b.png	neu5.wav	153	5	90	180	NoSpace	methexp32	2017-10-23_15.56.42.878000	
95	14b.png	neu10.wav	250	6	270	0	NoSpace	methexp32	2017-10-23_15.56.42.878000	
95	13b.png	neu6.wav	153	7	270	90	NoSpace	methexp32	2017-10-23_15.56.42.878000	
95	29.png	neu4.wav	158	8	0	90	Space	methexp32	2017-10-23_15.56.42.878000	
95	29.png	neu1.wav	158	9	0	180	Space	methexp32	2017-10-23_15.56.42.878000	
95	12b.png	neu8.wav	250	10	90	270	NoSpace	methexp32	2017-10-23_15.56.42.878000	
