US	CS	Time	PCName	timeStamp
neu10.wav	29.png	158	methexp32	2017-09-19_09.52.33.663000
n45.wav	16b.png	153	methexp32	2017-09-19_09.52.33.663000
p21.wav	70b.png	250	methexp32	2017-09-19_09.52.33.663000
p21.wav	98b.png	153	methexp32	2017-09-19_09.52.33.663000
p36.wav	43.png	250	methexp32	2017-09-19_09.52.33.663000
n30.wav	20b.png	250	methexp32	2017-09-19_09.52.33.663000
p52.wav	70b.png	250	methexp32	2017-09-19_09.52.33.663000
p91.wav	70b.png	250	methexp32	2017-09-19_09.52.33.663000
n25.wav	20b.png	250	methexp32	2017-09-19_09.52.33.663000
p53.wav	43.png	250	methexp32	2017-09-19_09.52.33.663000
n14.wav	81b.png	250	methexp32	2017-09-19_09.52.33.663000
neu3.wav	29.png	158	methexp32	2017-09-19_09.52.33.663000
p89.wav	39b.png	153	methexp32	2017-09-19_09.52.33.663000
p22.wav	98b.png	153	methexp32	2017-09-19_09.52.33.663000
n45.wav	81b.png	250	methexp32	2017-09-19_09.52.33.663000
p73.wav	43.png	250	methexp32	2017-09-19_09.52.33.663000
p23.wav	39b.png	153	methexp32	2017-09-19_09.52.33.663000
p52.wav	43.png	250	methexp32	2017-09-19_09.52.33.663000
p21.wav	39b.png	153	methexp32	2017-09-19_09.52.33.663000
n11.wav	68b.png	153	methexp32	2017-09-19_09.52.33.663000
n13.wav	68b.png	153	methexp32	2017-09-19_09.52.33.663000
p22.wav	70b.png	250	methexp32	2017-09-19_09.52.33.663000
n30.wav	81b.png	250	methexp32	2017-09-19_09.52.33.663000
n40.wav	16b.png	153	methexp32	2017-09-19_09.52.33.663000
p53.wav	98b.png	153	methexp32	2017-09-19_09.52.33.663000
p22.wav	43.png	250	methexp32	2017-09-19_09.52.33.663000
n46.wav	68b.png	153	methexp32	2017-09-19_09.52.33.663000
neu10.wav	50.png	170	methexp32	2017-09-19_09.52.33.663000
p52.wav	98b.png	153	methexp32	2017-09-19_09.52.33.663000
n31.wav	81b.png	250	methexp32	2017-09-19_09.52.33.663000
p89.wav	43.png	250	methexp32	2017-09-19_09.52.33.663000
neu2.wav	29.png	158	methexp32	2017-09-19_09.52.33.663000
n45.wav	68b.png	153	methexp32	2017-09-19_09.52.33.663000
n50.wav	20b.png	250	methexp32	2017-09-19_09.52.33.663000
p36.wav	98b.png	153	methexp32	2017-09-19_09.52.33.663000
n31.wav	16b.png	153	methexp32	2017-09-19_09.52.33.663000
n46.wav	81b.png	250	methexp32	2017-09-19_09.52.33.663000
n13.wav	16b.png	153	methexp32	2017-09-19_09.52.33.663000
neu7.wav	50.png	170	methexp32	2017-09-19_09.52.33.663000
n40.wav	68b.png	153	methexp32	2017-09-19_09.52.33.663000
p53.wav	39b.png	153	methexp32	2017-09-19_09.52.33.663000
