ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
67	14b.png	neu7.wav	153	1	90	0	NoSpace	methexp32	2017-10-19_10.37.18.913000	
67	50.png	neu4.wav	158	2	180	270	NoSpace	methexp32	2017-10-19_10.37.18.913000	
67	50.png	neu3.wav	158	3	0	270	Space	methexp32	2017-10-19_10.37.18.913000	
67	50.png	neu2.wav	158	4	90	0	Space	methexp32	2017-10-19_10.37.18.913000	
67	13b.png	neu9.wav	250	5	90	270	Space	methexp32	2017-10-19_10.37.18.913000	
67	14b.png	neu10.wav	250	6	180	90	Space	methexp32	2017-10-19_10.37.18.913000	
67	12b.png	neu5.wav	153	7	270	180	NoSpace	methexp32	2017-10-19_10.37.18.913000	
67	50.png	neu1.wav	158	8	180	90	Space	methexp32	2017-10-19_10.37.18.913000	
67	12b.png	neu8.wav	250	9	0	270	Space	methexp32	2017-10-19_10.37.18.913000	
67	13b.png	neu6.wav	153	10	270	90	NoSpace	methexp32	2017-10-19_10.37.18.913000	
