ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
164	29.png	neu1.wav	158	1	180	0	NoSpace	methexp32	2017-11-27_15.41.23.662000	
164	13b.png	neu9.wav	250	2	270	180	Space	methexp32	2017-11-27_15.41.23.662000	
164	13b.png	neu6.wav	153	3	180	90	NoSpace	methexp32	2017-11-27_15.41.23.662000	
164	14b.png	neu7.wav	153	4	0	270	NoSpace	methexp32	2017-11-27_15.41.23.662000	
164	29.png	neu4.wav	158	5	180	90	Space	methexp32	2017-11-27_15.41.23.662000	
164	29.png	neu3.wav	158	6	180	90	Space	methexp32	2017-11-27_15.41.23.662000	
164	12b.png	neu5.wav	153	7	180	0	NoSpace	methexp32	2017-11-27_15.41.23.662000	
164	14b.png	neu10.wav	250	8	90	0	NoSpace	methexp32	2017-11-27_15.41.23.662000	
164	12b.png	neu8.wav	250	9	0	180	NoSpace	methexp32	2017-11-27_15.41.23.662000	
164	29.png	neu2.wav	158	10	0	180	Space	methexp32	2017-11-27_15.41.23.662000	
